"SRES ""B2"" efficiencies",,,,,,,,,,,,,
"""GUILM"" IS A GENERATION EFFICIENCY COEFFICIENT -- THE RATIO OF JOULES OF ENERGY IN TO JOULES OF ELECTRICITY OUT.",,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
299,,,,,,,,,,,,,
,,"GUILM(I,L,M)",,,,,,,,,,,Max
,1975,1990,2005,2020,2035,2050,2065,2080,2095,REGION,REG#,,Efficiency
7,3.325,3.29,3.20,3.10,3.01,2.93,2.48,2.16,1.82,1,USA     ,BIOMASS,55%
7,3.325,3.26,3.16,3.07,2.99,2.90,2.46,2.14,1.82,2,Canada  ,BIOMASS,55%
7,3.325,3.22,3.13,3.04,2.96,2.88,2.44,2.12,1.82,3,WEUR    ,BIOMASS,55%
7,3.325,3.14,3.06,2.98,2.90,2.82,2.40,2.09,1.82,4,Japan   ,BIOMASS,55%
7,3.325,3.25,3.16,3.07,2.98,2.90,2.46,2.14,1.82,5,Aus&NZ  ,BIOMASS,55%
7,3.325,3.26,3.17,3.08,2.99,2.91,2.47,2.14,1.82,6,FSU     ,BIOMASS,55%
7,3.325,3.25,3.16,3.07,2.98,2.90,2.46,2.14,1.82,7,ACENP   ,BIOMASS,55%
7,3.325,3.38,3.27,3.16,3.05,2.94,2.47,2.14,1.82,8,MidEast ,BIOMASS,55%
7,3.325,3.30,3.21,3.13,3.04,2.95,2.56,2.16,1.82,9,Africa  ,BIOMASS,55%
7,3.325,3.51,3.39,3.26,3.13,3.01,2.53,2.18,1.82,10,LatAmer ,BIOMASS,55%
7,3.325,3.42,3.30,3.18,3.07,2.95,2.55,2.14,1.82,11,SEAsia  ,BIOMASS,55%
7,3.325,3.28,3.12,2.96,3.00,2.92,2.48,2.15,1.82,12,EEUR    ,BIOMASS,55%
7,3.325,3.18,3.09,3.01,2.93,2.85,2.42,2.11,1.82,13,Korea   ,BIOMASS,55%
7,3.325,3.64,3.47,3.30,3.12,2.95,2.54,2.12,1.82,14,India   ,BIOMASS,55%
,,,,,,,,,,,,,

Distribution Losses (%),,,,,,,,,,,,,
,Medium Scenario,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,
301,,,,,,,,,,
,,"DistLoss(L,M)",,,,,,,,
REG#,1975,1990,2005,2020,2035,2050,2065,2080,2095,REGION
1,0.080112664,0.080112664,0.076107031,0.072101397,0.068095764,0.064090131,0.060084498,0.056078865,0.052073231,USA
2,0.070300545,0.070300545,0.066785518,0.063270491,0.059755463,0.056240436,0.052725409,0.049210382,0.045695354,CANADA
3,0.058829314,0.058829314,0.055887849,0.052946383,0.050004917,0.047063452,0.044121986,0.04118052,0.038239054,WEUR
4,0.036428121,0.036428121,0.034606715,0.032785309,0.030963903,0.029142497,0.027321091,0.025499685,0.023678279,JAPAN
5,0.068953357,0.068953357,0.065505689,0.062058021,0.058610353,0.055162686,0.051715018,0.04826735,0.044819682,AUS&NZ
6,0.070812347,0.070812347,0.06727173,0.063731113,0.060190495,0.056649878,0.05310926,0.049568643,0.046028026,FSU
7,0.067160037,0.067160037,0.063802036,0.060444034,0.057086032,0.05372803,0.050370028,0.047012026,0.043654024,ACENP
8,0.103182973,0.103182973,0.093905271,0.084627568,0.075349865,0.066072163,0.05679446,0.047516757,0.038239054,MIDEAST
9,0.08189953,0.08189953,0.077804553,0.073709577,0.0696146,0.065519624,0.061424647,0.057329671,0.053234694,AFR
10,0.137784639,0.137784639,0.125540152,0.113295665,0.101051179,0.088806692,0.076562205,0.064317718,0.052073231,LA
11,0.113516389,0.113516389,0.102762484,0.092008579,0.081254674,0.070500769,0.059746864,0.048992959,0.038239054,S&E ASIA
12,0.075828751,0.075828751,0.072037314,0.068245876,0.064454439,0.060663001,0.056871564,0.053080126,0.049288688,EEUR
13,0.048303791,0.048303791,0.045888601,0.043473412,0.041058222,0.038643032,0.036227843,0.033812653,0.031397464,Korea
14,0.168402603,0.168402603,0.149807811,0.137332449,0.106262295,0.07519214,0.044121986,0.04118052,0.038239054,India


EoF,,,,,,,,,,
