# File: irrigation_shares_0p5degree.csv
# Title: Volume of water withdrawals at individual basin-state combinations for 2005 as calucated from Huang et al. (2018) data by r package from Chris Vernon. Prepared by NTG
# Units: km^3
# Comments: NA
# Column types: nccnn
# ----------
GCAM_basin_ID,basin_name,state_abbr,year,volume
218,MissppRN,MO,2010,0.219120828
218,MissppRN,ND,1975,0.00029917
218,MissppRN,ND,1990,0.000274412
218,MissppRN,ND,2005,0.00017078
218,MissppRN,ND,2010,0.000218553
218,MissppRN,SD,1975,0.005565517
218,MissppRN,SD,1990,0.005091635
218,MissppRN,SD,2005,0.003824432
218,MissppRN,SD,2010,0.004298493
218,MissppRN,WI,1975,0.072648428
218,MissppRN,WI,1990,0.16354102
218,MissppRN,WI,2005,0.406012113
218,MissppRN,WI,2010,0.290429596
219,MissppRS,AR,1975,2.819551676
219,MissppRS,AR,1990,6.217625895
219,MissppRS,AR,2005,9.955386177
219,MissppRS,AR,2010,10.52969029
219,MissppRS,IL,1975,7.10E-05
219,MissppRS,IL,1990,0.000281894
219,MissppRS,IL,2005,0.001043457
219,MissppRS,IL,2010,0.001140472
219,MissppRS,KY,1975,0.005748813
219,MissppRS,KY,1990,0.023095991
219,MissppRS,KY,2005,0.08286953
219,MissppRS,KY,2010,0.090676011
219,MissppRS,LA,1975,2.424009523
219,MissppRS,LA,1990,0.910906823
219,MissppRS,LA,2005,1.273632912
219,MissppRS,LA,2010,1.252488874
219,MissppRS,MO,1975,0.169795378
219,MissppRS,MO,1990,0.552674966
219,MissppRS,MO,2005,1.60907917
219,MissppRS,MO,2010,1.724898243
219,MissppRS,MS,1975,0.995223287
219,MissppRS,MS,1990,2.555168787
219,MissppRS,MS,2005,2.268082922
219,MissppRS,MS,2010,2.827201428
219,MissppRS,TN,1975,0.047047535
219,MissppRS,TN,1990,0.127352168
219,MissppRS,TN,2005,0.23831512
219,MissppRS,TN,2010,0.261377799
220,UsaColoRN,AZ,1975,0.034155836
220,UsaColoRN,AZ,1990,0.027633107
220,UsaColoRN,AZ,2005,0.024346484
220,UsaColoRN,AZ,2010,0.02297339
220,UsaColoRN,CO,1975,1.937208916
220,UsaColoRN,CO,1990,2.55515001
220,UsaColoRN,CO,2005,2.51609911
220,UsaColoRN,CO,2010,2.254661276
220,UsaColoRN,NM,1975,0.422365511
220,UsaColoRN,NM,1990,0.503791681
220,UsaColoRN,NM,2005,0.449639715
220,UsaColoRN,NM,2010,0.430409311
220,UsaColoRN,UT,1975,1.247384881
220,UsaColoRN,UT,1990,1.25641739
220,UsaColoRN,UT,2005,1.413928175
220,UsaColoRN,UT,2010,1.262187971
220,UsaColoRN,WY,1975,1.169473022
220,UsaColoRN,WY,1990,1.51282788
220,UsaColoRN,WY,2005,0.720943457
220,UsaColoRN,WY,2010,0.758804953
221,UsaColoRS,AZ,1975,9.773135355
221,UsaColoRS,AZ,1990,7.466420812
221,UsaColoRS,AZ,2005,6.763452225
221,UsaColoRS,AZ,2010,6.70722412
221,UsaColoRS,CA,1975,1.335297069
221,UsaColoRS,CA,1990,1.087389621
221,UsaColoRS,CA,2005,0.973707501
221,UsaColoRS,CA,2010,0.950778608
221,UsaColoRS,NM,1975,0.055219259
221,UsaColoRS,NM,1990,0.047458339
221,UsaColoRS,NM,2005,0.043670968
221,UsaColoRS,NM,2010,0.040669614
221,UsaColoRS,NV,1975,0.205764556
221,UsaColoRS,NV,1990,0.194269513
221,UsaColoRS,NV,2005,0.102196495
221,UsaColoRS,NV,2010,0.106309132
221,UsaColoRS,UT,1975,0.09703757
221,UsaColoRS,UT,1990,0.087981751
221,UsaColoRS,UT,2005,0.112516988
221,UsaColoRS,UT,2010,0.102420022
222,GreatBasin,CA,1975,0.130783547
222,GreatBasin,CA,1990,0.110205615
222,GreatBasin,CA,2005,0.099398659
222,GreatBasin,CA,2010,0.096215362
222,GreatBasin,ID,1975,1.121680892
222,GreatBasin,ID,1990,1.201347633
222,GreatBasin,ID,2005,1.076427908
222,GreatBasin,ID,2010,0.923811309
222,GreatBasin,NV,1975,3.723367233
222,GreatBasin,NV,1990,3.358644215
222,GreatBasin,NV,2005,1.819316865
222,GreatBasin,NV,2010,1.885595033
222,GreatBasin,OR,1975,0.01193327
222,GreatBasin,OR,1990,0.011987537
222,GreatBasin,OR,2005,0.009027476
222,GreatBasin,OR,2010,0.008706767
222,GreatBasin,UT,1975,3.468221067
222,GreatBasin,UT,1990,3.586111769
222,GreatBasin,UT,2005,3.959142797
222,GreatBasin,UT,2010,3.560056554
222,GreatBasin,WY,1975,0.218860262
222,GreatBasin,WY,1990,0.235926269
222,GreatBasin,WY,2005,0.137490786
222,GreatBasin,WY,2010,0.142481635
223,MissouriR,CO,1975,6.773650261
223,MissouriR,CO,1990,8.327071056
223,MissouriR,CO,2005,9.091249763
223,MissouriR,CO,2010,7.837135001
223,MissouriR,IA,1975,0.041087873
223,MissouriR,IA,1990,0.037404907
223,MissouriR,IA,2005,0.049429464
223,MissouriR,IA,2010,0.053582172
223,MissouriR,ID,1975,0.046181533
223,MissouriR,ID,1990,0.052236378
223,MissouriR,ID,2005,0.051831051
223,MissouriR,ID,2010,0.043508474
223,MissouriR,KS,1975,1.97722666
223,MissouriR,KS,1990,1.692568276
223,MissouriR,KS,2005,1.192867211
223,MissouriR,KS,2010,1.128858863
223,MissouriR,MN,1975,0.000518917
223,MissouriR,MN,1990,0.00188419
223,MissouriR,MN,2005,0.002226081
223,MissouriR,MN,2010,0.002002988
223,MissouriR,MO,1975,0.020975355
223,MissouriR,MO,1990,0.047698831
223,MissouriR,MO,2005,0.155585045
223,MissouriR,MO,2010,0.144512959
223,MissouriR,MT,1975,12.55687403
223,MissouriR,MT,1990,10.51716058
223,MissouriR,MT,2005,11.32158791
223,MissouriR,MT,2010,9.704090005
223,MissouriR,ND,1975,0.177507824
223,MissouriR,ND,1990,0.18218913
223,MissouriR,ND,2005,0.1757993
223,MissouriR,ND,2010,0.184506107
223,MissouriR,NE,1975,10.27679263
223,MissouriR,NE,1990,8.650729868
223,MissouriR,NE,2005,11.83859115
223,MissouriR,NE,2010,9.204376696
223,MissouriR,SD,1975,0.517250213
223,MissouriR,SD,1990,0.588429214
223,MissouriR,SD,2005,0.462343359
223,MissouriR,SD,2010,0.511668727
223,MissouriR,WY,1975,7.697649327
223,MissouriR,WY,1990,7.828275406
223,MissouriR,WY,2005,4.505775255
223,MissouriR,WY,2010,4.912566679
224,ArkWhtRedR,AR,1975,0.377138761
224,ArkWhtRedR,AR,1990,0.799540702
224,ArkWhtRedR,AR,2005,1.312259497
224,ArkWhtRedR,AR,2010,1.354774896
224,ArkWhtRedR,CO,1975,2.125373643
224,ArkWhtRedR,CO,1990,2.590664741
224,ArkWhtRedR,CO,2005,2.765081094
224,ArkWhtRedR,CO,2010,2.534856701
224,ArkWhtRedR,KS,1975,5.08849791
224,ArkWhtRedR,KS,1990,4.259331119
224,ArkWhtRedR,KS,2005,2.787100069
224,ArkWhtRedR,KS,2010,3.091643702
224,ArkWhtRedR,LA,1975,0.05340533
224,ArkWhtRedR,LA,1990,0.023117676
224,ArkWhtRedR,LA,2005,0.0314828
224,ArkWhtRedR,LA,2010,0.032388596
224,ArkWhtRedR,MO,1975,0.008504361
224,ArkWhtRedR,MO,1990,0.0258034
224,ArkWhtRedR,MO,2005,0.086676263
224,ArkWhtRedR,MO,2010,0.091327196
224,ArkWhtRedR,NM,1975,0.844544112
224,ArkWhtRedR,NM,1990,0.78414131
224,ArkWhtRedR,NM,2005,0.813582605
224,ArkWhtRedR,NM,2010,0.815123035
224,ArkWhtRedR,OK,1975,1.672210412
224,ArkWhtRedR,OK,1990,0.848018017
224,ArkWhtRedR,OK,2005,0.709360646
224,ArkWhtRedR,OK,2010,0.773273062
224,ArkWhtRedR,TX,1975,4.503286605
224,ArkWhtRedR,TX,1990,2.860408952
224,ArkWhtRedR,TX,2005,2.91488696
224,ArkWhtRedR,TX,2010,2.695803743
225,TexasCst,LA,1975,0.029660697
225,TexasCst,LA,1990,0.019984298
225,TexasCst,LA,2005,0.020935665
225,TexasCst,LA,2010,0.019227607
225,TexasCst,NM,1975,0.842034255
225,TexasCst,NM,1990,0.864018283
225,TexasCst,NM,2005,0.808000166
225,TexasCst,NM,2010,0.790606942
225,TexasCst,TX,1975,10.12413696
225,TexasCst,TX,1990,7.183105853
225,TexasCst,TX,2005,6.424528417
225,TexasCst,TX,2010,5.964468481
226,UsaCstSE,AL,1975,0.024493492
226,UsaCstSE,AL,1990,0.100313498
226,UsaCstSE,AL,2005,0.167301833
226,UsaCstSE,AL,2010,0.206258189
226,UsaCstSE,FL,1975,3.502099738
226,UsaCstSE,FL,1990,4.577871133
226,UsaCstSE,FL,2005,3.802310795
226,UsaCstSE,FL,2010,4.10285864
226,UsaCstSE,GA,1975,0.087612036
226,UsaCstSE,GA,1990,0.593007228
226,UsaCstSE,GA,2005,1.008243755
226,UsaCstSE,GA,2010,1.297918623
226,UsaCstSE,LA,1975,0.010454352
226,UsaCstSE,LA,1990,0.007008496
226,UsaCstSE,LA,2005,0.007142573
226,UsaCstSE,LA,2010,0.007625488
226,UsaCstSE,MS,1975,0.008348418
226,UsaCstSE,MS,1990,0.022130797
226,UsaCstSE,MS,2005,0.018853966
226,UsaCstSE,MS,2010,0.02431374
226,UsaCstSE,NC,1975,0.110812679
226,UsaCstSE,NC,1990,0.145501342
226,UsaCstSE,NC,2005,0.372039391
226,UsaCstSE,NC,2010,0.481675868
226,UsaCstSE,SC,1975,0.03819655
226,UsaCstSE,SC,1990,0.071679299
226,UsaCstSE,SC,2005,0.122740385
226,UsaCstSE,SC,2010,0.170561009
226,UsaCstSE,TN,1975,2.97E-06
226,UsaCstSE,TN,1990,2.14E-05
226,UsaCstSE,TN,2005,3.75E-05
226,UsaCstSE,TN,2010,5.12E-05
226,UsaCstSE,VA,1975,0.000474741
226,UsaCstSE,VA,1990,0.000124371
226,UsaCstSE,VA,2005,0.000786021
226,UsaCstSE,VA,2010,0.000822396
226,UsaCstSE,WV,1975,4.86E-07
226,UsaCstSE,WV,1990,2.47E-07
226,UsaCstSE,WV,2005,1.41E-06
226,UsaCstSE,WV,2010,1.14E-06
227,GreatLakes,IL,1975,2.89E-05
227,GreatLakes,IL,1990,6.75E-05
227,GreatLakes,IL,2005,0.000227906
227,GreatLakes,IL,2010,0.000167
227,GreatLakes,IN,1975,0.012714812
227,GreatLakes,IN,1990,0.013026592
227,GreatLakes,IN,2005,0.037266611
227,GreatLakes,IN,2010,0.040147389
227,GreatLakes,ME,1975,2.55E-06
227,GreatLakes,ME,1990,1.45E-06
227,GreatLakes,ME,2005,2.55E-05
227,GreatLakes,ME,2010,1.21E-05
227,GreatLakes,MI,1975,0.098987076
227,GreatLakes,MI,1990,0.333628695
227,GreatLakes,MI,2005,0.451886946
227,GreatLakes,MI,2010,0.370420294
227,GreatLakes,MN,1975,2.25E-05
227,GreatLakes,MN,1990,8.60E-05
227,GreatLakes,MN,2005,0.000138616
227,GreatLakes,MN,2010,0.000121176
227,GreatLakes,NH,1975,1.47E-06
227,GreatLakes,NH,1990,1.76E-06
227,GreatLakes,NH,2005,1.45E-06
227,GreatLakes,NH,2010,1.54E-06
227,GreatLakes,NY,1975,0.023318138
227,GreatLakes,NY,1990,0.042106024
227,GreatLakes,NY,2005,0.037236659
227,GreatLakes,NY,2010,0.044137957
227,GreatLakes,OH,1975,0.013442917
227,GreatLakes,OH,1990,0.016737977
227,GreatLakes,OH,2005,0.025650935
227,GreatLakes,OH,2010,0.033922999
227,GreatLakes,PA,1975,5.68E-05
227,GreatLakes,PA,1990,0.000238744
227,GreatLakes,PA,2005,0.000340488
227,GreatLakes,PA,2010,0.000368287
227,GreatLakes,VT,1975,0.012319625
227,GreatLakes,VT,1990,0.022835656
227,GreatLakes,VT,2005,0.029425528
227,GreatLakes,VT,2010,0.034553293
227,GreatLakes,WI,1975,0.025818218
227,GreatLakes,WI,1990,0.048196991
227,GreatLakes,WI,2005,0.137239616
227,GreatLakes,WI,2010,0.192561925
228,OhioR,IL,1975,0.007374003
228,OhioR,IL,1990,0.015864003
228,OhioR,IL,2005,0.097515719
228,OhioR,IL,2010,0.099908554
228,OhioR,IN,1975,0.015940491
228,OhioR,IN,1990,0.031090126
228,OhioR,IN,2005,0.105241023
228,OhioR,IN,2010,0.121975272
228,OhioR,KY,1975,0.003742792
228,OhioR,KY,1990,0.013457349
228,OhioR,KY,2005,0.03248547
228,OhioR,KY,2010,0.04343226
228,OhioR,MD,1975,1.84E-05
228,OhioR,MD,1990,7.54E-06
228,OhioR,MD,2005,1.35E-05
228,OhioR,MD,2010,1.54E-05
228,OhioR,NC,1975,0.000241719
228,OhioR,NC,1990,0.000449352
228,OhioR,NC,2005,0.001391691
228,OhioR,NC,2010,0.001878471
228,OhioR,NY,1975,0.000779833
228,OhioR,NY,1990,0.003790237
228,OhioR,NY,2005,0.00174267
228,OhioR,NY,2010,0.002165664
228,OhioR,OH,1975,0.010857112
228,OhioR,OH,1990,0.0098924
228,OhioR,OH,2005,0.032725803
228,OhioR,OH,2010,0.037876563
228,OhioR,PA,1975,0.00415
228,OhioR,PA,1990,0.002833892
228,OhioR,PA,2005,0.002940657
228,OhioR,PA,2010,0.003354656
228,OhioR,TN,1975,0.00040908
228,OhioR,TN,1990,0.002312041
228,OhioR,TN,2005,0.003911068
228,OhioR,TN,2010,0.005060843
228,OhioR,VA,1975,0.000167531
228,OhioR,VA,1990,0.000110745
228,OhioR,VA,2005,0.000335955
228,OhioR,VA,2010,0.000379195
228,OhioR,WV,1975,0.001345512
228,OhioR,WV,1990,0.000105962
228,OhioR,WV,2005,0.000283937
228,OhioR,WV,2010,0.000376792
229,UsaPacNW,CA,1975,0.001651715
229,UsaPacNW,CA,1990,0.001712942
229,UsaPacNW,CA,2005,0.001430827
229,UsaPacNW,CA,2010,0.001398217
229,UsaPacNW,ID,1975,19.53350716
229,UsaPacNW,ID,1990,24.48811943
229,UsaPacNW,ID,2005,21.72828624
229,UsaPacNW,ID,2010,19.77370723
229,UsaPacNW,MT,1975,2.660055363
229,UsaPacNW,MT,1990,1.979167216
229,UsaPacNW,MT,2005,2.03926678
229,UsaPacNW,MT,2010,1.782675724
229,UsaPacNW,NV,1975,0.30189597
229,UsaPacNW,NV,1990,0.28622706
229,UsaPacNW,NV,2005,0.14290844
229,UsaPacNW,NV,2010,0.152062098
229,UsaPacNW,OR,1975,6.70423635
229,UsaPacNW,OR,1990,7.726221986
229,UsaPacNW,OR,2005,6.450400997
229,UsaPacNW,OR,2010,6.137843763
229,UsaPacNW,UT,1975,0.008180018
229,UsaPacNW,UT,1990,0.010856695
229,UsaPacNW,UT,2005,0.008309013
229,UsaPacNW,UT,2010,0.008285659
229,UsaPacNW,WA,1975,7.60874225
229,UsaPacNW,WA,1990,8.377073361
229,UsaPacNW,WA,2005,4.944738631
229,UsaPacNW,WA,2010,4.618311437
229,UsaPacNW,WY,1975,0.246421149
229,UsaPacNW,WY,1990,0.270557671
229,UsaPacNW,WY,2005,0.166567192
229,UsaPacNW,WY,2010,0.167070216
230,TennR,AL,1975,0.004574662
230,TennR,AL,1990,0.021550069
230,TennR,AL,2005,0.039720186
230,TennR,AL,2010,0.048514039
230,TennR,GA,1975,8.48E-05
230,TennR,GA,1990,0.000840967
230,TennR,GA,2005,0.001560385
230,TennR,GA,2010,0.002057156
230,TennR,KY,1975,3.73E-05
230,TennR,KY,1990,0.00020684
230,TennR,KY,2005,0.000369363
230,TennR,KY,2010,0.000480413
230,TennR,MS,1975,2.64E-05
230,TennR,MS,1990,8.53E-05
230,TennR,MS,2005,6.70E-05
230,TennR,MS,2010,8.71E-05
230,TennR,NC,1975,0.001224329
230,TennR,NC,1990,0.002105913
230,TennR,NC,2005,0.00451332
230,TennR,NC,2010,0.006685122
230,TennR,SC,1975,9.31E-05
230,TennR,SC,1990,0.000137787
230,TennR,SC,2005,0.000286955
230,TennR,SC,2010,0.000451782
230,TennR,TN,1975,0.000647979
230,TennR,TN,1990,0.002931106
230,TennR,TN,2005,0.004130937
230,TennR,TN,2010,0.005757113
230,TennR,VA,1975,2.99E-05
230,TennR,VA,1990,8.90E-06
230,TennR,VA,2005,7.28E-05
230,TennR,VA,2010,6.22E-05
231,RioGrande,CO,1975,1.803255686
231,RioGrande,CO,1990,2.259829227
231,RioGrande,CO,2005,2.364514634
231,RioGrande,CO,2010,2.087314738
231,RioGrande,NM,1975,1.761884495
231,RioGrande,NM,1990,1.888228418
231,RioGrande,NM,2005,1.725295961
231,RioGrande,NM,2010,1.642148513
231,RioGrande,TX,1975,1.772955086
231,RioGrande,TX,1990,1.682082928
231,RioGrande,TX,2005,1.486901534
231,RioGrande,TX,2010,1.385066714
232,UsaCstNE,CT,1975,0.00767481
232,UsaCstNE,CT,1990,0.018665869
232,UsaCstNE,CT,2005,0.027455216
232,UsaCstNE,CT,2010,0.028102126
232,UsaCstNE,MA,1975,0.033148121
232,UsaCstNE,MA,1990,0.089257003
232,UsaCstNE,MA,2005,0.131929742
232,UsaCstNE,MA,2010,0.133163232
232,UsaCstNE,ME,1975,0.011807847
232,UsaCstNE,ME,1990,0.003926996
232,UsaCstNE,ME,2005,0.005970132
232,UsaCstNE,ME,2010,0.011756571
232,UsaCstNE,NH,1975,0.007843484
232,UsaCstNE,NH,1990,0.00737295
232,UsaCstNE,NH,2005,0.014191591
232,UsaCstNE,NH,2010,0.01361447
232,UsaCstNE,NY,1975,0.000269592
232,UsaCstNE,NY,1990,0.000861824
232,UsaCstNE,NY,2005,0.001208503
232,UsaCstNE,NY,2010,0.001262942
232,UsaCstNE,RI,1975,0.00421544
232,UsaCstNE,RI,1990,0.005567447
232,UsaCstNE,RI,2005,0.009372075
232,UsaCstNE,RI,2010,0.008696592
232,UsaCstNE,VT,1975,0.006328463
232,UsaCstNE,VT,1990,0.010685755
232,UsaCstNE,VT,2005,0.015056679
232,UsaCstNE,VT,2010,0.01773404
233,UsaCstE,CT,1975,2.62E-05
233,UsaCstE,CT,1990,3.94E-05
233,UsaCstE,CT,2005,7.07E-05
233,UsaCstE,CT,2010,7.35E-05
233,UsaCstE,DC,1975,5.07E-06
233,UsaCstE,DC,1990,3.98E-05
233,UsaCstE,DC,2005,7.25E-05
233,UsaCstE,DC,2010,9.25E-05
233,UsaCstE,DE,1975,0.019927963
233,UsaCstE,DE,1990,0.036270923
233,UsaCstE,DE,2005,0.069514475
233,UsaCstE,DE,2010,0.097807115
233,UsaCstE,MA,1975,1.17E-05
233,UsaCstE,MA,1990,0.000175668
233,UsaCstE,MA,2005,0.000122298
233,UsaCstE,MA,2010,0.000456058
233,UsaCstE,MD,1975,0.015794406
233,UsaCstE,MD,1990,0.03662427
233,UsaCstE,MD,2005,0.065453479
233,UsaCstE,MD,2010,0.088978236
233,UsaCstE,NC,1975,0.004030682
233,UsaCstE,NC,1990,0.004514363
233,UsaCstE,NC,2005,0.011711812
233,UsaCstE,NC,2010,0.015165446
233,UsaCstE,NJ,1975,0.131741512
233,UsaCstE,NJ,1990,0.054266713
233,UsaCstE,NJ,2005,0.089976544
233,UsaCstE,NJ,2010,0.10827946
233,UsaCstE,NY,1975,0.019076532
233,UsaCstE,NY,1990,0.033084484
233,UsaCstE,NY,2005,0.03800313
233,UsaCstE,NY,2010,0.04110652
233,UsaCstE,PA,1975,0.0520559
233,UsaCstE,PA,1990,0.024707719
233,UsaCstE,PA,2005,0.043317407
233,UsaCstE,PA,2010,0.045209011
233,UsaCstE,VA,1975,0.002668943
233,UsaCstE,VA,1990,0.001067311
233,UsaCstE,VA,2005,0.003460559
233,UsaCstE,VA,2010,0.00388602
233,UsaCstE,VT,1975,0.00067527
233,UsaCstE,VT,1990,0.00131904
233,UsaCstE,VT,2005,0.001654146
233,UsaCstE,VT,2010,0.002266218
233,UsaCstE,WV,1975,0.000514352
233,UsaCstE,WV,1990,0.000155873
233,UsaCstE,WV,2005,0.000286061
233,UsaCstE,WV,2010,0.000420945
234,Hawaii,HI,1975,0.270354216
234,Hawaii,HI,1990,0.214055116
234,Hawaii,HI,2005,0.028201063
234,Hawaii,HI,2010,0.067557667
