INPUT_TABLE
Variable ID
GDPCtrlSteep

region,supplysector,subsector,stub.technology,year,Non.CO2,ctrl.name,steepness
Africa_Northern,comm cooling,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Northern,comm heating,biomass,biomass,2010,SO2_3,GDP_control,3.5
Africa_Northern,comm heating,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Northern,comm heating,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Northern,comm heating,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Northern,comm others,biomass,biomass,2010,SO2_3,GDP_control,3.5
Africa_Northern,comm others,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Northern,comm others,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Northern,comm others,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Northern,electricity,biomass,biomass (conv),2010,SO2_3,GDP_control,3.5
Africa_Northern,electricity,coal,coal (conv pul),2010,SO2_3,GDP_control,3.5
Africa_Northern,electricity,gas,gas (CC),2010,SO2_3,GDP_control,3.5
Africa_Northern,electricity,gas,gas (steam/CT),2010,SO2_3,GDP_control,3.5
Africa_Northern,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_3,GDP_control,3.5
Africa_Northern,industrial energy use,biomass,biomass,2010,SO2_3,GDP_control,3.5
Africa_Northern,industrial energy use,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Northern,industrial energy use,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Northern,industrial energy use,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Northern,N fertilizer,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Northern,N fertilizer,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Northern,resid cooling,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Northern,resid heating,biomass,biomass,2010,SO2_3,GDP_control,3.5
Africa_Northern,resid heating,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Northern,resid heating,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Northern,resid heating,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Northern,resid others,biomass,biomass,2010,SO2_3,GDP_control,3.5
Africa_Northern,resid others,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Northern,resid others,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Northern,resid others,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Northern,transportation,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Northern,transportation,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Southern,comm cooling,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Southern,comm heating,biomass,biomass,2010,SO2_3,GDP_control,3.5
Africa_Southern,comm heating,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Southern,comm heating,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Southern,comm heating,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Southern,comm others,biomass,biomass,2010,SO2_3,GDP_control,3.5
Africa_Southern,comm others,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Southern,comm others,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Southern,comm others,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Southern,electricity,biomass,biomass (conv),2010,SO2_3,GDP_control,3.5
Africa_Southern,electricity,coal,coal (conv pul),2010,SO2_3,GDP_control,3.5
Africa_Southern,electricity,gas,gas (CC),2010,SO2_3,GDP_control,3.5
Africa_Southern,electricity,gas,gas (steam/CT),2010,SO2_3,GDP_control,3.5
Africa_Southern,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_3,GDP_control,3.5
Africa_Southern,industrial energy use,biomass,biomass,2010,SO2_3,GDP_control,3.5
Africa_Southern,industrial energy use,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Southern,industrial energy use,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Southern,industrial energy use,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Southern,N fertilizer,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Southern,N fertilizer,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Southern,resid cooling,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Southern,resid heating,biomass,biomass,2010,SO2_3,GDP_control,3.5
Africa_Southern,resid heating,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Southern,resid heating,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Southern,resid heating,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Southern,resid others,biomass,biomass,2010,SO2_3,GDP_control,3.5
Africa_Southern,resid others,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Southern,resid others,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Southern,resid others,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Southern,transportation,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Southern,transportation,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Western,comm cooling,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Western,comm heating,biomass,biomass,2010,SO2_3,GDP_control,3.5
Africa_Western,comm heating,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Western,comm heating,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Western,comm heating,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Western,comm others,biomass,biomass,2010,SO2_3,GDP_control,3.5
Africa_Western,comm others,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Western,comm others,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Western,comm others,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Western,electricity,biomass,biomass (conv),2010,SO2_3,GDP_control,3.5
Africa_Western,electricity,coal,coal (conv pul),2010,SO2_3,GDP_control,3.5
Africa_Western,electricity,gas,gas (CC),2010,SO2_3,GDP_control,3.5
Africa_Western,electricity,gas,gas (steam/CT),2010,SO2_3,GDP_control,3.5
Africa_Western,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_3,GDP_control,3.5
Africa_Western,industrial energy use,biomass,biomass,2010,SO2_3,GDP_control,3.5
Africa_Western,industrial energy use,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Western,industrial energy use,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Western,industrial energy use,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Western,N fertilizer,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Western,N fertilizer,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Western,resid cooling,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Western,resid heating,biomass,biomass,2010,SO2_3,GDP_control,3.5
Africa_Western,resid heating,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Western,resid heating,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Western,resid heating,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Western,resid others,biomass,biomass,2010,SO2_3,GDP_control,3.5
Africa_Western,resid others,coal,coal,2010,SO2_3,GDP_control,3.5
Africa_Western,resid others,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Western,resid others,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Africa_Western,transportation,gas,gas,2010,SO2_3,GDP_control,3.5
Africa_Western,transportation,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Australia_NZ,comm cooling,gas,gas,2010,SO2_3,GDP_control,3.5
Australia_NZ,comm heating,biomass,biomass,2010,SO2_3,GDP_control,3.5
Australia_NZ,comm heating,coal,coal,2010,SO2_3,GDP_control,3.5
Australia_NZ,comm heating,gas,gas,2010,SO2_3,GDP_control,3.5
Australia_NZ,comm heating,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Australia_NZ,comm others,biomass,biomass,2010,SO2_3,GDP_control,3.5
Australia_NZ,comm others,coal,coal,2010,SO2_3,GDP_control,3.5
Australia_NZ,comm others,gas,gas,2010,SO2_3,GDP_control,3.5
Australia_NZ,comm others,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Australia_NZ,electricity,biomass,biomass (conv),2010,SO2_3,GDP_control,3.5
Australia_NZ,electricity,coal,coal (conv pul),2010,SO2_3,GDP_control,3.5
Australia_NZ,electricity,gas,gas (CC),2010,SO2_3,GDP_control,3.5
Australia_NZ,electricity,gas,gas (steam/CT),2010,SO2_3,GDP_control,3.5
Australia_NZ,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_3,GDP_control,3.5
Australia_NZ,industrial energy use,biomass,biomass,2010,SO2_3,GDP_control,3.5
Australia_NZ,industrial energy use,coal,coal,2010,SO2_3,GDP_control,3.5
Australia_NZ,industrial energy use,gas,gas,2010,SO2_3,GDP_control,3.5
Australia_NZ,industrial energy use,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Australia_NZ,N fertilizer,coal,coal,2010,SO2_3,GDP_control,3.5
Australia_NZ,N fertilizer,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Australia_NZ,resid cooling,gas,gas,2010,SO2_3,GDP_control,3.5
Australia_NZ,resid heating,biomass,biomass,2010,SO2_3,GDP_control,3.5
Australia_NZ,resid heating,coal,coal,2010,SO2_3,GDP_control,3.5
Australia_NZ,resid heating,gas,gas,2010,SO2_3,GDP_control,3.5
Australia_NZ,resid heating,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Australia_NZ,resid others,biomass,biomass,2010,SO2_3,GDP_control,3.5
Australia_NZ,resid others,coal,coal,2010,SO2_3,GDP_control,3.5
Australia_NZ,resid others,gas,gas,2010,SO2_3,GDP_control,3.5
Australia_NZ,resid others,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Australia_NZ,transportation,gas,gas,2010,SO2_3,GDP_control,3.5
Australia_NZ,transportation,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Brazil,comm cooling,gas,gas,2010,SO2_3,GDP_control,3.5
Brazil,comm heating,biomass,biomass,2010,SO2_3,GDP_control,3.5
Brazil,comm heating,coal,coal,2010,SO2_3,GDP_control,3.5
Brazil,comm heating,gas,gas,2010,SO2_3,GDP_control,3.5
Brazil,comm heating,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Brazil,comm others,biomass,biomass,2010,SO2_3,GDP_control,3.5
Brazil,comm others,coal,coal,2010,SO2_3,GDP_control,3.5
Brazil,comm others,gas,gas,2010,SO2_3,GDP_control,3.5
Brazil,comm others,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Brazil,electricity,biomass,biomass (conv),2010,SO2_3,GDP_control,3.5
Brazil,electricity,coal,coal (conv pul),2010,SO2_3,GDP_control,3.5
Brazil,electricity,gas,gas (CC),2010,SO2_3,GDP_control,3.5
Brazil,electricity,gas,gas (steam/CT),2010,SO2_3,GDP_control,3.5
Brazil,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_3,GDP_control,3.5
Brazil,industrial energy use,biomass,biomass,2010,SO2_3,GDP_control,3.5
Brazil,industrial energy use,coal,coal,2010,SO2_3,GDP_control,3.5
Brazil,industrial energy use,gas,gas,2010,SO2_3,GDP_control,3.5
Brazil,industrial energy use,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Brazil,N fertilizer,coal,coal,2010,SO2_3,GDP_control,3.5
Brazil,N fertilizer,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Brazil,resid cooling,gas,gas,2010,SO2_3,GDP_control,3.5
Brazil,resid heating,biomass,biomass,2010,SO2_3,GDP_control,3.5
Brazil,resid heating,coal,coal,2010,SO2_3,GDP_control,3.5
Brazil,resid heating,gas,gas,2010,SO2_3,GDP_control,3.5
Brazil,resid heating,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Brazil,resid others,biomass,biomass,2010,SO2_3,GDP_control,3.5
Brazil,resid others,coal,coal,2010,SO2_3,GDP_control,3.5
Brazil,resid others,gas,gas,2010,SO2_3,GDP_control,3.5
Brazil,resid others,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Brazil,transportation,gas,gas,2010,SO2_3,GDP_control,3.5
Brazil,transportation,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Canada,comm cooling,gas,gas,2010,SO2_1,GDP_control,3.5
Canada,comm heating,biomass,biomass,2010,SO2_1,GDP_control,3.5
Canada,comm heating,coal,coal,2010,SO2_1,GDP_control,3.5
Canada,comm heating,gas,gas,2010,SO2_1,GDP_control,3.5
Canada,comm heating,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Canada,comm others,biomass,biomass,2010,SO2_1,GDP_control,3.5
Canada,comm others,coal,coal,2010,SO2_1,GDP_control,3.5
Canada,comm others,gas,gas,2010,SO2_1,GDP_control,3.5
Canada,comm others,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Canada,electricity,biomass,biomass (conv),2010,SO2_1,GDP_control,3.5
Canada,electricity,coal,coal (conv pul),2010,SO2_1,GDP_control,3.5
Canada,electricity,gas,gas (CC),2010,SO2_1,GDP_control,3.5
Canada,electricity,gas,gas (steam/CT),2010,SO2_1,GDP_control,3.5
Canada,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_1,GDP_control,3.5
Canada,industrial energy use,biomass,biomass,2010,SO2_1,GDP_control,3.5
Canada,industrial energy use,coal,coal,2010,SO2_1,GDP_control,3.5
Canada,industrial energy use,gas,gas,2010,SO2_1,GDP_control,3.5
Canada,industrial energy use,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Canada,N fertilizer,coal,coal,2010,SO2_1,GDP_control,3.5
Canada,N fertilizer,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Canada,resid cooling,gas,gas,2010,SO2_1,GDP_control,3.5
Canada,resid heating,biomass,biomass,2010,SO2_1,GDP_control,3.5
Canada,resid heating,coal,coal,2010,SO2_1,GDP_control,3.5
Canada,resid heating,gas,gas,2010,SO2_1,GDP_control,3.5
Canada,resid heating,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Canada,resid others,biomass,biomass,2010,SO2_1,GDP_control,3.5
Canada,resid others,coal,coal,2010,SO2_1,GDP_control,3.5
Canada,resid others,gas,gas,2010,SO2_1,GDP_control,3.5
Canada,resid others,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Canada,transportation,gas,gas,2010,SO2_1,GDP_control,3.5
Canada,transportation,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
Central America and Caribbean,comm cooling,gas,gas,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,comm heating,biomass,biomass,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,comm heating,coal,coal,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,comm heating,gas,gas,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,comm heating,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,comm others,biomass,biomass,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,comm others,coal,coal,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,comm others,gas,gas,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,comm others,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,electricity,biomass,biomass (conv),2010,SO2_3,GDP_control,3.5
Central America and Caribbean,electricity,coal,coal (conv pul),2010,SO2_3,GDP_control,3.5
Central America and Caribbean,electricity,gas,gas (CC),2010,SO2_3,GDP_control,3.5
Central America and Caribbean,electricity,gas,gas (steam/CT),2010,SO2_3,GDP_control,3.5
Central America and Caribbean,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_3,GDP_control,3.5
Central America and Caribbean,industrial energy use,biomass,biomass,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,industrial energy use,coal,coal,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,industrial energy use,gas,gas,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,industrial energy use,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,N fertilizer,coal,coal,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,N fertilizer,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid cooling,gas,gas,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid heating,biomass,biomass,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid heating,coal,coal,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid heating,gas,gas,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid heating,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid others,biomass,biomass,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid others,coal,coal,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid others,gas,gas,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,resid others,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,transportation,gas,gas,2010,SO2_3,GDP_control,3.5
Central America and Caribbean,transportation,refined liquids,refined liquids,2010,SO2_3,GDP_control,3.5
Central Asia,comm cooling,gas,gas,2010,SO2_2,GDP_control,3.5
Central Asia,comm heating,biomass,biomass,2010,SO2_2,GDP_control,3.5
Central Asia,comm heating,coal,coal,2010,SO2_2,GDP_control,3.5
Central Asia,comm heating,gas,gas,2010,SO2_2,GDP_control,3.5
Central Asia,comm heating,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Central Asia,comm others,biomass,biomass,2010,SO2_2,GDP_control,3.5
Central Asia,comm others,coal,coal,2010,SO2_2,GDP_control,3.5
Central Asia,comm others,gas,gas,2010,SO2_2,GDP_control,3.5
Central Asia,comm others,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Central Asia,electricity,biomass,biomass (conv),2010,SO2_2,GDP_control,3.5
Central Asia,electricity,coal,coal (conv pul),2010,SO2_2,GDP_control,3.5
Central Asia,electricity,gas,gas (CC),2010,SO2_2,GDP_control,3.5
Central Asia,electricity,gas,gas (steam/CT),2010,SO2_2,GDP_control,3.5
Central Asia,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_2,GDP_control,3.5
Central Asia,industrial energy use,biomass,biomass,2010,SO2_2,GDP_control,3.5
Central Asia,industrial energy use,coal,coal,2010,SO2_2,GDP_control,3.5
Central Asia,industrial energy use,gas,gas,2010,SO2_2,GDP_control,3.5
Central Asia,industrial energy use,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Central Asia,N fertilizer,coal,coal,2010,SO2_2,GDP_control,3.5
Central Asia,N fertilizer,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Central Asia,resid cooling,gas,gas,2010,SO2_2,GDP_control,3.5
Central Asia,resid heating,biomass,biomass,2010,SO2_2,GDP_control,3.5
Central Asia,resid heating,coal,coal,2010,SO2_2,GDP_control,3.5
Central Asia,resid heating,gas,gas,2010,SO2_2,GDP_control,3.5
Central Asia,resid heating,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Central Asia,resid others,biomass,biomass,2010,SO2_2,GDP_control,3.5
Central Asia,resid others,coal,coal,2010,SO2_2,GDP_control,3.5
Central Asia,resid others,gas,gas,2010,SO2_2,GDP_control,3.5
Central Asia,resid others,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
Central Asia,transportation,gas,gas,2010,SO2_2,GDP_control,3.5
Central Asia,transportation,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
China,comm cooling,gas,gas,2010,SO2_2,GDP_control,3.5
China,comm heating,biomass,biomass,2010,SO2_2,GDP_control,3.5
China,comm heating,coal,coal,2010,SO2_2,GDP_control,3.5
China,comm heating,gas,gas,2010,SO2_2,GDP_control,3.5
China,comm heating,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
China,comm others,biomass,biomass,2010,SO2_2,GDP_control,3.5
China,comm others,coal,coal,2010,SO2_2,GDP_control,3.5
China,comm others,gas,gas,2010,SO2_2,GDP_control,3.5
China,comm others,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
China,electricity,biomass,biomass (conv),2010,SO2_2,GDP_control,3.5
China,electricity,coal,coal (conv pul),2010,SO2_2,GDP_control,3.5
China,electricity,gas,gas (CC),2010,SO2_2,GDP_control,3.5
China,electricity,gas,gas (steam/CT),2010,SO2_2,GDP_control,3.5
China,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_2,GDP_control,3.5
China,industrial energy use,biomass,biomass,2010,SO2_2,GDP_control,3.5
China,industrial energy use,coal,coal,2010,SO2_2,GDP_control,3.5
China,industrial energy use,gas,gas,2010,SO2_2,GDP_control,3.5
China,industrial energy use,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
China,N fertilizer,coal,coal,2010,SO2_2,GDP_control,3.5
China,N fertilizer,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
China,resid cooling,gas,gas,2010,SO2_2,GDP_control,3.5
China,resid heating,biomass,biomass,2010,SO2_2,GDP_control,3.5
China,resid heating,coal,coal,2010,SO2_2,GDP_control,3.5
China,resid heating,gas,gas,2010,SO2_2,GDP_control,3.5
China,resid heating,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
China,resid others,biomass,biomass,2010,SO2_2,GDP_control,3.5
China,resid others,coal,coal,2010,SO2_2,GDP_control,3.5
China,resid others,gas,gas,2010,SO2_2,GDP_control,3.5
China,resid others,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
China,transportation,gas,gas,2010,SO2_2,GDP_control,3.5
China,transportation,refined liquids,refined liquids,2010,SO2_2,GDP_control,3.5
EU-12,comm cooling,gas,gas,2010,SO2_1,GDP_control,3.5
EU-12,comm heating,biomass,biomass,2010,SO2_1,GDP_control,3.5
EU-12,comm heating,coal,coal,2010,SO2_1,GDP_control,3.5
EU-12,comm heating,gas,gas,2010,SO2_1,GDP_control,3.5
EU-12,comm heating,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
EU-12,comm others,biomass,biomass,2010,SO2_1,GDP_control,3.5
EU-12,comm others,coal,coal,2010,SO2_1,GDP_control,3.5
EU-12,comm others,gas,gas,2010,SO2_1,GDP_control,3.5
EU-12,comm others,refined liquids,refined liquids,2010,SO2_1,GDP_control,3.5
EU-12,electricity,biomass,biomass (conv),2010,SO2_1,GDP_control,3.5
EU-12,electricity,coal,coal (conv pul),2010,SO2_1,GDP_control,3.5
EU-12,electricity,gas,gas (CC),2010,SO2_1,GDP_control,3.5
EU-12,electricity,gas,gas (steam/CT),2010,SO2_1,GDP_control,3.5
EU-12,electricity,refined liquids,refined liquids (steam/CT),2010,SO2_1,GDP_control,3.5
EU-12,industrial energy use,biomass,biomass,2010,SO2_1,GDP_control,3.5
