# File: UCD_trn_data_SSP5.csv
# Title: SSP5 UCD transportation database
# Units: Various
# Description: UC Davis transportation database for SSP5
# Source: Mishra et al. 2013
# Column types: ccccccccnnnnnnnnnnnnnnnnnnnn 
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Africa,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
Africa,Passenger,Rail,All,All,All,speed,km/hr,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
Africa,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Australia_NZ,Passenger,Air Domestic,All,All,All,speed,km/hr,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303
Australia_NZ,Passenger,Air International,All,All,All,speed,km/hr,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450
Australia_NZ,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Australia_NZ,Passenger,HSR,All,All,All,speed,km/hr,121,137.3333333,153.6666667,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
Australia_NZ,Passenger,Rail,All,All,All,speed,km/hr,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
Australia_NZ,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Canada,Passenger,Air Domestic,All,All,All,speed,km/hr,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303
Canada,Passenger,Air International,All,All,All,speed,km/hr,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450
Canada,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Canada,Passenger,HSR,All,All,All,speed,km/hr,121,137.3333333,153.6666667,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
Canada,Passenger,Rail,All,All,All,speed,km/hr,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
Canada,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
China,Passenger,Air Domestic,All,All,All,speed,km/hr,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197
China,Passenger,Air International,All,All,All,speed,km/hr,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337
China,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
China,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
China,Passenger,Rail,All,All,All,speed,km/hr,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
China,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Eastern Europe,Passenger,Air Domestic,All,All,All,speed,km/hr,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197
Eastern Europe,Passenger,Air International,All,All,All,speed,km/hr,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337
Eastern Europe,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Eastern Europe,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
Eastern Europe,Passenger,Rail,All,All,All,speed,km/hr,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
Eastern Europe,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Former Soviet Union,Passenger,Air Domestic,All,All,All,speed,km/hr,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227
Former Soviet Union,Passenger,Air International,All,All,All,speed,km/hr,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337
Former Soviet Union,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Former Soviet Union,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
Former Soviet Union,Passenger,Rail,All,All,All,speed,km/hr,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
Former Soviet Union,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
India,Passenger,Air Domestic,All,All,All,speed,km/hr,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197
India,Passenger,Air International,All,All,All,speed,km/hr,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337
India,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
India,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
India,Passenger,Rail,All,All,All,speed,km/hr,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
India,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Japan,Passenger,Air Domestic,All,All,All,speed,km/hr,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303
Japan,Passenger,Air International,All,All,All,speed,km/hr,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450
Japan,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Japan,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
Japan,Passenger,Rail,All,All,All,speed,km/hr,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
Japan,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Korea,Passenger,Air Domestic,All,All,All,speed,km/hr,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197
Korea,Passenger,Air International,All,All,All,speed,km/hr,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450
Korea,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Korea,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
Korea,Passenger,Rail,All,All,All,speed,km/hr,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
Korea,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Latin America,Passenger,Air Domestic,All,All,All,speed,km/hr,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182
Latin America,Passenger,Air International,All,All,All,speed,km/hr,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315
Latin America,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Latin America,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
Latin America,Passenger,Rail,All,All,All,speed,km/hr,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
Latin America,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Middle East,Passenger,Air Domestic,All,All,All,speed,km/hr,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197
Middle East,Passenger,Air International,All,All,All,speed,km/hr,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337
Middle East,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Middle East,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
Middle East,Passenger,Rail,All,All,All,speed,km/hr,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
Middle East,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Southeast Asia,Passenger,Air Domestic,All,All,All,speed,km/hr,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227
Southeast Asia,Passenger,Air International,All,All,All,speed,km/hr,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382
Southeast Asia,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Southeast Asia,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
Southeast Asia,Passenger,Rail,All,All,All,speed,km/hr,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
Southeast Asia,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
USA,Passenger,Air Domestic,All,All,All,speed,km/hr,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303
USA,Passenger,Air International,All,All,All,speed,km/hr,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450
USA,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
USA,Passenger,HSR,All,All,All,speed,km/hr,121,137.3333333,153.6666667,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
USA,Passenger,Rail,All,All,All,speed,km/hr,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
USA,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Western Europe,Passenger,Air Domestic,All,All,All,speed,km/hr,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303
Western Europe,Passenger,Air International,All,All,All,speed,km/hr,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450
Western Europe,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Western Europe,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
Western Europe,Passenger,Rail,All,All,All,speed,km/hr,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
Western Europe,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Africa,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,,,,,,,,,,,,,,
Africa,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2524.887867,2521.733333,2518.5788,2515.436067,2512.293333,2509.1506,2506.019667,2502.888733,2499.7578,2496.638567,2493.519333,2490.4001,2487.292533,2484.184967,2481.0774,2477.981467,2474.885533,2471.7896,2471.7896
Africa,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Australia_NZ,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,,,,,,,,,,,,,,
Australia_NZ,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2524.887867,2521.733333,2518.5788,2515.436067,2512.293333,2509.1506,2506.019667,2502.888733,2499.7578,2496.638567,2493.519333,2490.4001,2487.292533,2484.184967,2481.0774,2477.981467,2474.885533,2471.7896,2471.7896
Australia_NZ,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Canada,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,,,,,,,,,,,,,,
Canada,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2524.887867,2521.733333,2518.5788,2515.436067,2512.293333,2509.1506,2506.019667,2502.888733,2499.7578,2496.638567,2493.519333,2490.4001,2487.292533,2484.184967,2481.0774,2477.981467,2474.885533,2471.7896,2471.7896
Canada,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Eastern Europe,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,,,,,,,,,,,,,,
Eastern Europe,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2524.887867,2521.733333,2518.5788,2515.436067,2512.293333,2509.1506,2506.019667,2502.888733,2499.7578,2496.638567,2493.519333,2490.4001,2487.292533,2484.184967,2481.0774,2477.981467,2474.885533,2471.7896,2471.7896
Eastern Europe,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Former Soviet Union,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,,,,,,,,,,,,,,
Former Soviet Union,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2524.887867,2521.733333,2518.5788,2515.436067,2512.293333,2509.1506,2506.019667,2502.888733,2499.7578,2496.638567,2493.519333,2490.4001,2487.292533,2484.184967,2481.0774,2477.981467,2474.885533,2471.7896,2471.7896
Former Soviet Union,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
India,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,,,,,,,,,,,,,,
India,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2524.887867,2521.733333,2518.5788,2515.436067,2512.293333,2509.1506,2506.019667,2502.888733,2499.7578,2496.638567,2493.519333,2490.4001,2487.292533,2484.184967,2481.0774,2477.981467,2474.885533,2471.7896,2471.7896
India,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Japan,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,,,,,,,,,,,,,,
Japan,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2524.887867,2521.733333,2518.5788,2515.436067,2512.293333,2509.1506,2506.019667,2502.888733,2499.7578,2496.638567,2493.519333,2490.4001,2487.292533,2484.184967,2481.0774,2477.981467,2474.885533,2471.7896,2471.7896
Japan,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Korea,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,,,,,,,,,,,,,,
Korea,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2524.887867,2521.733333,2518.5788,2515.436067,2512.293333,2509.1506,2506.019667,2502.888733,2499.7578,2496.638567,2493.519333,2490.4001,2487.292533,2484.184967,2481.0774,2477.981467,2474.885533,2471.7896,2471.7896
Korea,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Latin America,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,,,,,,,,,,,,,,
Latin America,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2524.887867,2521.733333,2518.5788,2515.436067,2512.293333,2509.1506,2506.019667,2502.888733,2499.7578,2496.638567,2493.519333,2490.4001,2487.292533,2484.184967,2481.0774,2477.981467,2474.885533,2471.7896,2471.7896
Latin America,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Middle East,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,,,,,,,,,,,,,,
Middle East,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2524.887867,2521.733333,2518.5788,2515.436067,2512.293333,2509.1506,2506.019667,2502.888733,2499.7578,2496.638567,2493.519333,2490.4001,2487.292533,2484.184967,2481.0774,2477.981467,2474.885533,2471.7896,2471.7896
Middle East,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Southeast Asia,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,,,,,,,,,,,,,,
Southeast Asia,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2524.887867,2521.733333,2518.5788,2515.436067,2512.293333,2509.1506,2506.019667,2502.888733,2499.7578,2496.638567,2493.519333,2490.4001,2487.292533,2484.184967,2481.0774,2477.981467,2474.885533,2471.7896,2471.7896
Southeast Asia,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
USA,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,,,,,,,,,,,,,,
USA,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2524.887867,2521.733333,2518.5788,2515.436067,2512.293333,2509.1506,2506.019667,2502.888733,2499.7578,2496.638567,2493.519333,2490.4001,2487.292533,2484.184967,2481.0774,2477.981467,2474.885533,2471.7896,2471.7896
USA,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Western Europe,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,,,,,,,,,,,,,,
Western Europe,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2524.887867,2521.733333,2518.5788,2515.436067,2512.293333,2509.1506,2506.019667,2502.888733,2499.7578,2496.638567,2493.519333,2490.4001,2487.292533,2484.184967,2481.0774,2477.981467,2474.885533,2471.7896,2471.7896
Western Europe,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Brazil,Passenger,Air Domestic,All,Liquids,Liquids,CAPEX,2005$/vkt,5.018754063,4.896413639,4.774073214,4.65173279,4.594121213,4.536509635,4.478898058,4.524319552,4.569741045,4.615162539,4.615162539,4.615162539,4.615162539,4.615162539,4.615162539,4.615162539,4.615162539,4.615162539,4.615162539,4.615162539
Brazil,Passenger,Air International,All,Liquids,Liquids,CAPEX,2005$/vkt,9.375366414,9.146826364,8.918286313,8.689746263,8.582124005,8.474501747,8.366879489,8.45172986,8.536580231,8.621430602,8.621430602,8.621430602,8.621430602,8.621430602,8.621430602,8.621430602,8.621430602,8.621430602,8.621430602,8.621430602
Brazil,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,187.0522267,187.0522267,187.0522267,187.0522267,187.0535138,187.0548008,187.0560879,176.6651515,166.2742152,155.8832788,155.8843434,155.8854079,155.8864725,155.887533,155.8885936,155.8896541,155.8907107,155.8917673,155.8928239,155.8928239
Brazil,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,157.3042078,157.3046611,157.3051145,157.3055678,157.3060194,157.3064711,157.3069227,157.3073726,157.3078226,157.3082725,157.3087208,157.309169,157.3096173,157.3100639,157.3105104,157.310957,157.3114019,157.3118469,157.3122918,157.3122918
Brazil,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,124.6989006,124.6997619,124.7006232,124.7014845,124.7023425,124.7032006,124.7040586,124.7049134,124.7057683,124.7066231,124.7074747,124.7083264,124.709178,124.7100264,124.7108749,124.7117233,124.7125686,124.7134138,124.7142591,124.7142591
Brazil,Freight,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,27.47278669,27.47434121,27.47589573,27.47745025,27.47899895,27.48054765,27.48209635,27.48363925,27.48518216,27.48672506,27.48826219,27.48979931,27.49133644,27.49286781,27.49439919,27.49593056,27.4974562,27.49898184,27.50050748,27.50050748
Brazil,Freight,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789
Brazil,Freight,Ship Domestic,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199
Brazil,Freight,Ship International,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652
Brazil,Passenger,Air Domestic,All,Liquids,Liquids,energy,PJ/yr,85.6139425,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,Air International,All,Liquids,Liquids,energy,PJ/yr,105.2123149,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,HSR,All,Electric,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Rail,All,Liquids,Liquids,energy,PJ/yr,23.14046461,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Rail,All,Electric,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,Rail,All,Liquids,Liquids,energy,PJ/yr,1.21791919,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,Rail,All,Electric,Electricity,energy,PJ/yr,3.807974629,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Ship Domestic,All,Liquids,Liquids,energy,PJ/yr,47.46924,,,,,,,,,,,,,,,,,,,
Brazil,Freight,Ship International,All,Liquids,Liquids,energy,PJ/yr,191.0145875,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,426.1111111,406.2342144,386.3573178,366.4804211,354.2634496,342.0464782,329.8295067,323.4144576,316.9994086,310.5843595,310.5843595,310.5843595,310.5843595,310.5843595,310.5843595,310.5843595,310.5843595,310.5843595,310.5843595,310.5843595
Brazil,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,477.7777778,455.490775,433.2037722,410.9167694,397.2184702,383.5201711,369.8218719,362.6289877,355.4361034,348.2432192,348.2432192,348.2432192,348.2432192,348.2432192,348.2432192,348.2432192,348.2432192,348.2432192,348.2432192,348.2432192
Brazil,Passenger,HSR,All,Electric,Electricity,intensity,MJ/vkm,265.9220451,265.9220451,265.9220451,265.9220451,265.5902236,265.2584021,264.9265806,264.5960013,264.265422,263.9348427,263.6055009,263.276159,262.9468172,262.6187083,262.2905993,261.9624904,261.6356097,261.308729,260.9818483,260.9818483
Brazil,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,202.4422897,202.1896792,201.9370687,201.6844582,201.4327933,201.1811285,200.9294636,200.6787408,200.4280181,200.1772953,199.9275111,199.6777269,199.4279427,199.1790935,198.9302444,198.6813952,198.4334776,198.1855601,197.9376425,197.9376425
Brazil,Freight,Rail,All,Electric,Electricity,intensity,MJ/vkm,114.783523,114.6402944,114.4970658,114.3538372,114.2111448,114.0684524,113.92576,113.7836017,113.6414435,113.4992852,113.3576591,113.216033,113.0744069,112.933311,112.792215,112.6511191,112.5105514,112.3699836,112.2294159,112.2294159
Brazil,Passenger,Rail,All,Liquids,Liquids,intensity,MJ/vkm,59.0367,58.96303313,58.88936625,58.81569938,58.74230828,58.66891717,58.59552607,58.5224097,58.44929334,58.37617697,58.30333431,58.23049164,58.15764898,58.085079,58.01250902,57.93993904,57.86764072,57.79534241,57.72304409,57.72304409
Brazil,Passenger,Rail,All,Electric,Electricity,intensity,MJ/vkm,213.537,213.2705454,213.0040907,212.7376361,212.4721789,212.2067217,211.9412645,211.676801,211.4123376,211.1478741,210.8844007,210.6209272,210.3574538,210.0949666,209.8324795,209.5699923,209.3084877,209.0469832,208.7854786,208.7854786
Brazil,Freight,Ship Domestic,All,Liquids,Liquids,intensity,MJ/vkm,341.6402915,339.9439958,338.2477,336.5514043,334.8803757,333.2093471,331.5383185,329.8921806,328.2460427,326.5999048,324.9782869,323.356669,321.7350511,320.1375879,318.5401248,316.9426616,315.3689933,313.7953251,312.2216568,312.2216568
Brazil,Freight,Ship International,All,Liquids,Liquids,intensity,MJ/vkm,2124.343876,2113.796187,2103.248499,2092.70081,2082.310234,2071.919658,2061.529082,2051.293278,2041.057475,2030.821671,2020.738334,2010.654998,2000.571661,1990.63852,1980.70538,1970.772239,1960.987057,1951.201874,1941.416692,1941.416692
Brazil,Passenger,Air Domestic,All,Liquids,Liquids,load factor,pers/veh,124.7278928,127.9576275,131.1873622,134.4170969,136.8279108,139.2387246,141.6495385,143.0860377,144.5225369,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361
