# File: OTAQ_trn_data_EMF37.csv
# Title: OTAQ-specific assumptions to layer into UCD_trn_data_CORE.csv database
# Units: Various
# Column types: ccccccccnnnnnnnnnnnnnnnnnnnn
# Source: 2023.03.14 Vehicle tables.xlsx workbook. BEV 3-wheeler data from UCD_trn_data_CORE file of CMP 316
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Former Soviet Union,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,10.48968,10.48443,10.47918001,10.47393,9.907886327,9.39940638,9.394717228,9.390028075,9.385338922,9.38064977,9.375960617,9.371271465,9.366582312,9.361893159,9.357204007,9.352514854,9.347852651,9.343190447,9.338528244,9.338528244
India,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,4.47885,4.47663,4.47441,4.47219,4.230478961,4.013348691,4.011327504,4.009333267,4.00733903,4.005344792,4.003350555,4.001356318,3.99936208,3.997367843,3.995373606,3.993379368,3.991358182,3.989336995,3.987315809,3.987315809
Japan,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,24.76629,24.75393,24.74157001,24.72921,23.39273322,22.19216924,22.18106619,22.16996314,22.15886009,22.14775704,22.13670788,22.12565873,22.11460958,22.10356043,22.09251127,22.08146212,22.07041297,22.05936382,22.04831466,22.04831466
Korea,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,4.75704,4.75467,4.752300001,4.74993,4.493226464,4.262628354,4.260499371,4.258370388,4.256241405,4.254112422,4.251983439,4.249854456,4.247725473,4.24559649,4.243467507,4.241338524,4.239209541,4.237080558,4.234951575,4.234951575
Latin America,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,8.31348,8.30934,8.3052,8.30106,7.852413811,7.449392628,7.445646697,7.441927713,7.43820873,7.434489747,7.430797713,7.427105679,7.423413645,7.419694662,7.415975679,7.412256696,7.408537713,7.40481873,7.401099747,7.401099747
Middle East,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,7.128,7.12443,7.12086,7.11729,6.732656302,6.38713787,6.383957871,6.380750921,6.377543972,6.374337023,6.371157023,6.367977023,6.364797023,6.361617023,6.358437023,6.355257023,6.352077023,6.348897023,6.345717023,6.345717023
Southeast Asia,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,4.47885,4.47663,4.47441,4.47219,4.230478961,4.013348691,4.011327504,4.009333267,4.00733903,4.005344792,4.003350555,4.001356318,3.99936208,3.997367843,3.995373606,3.993379368,3.991358182,3.989336995,3.987315809,3.987315809
USA,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,9.21339,9.178558434,9.173983509,8.191056707,7.358067946,6.983928925,6.983928925,6.983928925,6.983928925,6.983928925,6.983928925,6.983928925,6.983928925,6.983928925,6.983928925,6.983928925,6.983928925,6.983928925,6.983928925,6.983928925
Western Europe,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,8.5239,8.51964,8.515380001,8.51112,8.051163812,7.6379828,7.63418297,7.63035619,7.62652941,7.622702631,7.6189028,7.61510297,7.611303139,7.607503309,7.603703478,7.599903647,7.596103817,7.592303986,7.588504156,7.588504156
Brazil,Passenger,Bus,All,Hybrid Liquids,Liquids,intensity,MJ/vkm,10.49110677,10.4893586,10.48761043,10.48586226,9.922466028,9.416364288,9.414794683,9.414794683,9.414794683,9.414794683,9.414794683,9.414794683,9.414794683,9.414794683,9.414794683,9.414794683,9.414794683,9.414794683,9.414794683,9.414794683
Africa,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439
Australia_NZ,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946,9.9946
Canada,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592,13.8592
China,Passenger,Bus,Light Bus,Hybrid Liquids,Liquids,load factor,pers/veh,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
China,Passenger,Bus,Heavy Bus,Hybrid Liquids,Liquids,load factor,pers/veh,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
Eastern Europe,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895,15.9895
Former Soviet Union,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924,15.6924
India,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439
Japan,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442,13.0442
Korea,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772,9.0772
Latin America,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502,20.6502
Middle East,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
Southeast Asia,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439,23.7439
USA,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39
Western Europe,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849,16.4849
Brazil,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,pers/veh,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081
Africa,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Africa,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Australia_NZ,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Australia_NZ,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Canada,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Canada,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
China,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
China,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Eastern Europe,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Eastern Europe,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Former Soviet Union,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Former Soviet Union,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
India,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
India,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Japan,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Japan,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Korea,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Korea,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Latin America,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Latin America,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Middle East,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Middle East,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Southeast Asia,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Southeast Asia,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
USA,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
USA,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Western Europe,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Western Europe,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,Air Domestic,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Brazil,Passenger,Air International,All,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
Africa,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,124.6463,127.8739333,131.1015667,134.3292,136.7384333,139.1476667,141.5569,142.9924667,144.4280333,145.8636,145.8636,145.8636,145.8636,145.8636,145.8636,145.8636,145.8636,145.8636,145.8636,145.8636
Africa,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,215.7434,221.3299333,226.9164667,232.503,236.673,240.843,245.013,247.4977333,249.9824667,252.4672,252.4672,252.4672,252.4672,252.4672,252.4672,252.4672,252.4672,252.4672,252.4672,252.4672
Australia_NZ,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,122.325,125.4925,128.66,131.8275,134.1918667,136.5562333,138.9206,140.3294333,141.7382667,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471
Australia_NZ,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,223.95,229.749,235.548,241.347,245.6756667,250.0043333,254.333,256.9122333,259.4914667,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707
Canada,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,125.4272,128.6750667,131.9229334,135.1708,137.5951333,140.0194667,142.4438,143.8883333,145.3328667,146.7774,146.7774,146.7774,146.7774,146.7774,146.7774,146.7774,146.7774,146.7774,146.7774,146.7774
Canada,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,233.1916,239.2299,245.2682,251.3065,255.8137667,260.3210333,264.8283,267.514,270.1997,272.8854,272.8854,272.8854,272.8854,272.8854,272.8854,272.8854,272.8854,272.8854,272.8854,272.8854
China,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,122.325,125.4925,128.66,131.8275,134.1918667,136.5562333,138.9206,140.3294333,141.7382667,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471
China,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,223.95,229.749,235.548,241.347,245.6756667,250.0043333,254.333,256.9122333,259.4914667,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707
Eastern Europe,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,121.216,124.3548,127.4936,130.6324,132.9753333,135.3182667,137.6612,139.0572667,140.4533333,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494
Eastern Europe,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,224.489,230.3019667,236.1149334,241.9279,246.2669667,250.6060333,254.9451,257.5305333,260.1159667,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014
Former Soviet Union,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,121.216,124.3548,127.4936,130.6324,132.9753333,135.3182667,137.6612,139.0572667,140.4533333,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494
Former Soviet Union,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,224.489,230.3019667,236.1149334,241.9279,246.2669667,250.6060333,254.9451,257.5305333,260.1159667,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014
India,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,122.325,125.4925,128.66,131.8275,134.1918667,136.5562333,138.9206,140.3294333,141.7382667,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471
India,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,223.95,229.749,235.548,241.347,245.6756667,250.0043333,254.333,256.9122333,259.4914667,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707
Japan,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,122.325,125.4925,128.66,131.8275,134.1918667,136.5562333,138.9206,140.3294333,141.7382667,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471
Japan,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,223.95,229.749,235.548,241.347,245.6756667,250.0043333,254.333,256.9122333,259.4914667,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707
Korea,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,122.325,125.4925,128.66,131.8275,134.1918667,136.5562333,138.9206,140.3294333,141.7382667,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471,143.1471
Korea,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,223.95,229.749,235.548,241.347,245.6756667,250.0043333,254.333,256.9122333,259.4914667,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707,262.0707
Latin America,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,113.6955,116.6395667,119.5836334,122.5277,124.7252667,126.9228333,129.1204,130.4298333,131.7392667,133.0487,133.0487,133.0487,133.0487,133.0487,133.0487,133.0487,133.0487,133.0487,133.0487,133.0487
Latin America,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,204.0667,209.3508333,214.6349667,219.9191,223.8634333,227.8077667,231.7521,234.1023333,236.4525667,238.8028,238.8028,238.8028,238.8028,238.8028,238.8028,238.8028,238.8028,238.8028,238.8028,238.8028
Middle East,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,138.0638,141.6388667,145.2139334,148.789,151.4575667,154.1261333,156.7947,158.3848,159.9749,161.565,161.565,161.565,161.565,161.565,161.565,161.565,161.565,161.565,161.565,161.565
Middle East,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,226.2536,232.1122667,237.9709334,243.8296,248.2027667,252.5759333,256.9491,259.5548667,262.1606333,264.7664,264.7664,264.7664,264.7664,264.7664,264.7664,264.7664,264.7664,264.7664,264.7664,264.7664
Southeast Asia,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,113.6955,116.6395667,119.5836334,122.5277,124.7252667,126.9228333,129.1204,130.4298333,131.7392667,133.0487,133.0487,133.0487,133.0487,133.0487,133.0487,133.0487,133.0487,133.0487,133.0487,133.0487
Southeast Asia,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,204.0667,209.3508333,214.6349667,219.9191,223.8634333,227.8077667,231.7521,234.1023333,236.4525667,238.8028,238.8028,238.8028,238.8028,238.8028,238.8028,238.8028,238.8028,238.8028,238.8028,238.8028
USA,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,125.4272,128.6750667,131.9229334,135.1708,137.5951333,140.0194667,142.4438,143.8883333,145.3328667,146.7774,146.7774,146.7774,146.7774,146.7774,146.7774,146.7774,146.7774,146.7774,146.7774,146.7774
USA,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,233.1916,239.2299,245.2682,251.3065,255.8137667,260.3210333,264.8283,267.514,270.1997,272.8854,272.8854,272.8854,272.8854,272.8854,272.8854,272.8854,272.8854,272.8854,272.8854,272.8854
Western Europe,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,121.216,124.3548,127.4936,130.6324,132.9753333,135.3182667,137.6612,139.0572667,140.4533333,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494,141.8494
Western Europe,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,224.489,230.3019667,236.1149334,241.9279,246.2669667,250.6060333,254.9451,257.5305333,260.1159667,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014,262.7014
Brazil,Passenger,Air Domestic,All,BEV,Electricity,load factor,pers/veh,124.7278928,127.9576275,131.1873622,134.4170969,136.8279108,139.2387246,141.6495385,143.0860377,144.5225369,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361,145.9590361
Brazil,Passenger,Air International,All,BEV,Electricity,load factor,pers/veh,233,239.0333593,245.0667186,251.1000779,255.6036385,260.1071991,264.6107597,267.2942358,269.9777119,272.661188,272.661188,272.661188,272.661188,272.661188,272.661188,272.661188,272.661188,272.661188,272.661188,272.661188
Africa,Passenger,Air Domestic,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,5.0469,4.7492,4.6422,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835
Africa,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,383.5,329.8324,296.8466,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259
Africa,Passenger,Air Domestic,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.4531,7.9545,7.7754,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119
Africa,Passenger,Air Domestic,All,BEV,Electricity,CAPEX,2005$/vkt,35.36145391,35.36145391,35.36145391,35.36145391,35.36145391,7.072290783,6.885865582,6.484172902,6.082480223,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543
Africa,Passenger,Air Domestic,All,BEV,Electricity,intensity,MJ/vkm,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259
Africa,Passenger,Air Domestic,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.11641229,9.877756261,9.639100227,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194
Africa,Passenger,Air International,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,9.3831,8.8296,8.6307,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933
Africa,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,430,369.8251,332.8397,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189
Africa,Passenger,Air International,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.5969,8.0898,7.9076,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482
Africa,Passenger,Air International,All,BEV,Electricity,CAPEX,2005$/vkt,230.6844687,230.6844687,230.6844687,230.6844687,230.6844687,230.6844687,46.13689374,40.16240058,34.18790741,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425
Africa,Passenger,Air International,All,BEV,Electricity,intensity,MJ/vkm,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189
Africa,Passenger,Air International,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.28851467,10.04579857,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474
Australia_NZ,Passenger,Air Domestic,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,5.0469,4.7492,4.6422,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835
Australia_NZ,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,383.5,329.8324,296.8466,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259
Australia_NZ,Passenger,Air Domestic,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.4531,7.9545,7.7754,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119
Australia_NZ,Passenger,Air Domestic,All,BEV,Electricity,CAPEX,2005$/vkt,35.36145391,35.36145391,35.36145391,35.36145391,35.36145391,7.072290783,6.885865582,6.484172902,6.082480223,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543
Australia_NZ,Passenger,Air Domestic,All,BEV,Electricity,intensity,MJ/vkm,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259
Australia_NZ,Passenger,Air Domestic,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.11641229,9.877756261,9.639100227,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194
Australia_NZ,Passenger,Air International,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,9.3831,8.8296,8.6307,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933
Australia_NZ,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,430,369.8251,332.8397,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189
Australia_NZ,Passenger,Air International,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.5969,8.0898,7.9076,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482
Australia_NZ,Passenger,Air International,All,BEV,Electricity,CAPEX,2005$/vkt,230.6844687,230.6844687,230.6844687,230.6844687,230.6844687,230.6844687,46.13689374,40.16240058,34.18790741,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425
Australia_NZ,Passenger,Air International,All,BEV,Electricity,intensity,MJ/vkm,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189
Australia_NZ,Passenger,Air International,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.28851467,10.04579857,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474
Brazil,Passenger,Air Domestic,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,5.0469,4.7492,4.6422,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835
Brazil,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,383.5,329.8324,296.8466,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259
Brazil,Passenger,Air Domestic,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.4531,7.9545,7.7754,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119
Brazil,Passenger,Air Domestic,All,BEV,Electricity,CAPEX,2005$/vkt,35.36145391,35.36145391,35.36145391,35.36145391,35.36145391,7.072290783,6.885865582,6.484172902,6.082480223,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543
