# File: EPA_SF6_Magn.csv
# Title: EPA SF6 emissions from magnesium manufacturing
# Source: EPA Global mitigation of Non-CO2 GHG Gases (https://www.epa.gov/global-mitigation-non-co2-greenhouse-gases/global-non-co2-greenhouse-gas-emission-projections)
# Description: Sector Industrial Processes Magnesium Manufacturing
# Units: MtCO2e
# Column types: cnnnnnnnnn
country,1990,1995,2000,2005,2010,2015,2020,2025,2030
Israel,0,0,1.859226472,1.024361592,0.396545562,0.16984589,0.203515142,0.240111787,0.279890351
Italy,0.016882269,0.013271707,0.16416,0.0808032,0.0166668,0.004029397,0,0,0
Jamaica,0,0,0,0,0,0,0,0,0
Japan,0.146542706,0.114,0.9804,1.10404564,0.2937324,0.228,0.377661751,0.477202293,0.602978796
Jordan,0,0,0,0,0,0,0,0,0
Kazakhstan,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0
Kiribati,0,0,0,0,0,0,0,0,0
"Korea, North",0,0,0,0,0,0,0,0,0
"Korea, South",0,0,0,0,0,0.171,0.20211512,0.23889194,0.282360662
Kosovo,0,0,0,0,0,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0
Kyrgyzstan,0,0,0,0,0,0,0,0,0
Laos,0,0,0,0,0,0,0,0,0
Latvia,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0
Lesotho,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0
Libya,0,0,0,0,0,0,0,0,0
Liechtenstein,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0
Macedonia,0,0,0.00836,0,0,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0
Maldives,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0
Malta,0,0,0,0,0,0,0,0,0
Marshall Islands,0,0,0,0,0,0,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,0
"Micronesia, Federated States of",0,0,0,0,0,0,0,0,0
Moldova,0,0,0,0,0,0,0,0,0
Monaco,0,0,0,0,0,0,0,0,0
Mongolia,0,0,0,0,0,0,0,0,0
Montenegro,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,0
Namibia,0,0,0,0,0,0,0,0,0
Nauru,0,0,0,0,0,0,0,0,0
Nepal,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0
New Zealand,0.002736,0.002736,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0
Norway,2.04516,0.40356,0.73701,0.229101696,0.130459004,0.141801845,0.188840024,0.205258839,0.223105199
Oman,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0
Palau,0,0,0,0,0,0,0,0,0
Panama,0,0,0,0,0,0,0,0,0
Papua New Guinea,0,0,0,0,0,0,0,0,0
Paraguay,0,0,0,0,0,0,0,0,0
Peru,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0
Poland,0,0.016581818,0.007517091,0.001243636,0.004145455,0.004145455,0.004145455,0.004145455,0.004145455
Portugal,0.017228544,0.019882265,0.008681135,0.009564221,0.005094018,0.001231539,0,0,0
Qatar,0,0,0,0,0,0,0,0,0
Romania,0,0,0,0,0,0,0,0,0
Russia,1.729563901,1.05283293,0.882975292,0.849593401,0.436883554,1.040261644,1.133226811,1.234938818,1.346333155
Rwanda,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0
Saint Lucia,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0,0,0,0,0,0
Samoa,0,0,0,0,0,0,0,0,0
San Marino,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0
Serbia,0,0,0.021717,0.02565,0.01881,0,0,0,0
Seychelles,0,0,0,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0
Slovakia,0,0,0,0,0,0,0,0,0
Slovenia,0,0,0,0,0,0,0,0,0
Solomon Islands,0,0,0,0,0,0,0,0,0
Somalia,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0
South Sudan,0,0,0,0,0,0,0,0,0
Spain,0.04259133,0.048408256,0.017516726,0.019128443,0.010188036,0.002463078,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0
Suriname,0,0,0,0,0,0,0,0,0
Swaziland,0,0,0,0,0,0,0,0,0
Sweden,0.0228,0.02508,0.05016,0.095259777,0.032685692,0.017223396,0,0,0
Switzerland,0,0,0.041268,0.03648,0.0282948,0.0395124,0.0183768,0.0183768,0.0183768
Syria,0,0,0,0,0,0,0,0,0
Tajikistan,0,0,0,0,0,0,0,0,0
Tanzania,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0
Timor-Leste,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0
Tonga,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,0,0,0
Turkey,0,0,0,0,0,0.00342,0.003717354,0.004040562,0.004391871
Turkmenistan,0,0,0,0,0,0,0,0,0
Tuvalu,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0
Ukraine,0.599317982,0.257858472,0.002452832,0.03606476,0.040052862,0.043535283,0.047320485,0.051434795,0.055906825
United Arab Emirates,0,0,0,0,0,0,0,0,0
United Kingdom,0.3871725,0.3871725,0.9918114,0.235670547,0.17774326,0.07942722,0.080460712,0.08745642,0.095060373
United States,5.195250857,5.374183584,2.874958666,2.745537341,2.072113874,0.905778856,1.021338376,1.021338376,1.021338376
Uruguay,0,0,0,0,0,0,0,0,0
Uzbekistan,0,0,0,0,0,0,0,0,0
Vanuatu,0,0,0,0,0,0,0,0,0
Venezuela,0,0,0,0,0,0,0,0,0
Vietnam,0,0,0,0,0,0,0,0,0
Yemen,0,0,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0
Zimbabwe,0,0,0,0,0,0,0,0,0
