# File: A323.inc_elas.csv
# Title: IRONSTL demand income elasticity as a function of per-capita gdp
# Units: pcgdp_90thousUSD: Thousand 1990$; inc_elas:unitless (% change in service demand / % change in income)
# Column types: cnn
# ----------
region,year,inc_elas
Argentina,2090,-0.432406198
Argentina,2095,-0.509682034
Argentina,2100,-0.591597982
Australia_NZ,2010,0
Australia_NZ,2015,-6.406940423
Australia_NZ,2020,0.537541403
Australia_NZ,2025,0.420907363
Australia_NZ,2030,0.337322598
Australia_NZ,2035,0.2291971
Australia_NZ,2040,0.15012319
Australia_NZ,2045,0.085872264
Australia_NZ,2050,0.001546698
Australia_NZ,2055,-0.087400668
Australia_NZ,2060,-0.145515793
Australia_NZ,2065,-0.233413193
Australia_NZ,2070,-0.319043633
Australia_NZ,2075,-0.423538488
Australia_NZ,2080,-0.524047488
Australia_NZ,2085,-0.632496259
Australia_NZ,2090,-0.724457886
Australia_NZ,2095,-0.795296542
Australia_NZ,2100,-0.85858482
Brazil,2010,0
Brazil,2015,0.748259324
Brazil,2020,0.959584405
Brazil,2025,1.031089264
Brazil,2030,0.796851495
Brazil,2035,0.596575794
Brazil,2040,0.441048055
Brazil,2045,0.28908498
Brazil,2050,0.134659483
Brazil,2055,0.012056193
Brazil,2060,-0.097167992
Brazil,2065,-0.220754224
Brazil,2070,-0.321792827
Brazil,2075,-0.389435206
Brazil,2080,-0.479451929
Brazil,2085,-0.560351795
Brazil,2090,-0.624475787
Brazil,2095,-0.67304096
Brazil,2100,-0.718526839
Canada,2010,0
Canada,2015,-0.844890825
Canada,2020,0.477829998
Canada,2025,0.016697684
Canada,2030,0.084621782
Canada,2035,0.003223583
Canada,2040,-0.054271852
Canada,2045,-0.119635763
Canada,2050,-0.204082934
Canada,2055,-0.287075736
Canada,2060,-0.308407622
Canada,2065,-0.336190168
Canada,2070,-0.379406429
Canada,2075,-0.45092187
Canada,2080,-0.525641902
Canada,2085,-0.616463262
Canada,2090,-0.694547219
Canada,2095,-0.756878668
Canada,2100,-0.810165781
Central America and Caribbean,2010,0
Central America and Caribbean,2015,1.710060357
Central America and Caribbean,2020,2.479344001
Central America and Caribbean,2025,3.643800321
Central America and Caribbean,2030,2.510890502
Central America and Caribbean,2035,2.122400496
Central America and Caribbean,2040,1.79455459
Central America and Caribbean,2045,1.502446989
Central America and Caribbean,2050,1.238529355
Central America and Caribbean,2055,1.006361819
Central America and Caribbean,2060,0.800452101
Central America and Caribbean,2065,0.630357615
Central America and Caribbean,2070,0.4807259
Central America and Caribbean,2075,0.345500294
Central America and Caribbean,2080,0.225999279
Central America and Caribbean,2085,0.115945972
Central America and Caribbean,2090,0.017092222
Central America and Caribbean,2095,-0.072419595
Central America and Caribbean,2100,-0.153361364
Central Asia,2010,0
Central Asia,2015,-0.294147156
Central Asia,2020,1.912421302
Central Asia,2025,1.800106006
Central Asia,2030,1.259120363
Central Asia,2035,0.966659653
Central Asia,2040,0.736239741
Central Asia,2045,0.519183871
Central Asia,2050,0.284662598
Central Asia,2055,0.103419561
Central Asia,2060,0.016830115
Central Asia,2065,-0.032807254
Central Asia,2070,-0.129646775
Central Asia,2075,-0.264216086
Central Asia,2080,-0.363874541
Central Asia,2085,-0.435649399
Central Asia,2090,-0.482155363
Central Asia,2095,-0.527458004
Central Asia,2100,-0.59662948
China,2010,0
China,2015,0.656518836
China,2020,0.267614271
China,2025,-0.003488991
China,2030,-0.067366448
China,2035,-0.232527321
China,2040,-0.38512443
China,2045,-0.535238288
China,2050,-0.738838378
China,2055,-0.976717167
China,2060,-1.107680644
China,2065,-1.237588999
China,2070,-1.360774874
China,2075,-1.522729969
China,2080,-1.59803321
China,2085,-1.728907491
China,2090,-1.815184237
China,2095,-1.89014919
China,2100,-1.950096055
Colombia,2010,0
Colombia,2015,0.015768327
Colombia,2020,2.753103501
Colombia,2025,3.061988541
Colombia,2030,2.36556486
Colombia,2035,2.032786655
Colombia,2040,1.743479556
Colombia,2045,1.479666122
Colombia,2050,1.238454352
Colombia,2055,1.022982481
Colombia,2060,0.83316348
Colombia,2065,0.660134048
Colombia,2070,0.503394584
Colombia,2075,0.355559732
Colombia,2080,0.221265434
Colombia,2085,0.092943701
Colombia,2090,-0.024193879
Colombia,2095,-0.132269119
Colombia,2100,-0.235396748
EU-12,2010,0
EU-12,2015,0.244881423
EU-12,2020,0.46463818
EU-12,2025,0.341981836
EU-12,2030,0.162058847
EU-12,2035,0.020059611
EU-12,2040,-0.117229879
EU-12,2045,-0.269275039
EU-12,2050,-0.391435224
EU-12,2055,-0.489619841
EU-12,2060,-0.518434014
EU-12,2065,-0.550062422
EU-12,2070,-0.623004528
EU-12,2075,-0.733387553
EU-12,2080,-0.823043911
EU-12,2085,-0.892627966
EU-12,2090,-0.938951024
EU-12,2095,-0.957631755
EU-12,2100,-0.971190615
EU-15,2010,0
EU-15,2015,-2.410228466
EU-15,2020,-0.120189916
EU-15,2025,-0.31225664
EU-15,2030,-0.32036888
EU-15,2035,-0.335370494
EU-15,2040,-0.332095641
EU-15,2045,-0.369465877
EU-15,2050,-0.431210192
EU-15,2055,-0.474021553
EU-15,2060,-0.481667231
EU-15,2065,-0.513855814
EU-15,2070,-0.564095072
EU-15,2075,-0.626355592
EU-15,2080,-0.676285779
EU-15,2085,-0.726250316
EU-15,2090,-0.772407171
EU-15,2095,-0.814550491
EU-15,2100,-0.863961359
Europe_Eastern,2010,0
Europe_Eastern,2015,16.22199211
Europe_Eastern,2020,-0.266485478
Europe_Eastern,2025,-0.137726555
Europe_Eastern,2030,-0.217810778
Europe_Eastern,2035,-0.276173678
Europe_Eastern,2040,-0.335158349
Europe_Eastern,2045,-0.409358867
Europe_Eastern,2050,-0.483579768
Europe_Eastern,2055,-0.507833733
Europe_Eastern,2060,-0.497914535
Europe_Eastern,2065,-0.524983981
Europe_Eastern,2070,-0.586426819
Europe_Eastern,2075,-0.679697434
Europe_Eastern,2080,-0.758046443
Europe_Eastern,2085,-0.816335836
Europe_Eastern,2090,-0.860239074
Europe_Eastern,2095,-0.905688258
Europe_Eastern,2100,-0.974987084
Europe_Non_EU,2010,0
Europe_Non_EU,2015,0.879441405
Europe_Non_EU,2020,0.588219496
Europe_Non_EU,2025,0.248199082
Europe_Non_EU,2030,0.244449156
Europe_Non_EU,2035,0.136105509
Europe_Non_EU,2040,0.043596479
Europe_Non_EU,2045,-0.055084448
Europe_Non_EU,2050,-0.152238595
Europe_Non_EU,2055,-0.236214209
Europe_Non_EU,2060,-0.316024694
Europe_Non_EU,2065,-0.393350654
Europe_Non_EU,2070,-0.471383815
Europe_Non_EU,2075,-0.556098889
Europe_Non_EU,2080,-0.636226747
Europe_Non_EU,2085,-0.705495271
Europe_Non_EU,2090,-0.76319146
Europe_Non_EU,2095,-0.820273306
Europe_Non_EU,2100,-0.8839937
European Free Trade Association,2010,0
European Free Trade Association,2015,3.052398283
European Free Trade Association,2020,0.902846835
European Free Trade Association,2025,1.148631949
European Free Trade Association,2030,0.871564922
European Free Trade Association,2035,0.751516775
European Free Trade Association,2040,0.679438333
European Free Trade Association,2045,0.615145495
European Free Trade Association,2050,0.563581468
European Free Trade Association,2055,0.497400923
European Free Trade Association,2060,0.4146705
European Free Trade Association,2065,0.319302379
European Free Trade Association,2070,0.223861485
European Free Trade Association,2075,0.117975407
European Free Trade Association,2080,0.021153987
European Free Trade Association,2085,-0.08485374
European Free Trade Association,2090,-0.197815555
European Free Trade Association,2095,-0.303361555
European Free Trade Association,2100,-0.393756748
India,2010,0
India,2015,1.000152729
India,2020,1.756888745
India,2025,1.613626696
India,2030,1.103859581
India,2035,0.863021903
India,2040,0.672862131
India,2045,0.513589905
India,2050,0.368442804
India,2055,0.238192392
India,2060,0.114960161
India,2065,0.001581452
India,2070,-0.103879649
India,2075,-0.207066103
India,2080,-0.30700153
India,2085,-0.402753677
India,2090,-0.487887153
India,2095,-0.569574474
India,2100,-0.652983652
Indonesia,2010,0
Indonesia,2015,1.276221481
Indonesia,2020,2.739652875
Indonesia,2025,2.567905999
Indonesia,2030,1.755045452
Indonesia,2035,1.346602011
Indonesia,2040,1.036876525
Indonesia,2045,0.774700404
Indonesia,2050,0.548101468
Indonesia,2055,0.362256366
Indonesia,2060,0.196597138
Indonesia,2065,0.045257295
Indonesia,2070,-0.097884555
Indonesia,2075,-0.218570958
Indonesia,2080,-0.322875396
Indonesia,2085,-0.416772563
Indonesia,2090,-0.503746883
Indonesia,2095,-0.584072233
Indonesia,2100,-0.660238857
Japan,2010,0
Japan,2015,-1.131357577
Japan,2020,-0.876056959
Japan,2025,-0.786659264
Japan,2030,-0.819631658
Japan,2035,-1.077408089
Japan,2040,-1.273852612
Japan,2045,-1.225082849
Japan,2050,-1.267132409
Japan,2055,-1.21282039
Japan,2060,-1.173726516
Japan,2065,-1.199268764
Japan,2070,-1.228669071
Japan,2075,-1.282553354
Japan,2080,-1.324219283
Japan,2085,-1.318356508
Japan,2090,-1.313411655
Japan,2095,-1.318940993
Japan,2100,-1.339013893
Mexico,2010,0
Mexico,2015,0.952053638
Mexico,2020,1.252595636
Mexico,2025,1.171040218
Mexico,2030,0.930038693
Mexico,2035,0.753641353
Mexico,2040,0.593113388
Mexico,2045,0.453649383
Mexico,2050,0.33178781
Mexico,2055,0.214675461
Mexico,2060,0.096596828
Mexico,2065,0.013594778
Mexico,2070,-0.065598203
Mexico,2075,-0.136157225
Mexico,2080,-0.206585614
Mexico,2085,-0.276334578
Mexico,2090,-0.33737706
Mexico,2095,-0.388834042
Mexico,2100,-0.439803503
Middle East,2010,0
Middle East,2015,6.844664096
Middle East,2020,1.972412446
Middle East,2025,1.671405301
Middle East,2030,1.426315717
Middle East,2035,1.255227669
Middle East,2040,1.095233809
Middle East,2045,0.926916475
Middle East,2050,0.751781782
Middle East,2055,0.591428262
Middle East,2060,0.453534908
Middle East,2065,0.332256218
Middle East,2070,0.210967048
Middle East,2075,0.09336411
Middle East,2080,-0.006482958
Middle East,2085,-0.097152489
Middle East,2090,-0.173088806
Middle East,2095,-0.244931099
Middle East,2100,-0.321565123
Pakistan,2010,0
Pakistan,2015,7.265920525
Pakistan,2020,3.638814916
Pakistan,2025,3.120659527
Pakistan,2030,2.582832109
Pakistan,2035,2.130203563
Pakistan,2040,1.745528933
Pakistan,2045,1.418488876
Pakistan,2050,1.139920968
Pakistan,2055,0.895598477
Pakistan,2060,0.689077802
Pakistan,2065,0.519214803
Pakistan,2070,0.37626248
Pakistan,2075,0.253833905
Pakistan,2080,0.142360742
Pakistan,2085,0.04548446
Pakistan,2090,-0.045839888
Pakistan,2095,-0.123730731
Pakistan,2100,-0.197787619
Russia,2010,0
Russia,2015,0.999087354
Russia,2020,-0.698921072
Russia,2025,-0.21666474
Russia,2030,-0.241080166
Russia,2035,-0.325258288
Russia,2040,-0.42290176
Russia,2045,-0.597952243
Russia,2050,-0.808734896
Russia,2055,-0.832708996
Russia,2060,-0.678684607
Russia,2065,-0.69906624
Russia,2070,-0.769757625
Russia,2075,-0.909806331
Russia,2080,-1.04444574
Russia,2085,-1.113680861
Russia,2090,-1.134904007
Russia,2095,-1.161662809
Russia,2100,-1.254043345
South Africa,2010,0
South Africa,2015,-2.932528374
South Africa,2020,1.214545638
South Africa,2025,1.386976995
South Africa,2030,1.046513384
South Africa,2035,0.834675973
South Africa,2040,0.663178643
South Africa,2045,0.504335897
South Africa,2050,0.361382867
South Africa,2055,0.240953759
South Africa,2060,0.142362671
South Africa,2065,0.026968324
South Africa,2070,-0.092846898
South Africa,2075,-0.203403725
South Africa,2080,-0.315115884
South Africa,2085,-0.419360137
South Africa,2090,-0.516731183
South Africa,2095,-0.616202038
South Africa,2100,-0.719883694
South America_Northern,2010,0
South America_Northern,2015,4.743463851
South America_Northern,2020,3.190577366
South America_Northern,2025,3.672843128
South America_Northern,2030,2.808705876
South America_Northern,2035,2.444200763
South America_Northern,2040,2.12011599
South America_Northern,2045,1.834210545
South America_Northern,2050,1.571899858
South America_Northern,2055,1.334238782
South America_Northern,2060,1.116057251
South America_Northern,2065,0.90373372
South America_Northern,2070,0.705447823
South America_Northern,2075,0.529453119
South America_Northern,2080,0.382224694
South America_Northern,2085,0.245597559
South America_Northern,2090,0.113993458
South America_Northern,2095,-0.012964301
South America_Northern,2100,-0.127201908
South America_Southern,2010,0
South America_Southern,2015,1.758529822
South America_Southern,2020,2.287358536
South America_Southern,2025,2.471204853
South America_Southern,2030,1.860035639
South America_Southern,2035,1.537275978
South America_Southern,2040,1.275939328
South America_Southern,2045,1.043400966
South America_Southern,2050,0.833073622
South America_Southern,2055,0.644789543
South America_Southern,2060,0.477142276
South America_Southern,2065,0.339008025
South America_Southern,2070,0.213435384
South America_Southern,2075,0.094955775
South America_Southern,2080,-0.013195363
South America_Southern,2085,-0.113660667
South America_Southern,2090,-0.205629895
South America_Southern,2095,-0.287112374
South America_Southern,2100,-0.362661592
South Asia,2010,0
South Asia,2015,0.785415314
South Asia,2020,5.867744358
South Asia,2025,5.491461442
South Asia,2030,4.01263726
South Asia,2035,3.277122382
South Asia,2040,2.699670722
South Asia,2045,2.21799798
South Asia,2050,1.81521978
South Asia,2055,1.47581666
South Asia,2060,1.185941329
South Asia,2065,0.940794996
South Asia,2070,0.732602773
South Asia,2075,0.557066389
South Asia,2080,0.403543007
South Asia,2085,0.270742202
South Asia,2090,0.155799944
South Asia,2095,0.057202668
South Asia,2100,-0.029903987
South Korea,2010,0
South Korea,2015,1.277095035
South Korea,2020,-0.37421414
South Korea,2025,-0.600796272
South Korea,2030,-0.570627598
South Korea,2035,-0.683338833
South Korea,2040,-0.822234419
South Korea,2045,-0.952740587
South Korea,2050,-1.095206924
South Korea,2055,-1.180054156
South Korea,2060,-1.376336989
South Korea,2065,-1.496624086
South Korea,2070,-1.487150115
South Korea,2075,-1.591385356
South Korea,2080,-1.608307174
South Korea,2085,-1.663679554
South Korea,2090,-1.746517186
South Korea,2095,-1.838911973
South Korea,2100,-1.884245358
Southeast Asia,2010,0
Southeast Asia,2015,-0.018887297
Southeast Asia,2020,2.397181157
Southeast Asia,2025,2.110619741
Southeast Asia,2030,1.638134667
Southeast Asia,2035,1.324401376
Southeast Asia,2040,1.069779298
Southeast Asia,2045,0.847304363
Southeast Asia,2050,0.649785448
Southeast Asia,2055,0.483965436
Southeast Asia,2060,0.337708648
Southeast Asia,2065,0.206279621
Southeast Asia,2070,0.084620036
Southeast Asia,2075,-0.028375827
Southeast Asia,2080,-0.132193305
Southeast Asia,2085,-0.229228334
Southeast Asia,2090,-0.314967183
Southeast Asia,2095,-0.392673778
Southeast Asia,2100,-0.466001781
Taiwan,2010,0
Taiwan,2015,0.572528348
Taiwan,2020,-0.582914392
Taiwan,2025,-0.971939711
Taiwan,2030,-0.903071303
Taiwan,2035,-0.960073285
Taiwan,2040,-1.058363758
Taiwan,2045,-1.335362152
Taiwan,2050,-2.010134325
Taiwan,2055,-3.594743075
Taiwan,2060,-3.831200411
Taiwan,2065,-1.317216766
Taiwan,2070,-1.365037878
Taiwan,2075,-1.534361633
Taiwan,2080,-1.805933357
Taiwan,2085,-2.441383123
Taiwan,2090,-3.45194343
Taiwan,2095,-5.599199028
Taiwan,2100,-11.61476067
USA,2010,0
USA,2015,-0.330545783
USA,2020,0.251182626
USA,2025,-0.100320715
USA,2030,-0.062384122
USA,2035,-0.204057408
USA,2040,-0.350041008
USA,2045,-0.512728728
USA,2050,-0.719292733
USA,2055,-0.80326265
USA,2060,-0.811198965
USA,2065,-0.82735009
USA,2070,-0.983170394
USA,2075,-1.14631688
USA,2080,-1.183502622
USA,2085,-1.310069118
USA,2090,-1.413722293
USA,2095,-1.496536898
USA,2100,-1.573124075
