# File: basin_water_demand_1990_2015.csv
# Title: water demand (all sectors) by basin for water supply calibration period
# Source: queried from prior GCAM calibration period run
# Comments: This data is used solely for calibrating accessible water fractions using historical runoff and groundwater extraction rates. It is not used to set up water demand in GCAM. Actual GCAM Water demands are determined dynamically within the model for each sector (see sean.turner@pnnl.gov for details)
# Units: km^3/yr
# Column types: iin
# ----------
basin.id,year,demand
218,1990,34.3898
38,1990,7.92969
195,1990,11.8256
126,1990,6.861
18,1990,43.3677
160,1990,0.4423
30,1990,10.5858
108,1990,14.524
106,1990,97.0914
118,1990,4.25154
48,1990,8.11531
111,1990,1.73534
188,1990,2.70356
77,1990,62.9535
55,2005,18.45
171,2005,4.13855
190,2005,1.08991
144,2005,7.06951
86,2005,17.7381
100,2005,1.26292
197,2005,0.204341
142,2005,3.24119
168,2005,8.72967
58,2005,51.5715
43,2005,49.6519
141,2005,0
182,2005,0.651423
94,2005,23.2323
104,2005,5.44977
1,2005,0.0049055
224,2005,24.3417
19,2005,1.49298
189,2005,24.8487
193,2005,0.665383
184,2005,0.895143
202,2005,1.21186
191,2005,1.5165
91,2005,0.821385
20,2005,2.15439
116,2005,1.46095
47,2005,7.10405
70,2005,13.697
66,2005,42.8561
120,2005,3.40296
217,2005,34.4488
143,2005,8.38777
101,2005,10.4272
45,2005,4.98098
52,2005,44.0552
72,2005,36.9825
153,2005,15.7831
82,2005,47.9962
214,2005,0.0436181
146,2005,32.3185
78,2005,77.3526
34,2005,0.0421149
157,2005,7.02676
183,2005,3.06779
54,2005,25.9028
25,2005,1.33944
95,2005,4.98451
21,2005,5.95832
39,2005,14.1241
49,2005,2.43796
53,2005,10.0788
74,2005,7.29783
186,2005,4.5778
99,2005,4.16891
73,2005,7.50707
31,2005,12.5426
28,2005,7.39038
26,2005,21.95
90,2005,2.66514
13,2005,2.44046
181,2005,0.0309307
61,2005,3.13611
41,2005,6.7047
27,2005,1.92431
110,2005,295.028
64,2005,3.642
42,2005,29.6425
123,2005,40.1398
227,2005,49.3442
222,2005,2.85848
133,2005,2.86181
83,2005,8.34145
81,2005,5.59975
162,2005,0.750302
148,2005,6.54329
124,2005,3.1807
102,2005,2.42782
234,2005,0.447789
97,2005,10.8663
109,2005,14.5138
79,2005,75.461
15,2005,0.829831
11,2005,0.101922
145,2005,12.4776
128,2005,5.90939
155,2005,11.7964
129,2005,6.55711
89,2005,267.956
24,2005,2.87489
167,2005,3.9094
137,2005,10.7145
136,2005,1.61115
50,2005,9.34991
59,2005,5.4172
51,2005,36.5958
175,2005,31.6526
165,2005,4.02146
5,2005,0.362278
140,2005,54.1534
206,2005,33.2257
200,2005,1.26592
68,2005,7.86297
151,2005,3.48922
6,2005,2.72815
199,2005,6.26397
44,2005,5.79298
221,2005,7.00459
219,2005,35.4411
10,2005,2.44306
177,2005,11.0076
166,2005,6.62242
122,2005,11.9669
113,2005,5.03939
203,2005,2.00724
63,2005,4.67028
75,2005,38.389
80,2005,23.3793
125,2005,44.3512
114,2005,4.07161
96,2005,11.985
233,2005,33.1865
223,2005,50.1823
208,2005,18.0063
196,2005,0.0395028
235,2005,18.0588
22,2005,0.558044
213,2005,1.14667
35,2005,2.25136
17,2005,4.4267
232,2005,5.49509
201,2005,2.67083
149,2005,9.17652
87,2005,127.859
210,2005,1.85146
159,2005,0.970244
172,2005,0.747061
207,2005,2.91956
105,2005,7.05047
65,2005,22.2847
161,2005,1.4572
14,2005,1.20153
2,2005,0.524185
56,2005,21.386
29,2005,7.27185
228,2005,43.3951
194,2005,5.07071
156,2005,10.3842
115,2005,3.2442
229,2005,18.4742
7,2005,2.57707
158,2005,0.446058
209,2005,0.668089
130,2005,2.4728
173,2005,0.230486
187,2005,0.915692
139,2005,17.1972
147,2005,6.87665
88,2005,15.7442
180,2005,9.89268
119,2005,18.2053
92,2005,1.01611
57,2005,14.7706
33,2005,1.86809
93,2005,13.0876
32,2005,28.9884
62,2005,5.05965
179,2005,3.5737
134,2005,8.0536
231,2005,11.004
131,2005,10.6701
132,2005,10.1128
9,2005,1.4318
37,2005,2.76618
107,2005,160.384
205,2005,0.701575
127,2005,5.35971
192,2005,3.37811
23,2005,11.0846
8,2005,2.86897
36,2005,5.19539
16,2005,3.80771
46,2005,8.35469
152,2005,1.45473
178,2005,0.0616378
170,2005,3.5978
3,2005,0.205265
4,2005,2.60085
98,2005,0.558296
138,2005,2.7549
176,2005,0.00525524
198,2005,5.15077
204,2005,1.30678
212,2005,3.67234
215,2005,0.5536
226,2005,60.7472
169,2005,7.27289
112,2005,5.21843
185,2005,0.0637221
135,2005,7.23667
60,2005,4.88352
67,2005,10.8163
154,2005,6.71956
40,2005,1.64934
164,2005,3.49535
163,2005,11.9844
12,2005,3.40158
76,2005,40.0852
71,2005,6.36353
103,2005,15.135
117,2005,9.71943
85,2005,27.402
211,2005,0.437142
230,2005,17.2491
225,2005,27.5827
69,2005,2.71102
84,2005,90.9958
174,2005,2.59421
220,2005,2.17822
218,2005,42.5843
38,2005,3.15055
195,2005,16.8531
126,2005,13.803
18,2005,31.7051
160,2005,0.909912
30,2005,9.3736
108,2005,28.2634
106,2005,146.124
118,2005,6.50187
48,2005,6.16123
111,2005,2.70086
188,2005,4.20012
77,2005,87.4973
55,2010,18.2525
171,2010,5.51279
190,2010,1.08518
144,2010,8.52172
86,2010,20.6223
100,2010,1.44397
197,2010,0.243862
142,2010,3.80739
168,2010,10.4584
58,2010,57.3199
43,2010,57.1511
141,2010,0
182,2010,0.994513
94,2010,21.5737
104,2010,6.00808
1,2010,0.00532647
224,2010,24.2735
19,2010,1.44001
189,2010,22.2547
193,2010,0.713394
184,2010,0.812811
202,2010,1.30138
191,2010,1.6343
91,2010,0.881395
20,2010,2.10663
116,2010,1.75088
47,2010,8.12289
70,2010,15.2383
66,2010,49.7499
120,2010,4.03038
217,2010,32.9859
143,2010,9.09101
101,2010,10.383
45,2010,6.00429
52,2010,44.8014
72,2010,38.3424
153,2010,18.2196
82,2010,48.8389
214,2010,0.048054
146,2010,37.1663
78,2010,88.4588
34,2010,0.0404408
157,2010,8.04492
183,2010,3.69834
54,2010,25.9347
25,2010,1.35032
95,2010,5.20531
21,2010,5.81277
39,2010,14.9443
49,2010,2.59433
53,2010,11.076
74,2010,6.95171
186,2010,5.84692
99,2010,4.01643
73,2010,7.2161
31,2010,12.1841
28,2010,7.19602
26,2010,21.3448
90,2010,2.99795
13,2010,2.38202
181,2010,0.0375201
61,2010,3.07149
41,2010,6.63924
27,2010,1.85028
110,2010,347.428
64,2010,3.70294
42,2010,34.4531
123,2010,47.8681
227,2010,47.7496
222,2010,2.77112
133,2010,2.989
83,2010,7.90279
81,2010,5.47669
162,2010,0.885903
148,2010,7.73557
124,2010,3.63035
102,2010,2.69288
234,2010,0.422186
97,2010,11.9848
109,2010,17.244
79,2010,88.0261
15,2010,0.796824
11,2010,0.110669
145,2010,14.4162
128,2010,6.802
155,2010,13.3109
129,2010,7.65575
89,2010,294.753
24,2010,2.80908
167,2010,5.07839
137,2010,12.5895
136,2010,1.69083
50,2010,8.94431
59,2010,5.16501
51,2010,35.2122
175,2010,37.8414
165,2010,5.18143
5,2010,0.393362
140,2010,63.5224
206,2010,39.1045
200,2010,1.51893
68,2010,8.67946
151,2010,4.11385
6,2010,2.96195
199,2010,6.50667
44,2010,5.74085
221,2010,6.57127
219,2010,34.2426
10,2010,2.34569
177,2010,15.0902
166,2010,7.00159
122,2010,13.8882
113,2010,6.2062
203,2010,2.26065
63,2010,4.51577
75,2010,38.8659
80,2010,27.144
125,2010,52.5689
114,2010,4.27638
96,2010,13.1637
233,2010,32.0928
223,2010,51.337
208,2010,19.8268
196,2010,0.0458597
235,2010,22.1067
22,2010,0.577729
213,2010,1.21613
35,2010,2.2483
17,2010,4.8015
232,2010,5.2594
201,2010,2.85736
149,2010,11.8771
87,2010,135.914
210,2010,2.12836
159,2010,1.1216
172,2010,0.872029
207,2010,3.18548
105,2010,7.51295
65,2010,24.9821
161,2010,1.65763
14,2010,1.30482
2,2010,0.503415
56,2010,23.7693
29,2010,7.03095
228,2010,42.1315
194,2010,5.41128
156,2010,12.0108
115,2010,3.37259
229,2010,18.1231
7,2010,2.449
158,2010,0.57602
209,2010,0.756952
130,2010,2.57898
173,2010,0.273138
187,2010,1.09861
139,2010,19.7833
147,2010,7.97961
88,2010,16.1564
180,2010,11.4336
119,2010,20.6561
92,2010,1.16956
57,2010,14.2104
33,2010,1.84688
93,2010,15.5689
32,2010,28.5199
62,2010,5.04999
179,2010,4.44896
134,2010,8.51809
231,2010,12.0726
131,2010,11.4269
132,2010,10.632
9,2010,1.55482
37,2010,3.1475
107,2010,189.667
205,2010,0.785749
127,2010,6.24658
192,2010,4.05247
23,2010,10.8385
8,2010,3.10055
36,2010,5.0789
16,2010,3.70348
46,2010,8.18926
152,2010,2.16842
178,2010,0.0730245
170,2010,4.26168
3,2010,0.222893
4,2010,2.82391
98,2010,0.625644
138,2010,3.28043
176,2010,0.0062364
198,2010,5.4198
204,2010,1.37968
212,2010,3.80804
215,2010,0.630126
226,2010,58.8105
169,2010,7.30158
112,2010,5.97902
185,2010,0.0754904
135,2010,7.91646
60,2010,4.79872
67,2010,10.4361
154,2010,8.18999
40,2010,1.58694
164,2010,4.4037
163,2010,14.7235
12,2010,3.31229
76,2010,42.9498
71,2010,6.19748
103,2010,16.3444
117,2010,11.7649
85,2010,31.9346
211,2010,0.462363
230,2010,16.8148
225,2010,24.7649
69,2010,2.60626
84,2010,88.8605
174,2010,3.02233
220,2010,2.13054
218,2010,41.5022
38,2010,3.47115
195,2010,19.0061
126,2010,16.4113
18,2010,35.0071
160,2010,1.12581
30,2010,9.08705
108,2010,32.4127
106,2010,166.673
118,2010,7.46738
48,2010,6.76323
111,2010,2.87271
188,2010,4.91012
77,2010,101.679
55,2015,18.8718
171,2015,6.03872
190,2015,1.29165
144,2015,10.4992
86,2015,23.5063
100,2015,1.49285
197,2015,0.299347
142,2015,4.44378
168,2015,11.3729
58,2015,65.5299
43,2015,62.1429
141,2015,0
182,2015,1.33757
94,2015,17.8393
104,2015,6.62095
1,2015,0.00558626
224,2015,24.7878
19,2015,1.48182
189,2015,22.6194
193,2015,0.70101
184,2015,0.819844
202,2015,1.27152
191,2015,1.59958
91,2015,0.995808
20,2015,2.09829
116,2015,1.95858
47,2015,8.82206
70,2015,16.7025
66,2015,54.4875
120,2015,4.66576
217,2015,32.9334
143,2015,9.44976
101,2015,11.2546
45,2015,7.45815
52,2015,45.6576
72,2015,42.5759
153,2015,20.2194
82,2015,54.4022
214,2015,0.0512495
146,2015,36.8428
78,2015,94.9687
34,2015,0.0413967
157,2015,9.32717
183,2015,4.12605
54,2015,26.2011
25,2015,1.29628
95,2015,5.43227
21,2015,5.66628
39,2015,14.2472
49,2015,2.51147
53,2015,12.077
74,2015,7.31788
186,2015,6.06147
99,2015,3.45034
73,2015,7.59974
31,2015,11.8837
28,2015,7.00445
26,2015,20.7743
90,2015,3.21998
13,2015,2.32391
181,2015,0.0453782
61,2015,2.9847
41,2015,6.60099
27,2015,1.89757
110,2015,382.201
64,2015,3.68344
42,2015,38.0692
123,2015,53.9771
227,2015,44.67
222,2015,2.69577
133,2015,3.33289
83,2015,8.66185
81,2015,5.97497
162,2015,1.00916
148,2015,7.98821
124,2015,3.89353
102,2015,3.02026
234,2015,0.402289
97,2015,12.9139
109,2015,20.0277
79,2015,96.7489
15,2015,0.815736
11,2015,0.102333
145,2015,15.9847
128,2015,7.57673
155,2015,14.5806
129,2015,8.81965
89,2015,325.664
24,2015,2.73934
167,2015,6.54979
137,2015,12.3736
136,2015,1.89939
50,2015,8.66776
59,2015,4.99405
51,2015,35.03
175,2015,42.7215
165,2015,6.60473
5,2015,0.412546
140,2015,70.2021
206,2015,41.7637
200,2015,1.70261
68,2015,10.1064
151,2015,4.61454
6,2015,3.10731
199,2015,6.65362
44,2015,5.68857
221,2015,6.59103
219,2015,34.1023
10,2015,2.40209
177,2015,12.7841
166,2015,7.42475
122,2015,15.7849
113,2015,6.92692
203,2015,2.39398
63,2015,4.39973
75,2015,41.4929
80,2015,32.8246
125,2015,58.2591
114,2015,4.71846
96,2015,14.1813
233,2015,28.2764
223,2015,52.4968
208,2015,24.955
196,2015,0.0509748
235,2015,24.5206
22,2015,0.592766
213,2015,1.28278
35,2015,2.16575
17,2015,5.0393
232,2015,4.82965
201,2015,2.8279
149,2015,14.1337
87,2015,144.67
210,2015,2.43965
159,2015,1.23809
172,2015,0.892675
207,2015,3.57338
105,2015,8.33651
65,2015,27.2368
161,2015,1.93194
14,2015,1.36879
2,2015,0.515092
56,2015,28.5419
29,2015,6.9174
228,2015,36.7227
194,2015,5.5744
156,2015,13.0405
115,2015,3.76459
229,2015,18.2419
7,2015,2.38963
158,2015,0.734902
209,2015,0.846724
130,2015,2.8822
173,2015,0.323238
187,2015,1.12851
139,2015,19.8201
147,2015,8.91756
88,2015,18.0431
180,2015,12.5957
119,2015,22.7058
92,2015,1.27036
57,2015,13.7402
33,2015,1.84272
93,2015,14.2625
32,2015,27.6483
62,2015,4.88155
179,2015,5.12804
134,2015,9.3205
231,2015,13.6762
131,2015,12.0385
132,2015,11.5986
9,2015,1.63081
37,2015,3.41711
107,2015,208.888
205,2015,0.880356
127,2015,6.61572
192,2015,4.22091
23,2015,11.3453
8,2015,3.03841
36,2015,4.96948
16,2015,3.60376
46,2015,8.10837
152,2015,2.86479
178,2015,0.0864738
170,2015,5.02979
3,2015,0.233773
4,2015,2.96203
98,2015,0.73511
138,2015,3.27869
176,2015,0.00735466
198,2015,5.73145
204,2015,1.38558
212,2015,3.9737
215,2015,0.682133
226,2015,51.7897
169,2015,8.00259
112,2015,6.42656
185,2015,0.0894066
135,2015,8.65494
60,2015,4.8888
67,2015,10.8962
154,2015,8.13413
40,2015,1.62939
164,2015,5.31916
163,2015,17.4342
12,2015,3.22088
76,2015,49.3158
71,2015,6.49887
103,2015,17.0896
117,2015,13.2031
85,2015,35.1076
211,2015,0.45486
230,2015,14.3258
225,2015,23.9959
69,2015,2.5293
84,2015,100.667
174,2015,3.11498
220,2015,1.90498
218,2015,36.3585
38,2015,4.30017
195,2015,19.2302
126,2015,19.3209
18,2015,38.2854
160,2015,1.32118
30,2015,8.86875
108,2015,34.91
106,2015,178.334
118,2015,8.38945
48,2015,7.22755
111,2015,3.21935
188,2015,6.53083
77,2015,111.083
