# File: basin_water_demand_1990_2010.csv
# Title: water withdrawals (all sectors) by basin for water supply calibration period
# Source: queried from prior GCAM calibration period run
# Comments: This data is used solely for calibrating accessible water fractions using historical runoff and groundwater extraction rates. It is not used to set up water demand in GCAM. Actual GCAM Water demands are determined dynamically within the model for each sector (see sean.turner@pnnl.gov for details)
# Units: km^3/yr
# Column types: icnnn
# ----------

106,Yangtze,94.5141,141.475,159.998
107,SabarmatiR,109.45,160.196,191.04707
108,XunJiang,13.8572,27.0236,30.5518
109,Hong,7.40891,14.6089,17.2116
110,GangesR,209.812,294.839,347.1593961
111,YucatanP,1.7234,2.6881992,2.927672
112,SChinaSea,3.00174,5.10188,5.77934
113,MahiR,3.44245,5.03453,6.210926
114,MexInt,2.65851,4.062161,4.310057
115,MexCstW,2.28743,3.24392,3.39668
116,BengalBay,0.857755,1.47738,1.77211
117,TaptiR,6.71357,9.706,11.757258
118,BengalW,4.25551,6.46839,7.4414
119,Phlppns,11.2628,18.20413323,20.74864111
120,BrahmaniR,2.11237,3.38743,4.01574
121,Guam,0,0,0
122,MahanadiR,7.91262,11.9183,13.8525
123,GodavariR,27.4381,40.061,47.80973
124,Hainan,1.65696,3.12266,3.50592
125,Mekong,24.639,44.8501,52.6998
126,VietnamCst,6.91851,14.0781,16.6286
127,Salween,2.59093,5.38877,6.19101
128,IndCstNE,4.22784,5.89941,6.80032
129,IndCstW,4.04638,6.51358,7.61854
130,Papaloapan,1.70403,2.46959,2.59813
131,RioLerma,7.69856,10.65271,11.482116
132,RioVerde,7.21963,10.0849,10.694785
133,GrijUsuR,1.97391,2.85157,3.03411
134,RioBalsas,5.88297,8.042007,8.576579
135,CntAmer,4.42508,7.22446,8.08011
136,Tehuantpc,1.05729,1.60885,1.7071
137,IrrawaddyR,5.61404,10.766,12.485
138,SittaungR,1.37523,2.79821,3.28207
139,MalaysiaP,11.0192,17.433059,19.954816
140,KrishnaR,38.9414,54.0899,63.51612
141,AdnNicIsl,0,0,0
142,AfrCstW,1.66439,3.240143,3.752344
143,SAmerCstN,6.11406,8.39822,9.08316
144,AfrIntN,3.77703,7.2741564,9.119151
145,IndCstE,9.07233,12.458597,14.409597
146,ChaoPhrR,21.05213,32.7356,37.66299
147,PennarR,4.7683,6.86402,7.9746
148,ThaiGulf,4.07689,6.66314,7.8719
149,NigerR,5.44033,9.16846,11.527
150,Micronesia,0,0,0
151,LChad,2.17272,3.43068,4.1178
152,SenegalR,0.93856,1.5127989,2.213436
153,CauveryR,11.3613,15.76161396,18.210338
154,SriLanka,5.1094,6.71802,8.19614
155,IndCstS,8.83638,11.7796233,13.318612
156,OrinocoR,7.26949,10.44980447,11.6369118
157,ColEcuaCst,4.77332,7.00039,7.9702
158,IdnE,0.14955,0.450806,0.502326
159,BorneoCstN,0.623916,1.01181,1.16485
160,VoltaR,0.436822,0.909697,1.09849
161,SAmerCstNE,1.1126,1.46359,1.67012297
162,GuineaGulf,0.371655,0.7505116,0.863363
163,Sumatra,7.35232,12.0505,13.8581
164,Sulawesi,1.85086,3.54976,4.10353
165,Kalimantan,1.36036,4.06303,4.52312
166,MagdalenaR,4.81237,6.34009,6.70077
167,IrianJaya,1.1492,3.9459,4.36729
168,AmazonR,5.02327,8.71544,10.5281
169,ChileCstS,5.54092,7.27861,7.27416
170,ShebJubR,2.44779,3.39909,4.04085
171,AfrCstE,2.33425,4.10712,5.40238
172,BrzCstN,0.502355,0.763223,0.9008299
173,PapuaCst,0.126587,0.247588,0.2936
174,TocantinsR,1.70287,2.64796,3.1128
175,JavaTimor,24.0341,31.7411,37.0953
176,SolomonIsl,0.00289292,0.00564167,0.00669983
177,Madagascar,7.8849,10.9026,14.469735
178,SepikR,0.0338387,0.0662187,0.0785035
179,RiftValley,2.10906,3.35272,4.1529
180,PeruCst,6.234913,9.884921,11.324
181,FlyR,0.0151258,0.0327492,0.0382663
182,AngolaCst,0.356165,0.662959,1.03485
183,CongoR,1.46275,3.070314,3.62662
184,AusCstN,0.62591309,0.898394,0.80189709
185,NewCaledn,0.0349797,0.0684597,0.0811561
186,BrzCstE,3.01035,4.63168,5.93866
187,ParnaibaR,0.61728,0.931632,1.12696
188,ZambeziR,2.7553,4.266,5.0345
189,AusCstE,16.9424,24.8858,22.0035
190,AfrCstSE,0.785791,1.1282,1.10893
191,AusCstW,1.12577,1.52315,1.578783
192,SaoFrancR,2.20641,3.42537,4.1302668
193,AusInt,0.50345,0.670848,0.688866
194,OrangeR,4.11606,5.09322,5.5142627
195,BrzCstS,11.9656,17.0311,19.3277
196,AfrCstSW,0.0239646,0.0396633,0.0462593
197,AfrIntS,0.129753,0.203686,0.249077
198,AfrCstS,4.08344,5.1713,5.52718776
199,LimpopoR,5.20563,6.29049,6.6385173
200,LaPuna,0.793873,1.26427153,1.5118541
201,NewZealand,2.03821,2.69219,2.76992
202,AusCstS,0.90198,1.22153,1.25948
203,MarChiq,1.51714,2.01395,2.23854836
204,AfrCstSSW,1.05955,1.31202,1.40218
205,Salinas,0.529206,0.706261,0.78928
206,RioLaPlata,22.8589,33.5747,39.529035
207,ChileCstN,2.11384,2.914300707,3.107572217
208,MurrayDrlg,15.07336,17.92902,19.75824
209,Pampas,0.507153,0.680225,0.7702273
210,ArgCstN,1.34689,1.87229,2.1524193
211,Tasmania,0.326913,0.437807,0.452325
212,ArgColoR,2.88558,3.68078,3.84741
213,NegroR,0.902932,1.15163,1.2306026
214,Patagonia,0.0348772,0.0447839,0.0492003
215,ArgCstS,0.448097,0.563793,0.6399549
216,Antarctica,0,0,0
217,California,29.29398,34.55066,33.3532655
218,MissppRN,34.3602,42.6255,41.6508
219,MissppRS,27.7748,35.53421,34.5357
220,UsaColoRN,1.77877,2.18033,2.13493
221,UsaColoRS,6.307693,6.99943,6.6137494
222,GreatBasin,2.69914,2.85498,2.75855
223,MissouriR,37.9582,50.23388,51.39517
224,ArkWhtRedR,19.8110547,24.38873,24.38144
225,TexasCst,23.140628,27.61143,25.05471
226,UsaCstSE,49.3095,60.800185,59.0539
227,GreatLakes,39.3525,49.8938,48.3163
228,OhioR,35.2996,43.5017,42.3722
229,UsaPacNW,17.6298,18.5375,18.2181
230,TennR,13.6323,17.2624935,16.8756
231,RioGrande,10.197042,11.05123,12.20759
232,UsaCstNE,4.72558,5.50361,5.27883
233,UsaCstE,27.4124,33.18938,32.17722
234,Hawaii,0.414291,0.448364,0.423851
235,NarmadaR,12.5708,18.04,22.110617
