# File: NEI_emissions_to_CEDS_adj_2008.csv
# Title: NEI emissions aggregated to states / pollutants / and extended CEDS sectors for 2008
# Units: TON
# Source: NEI 2008 version 3 accessible from: https://www.epa.gov/air-emissions-inventories/2008-national-emissions-inventory-nei-data#datas
# Comments: This data is pre-processed exogenously in a script available here: https://stash.pnnl.gov/projects/JGCRI/repos/gcam-core-data-proc_usnei_to_gcam/browse
# Column types: cccccn
# ----------
state,pollutant,CEDS_Sector,CEDS_Fuel,unit,emissions
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,biomass,TON,1.23034542
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,diesel_oil,TON,860.8452361
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,hard_coal,TON,625.9509424
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,heavy_oil,TON,0.884628525
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,natural_gas,TON,8989.218848
AK,Carbon Monoxide,1A2c_Chemicals,diesel_oil,TON,0
AK,Carbon Monoxide,1A2g_Construction_and_Mining,diesel_oil,TON,840.8061668
AK,Carbon Monoxide,1A2g_Construction_and_Mining,light_oil,TON,1041.395983
AK,Carbon Monoxide,1A2g_Construction_and_Mining,natural_gas,TON,0.106849269
AK,Carbon Monoxide,1A3aii_Domestic-aviation,Other_Fuel,TON,10725.7643
AK,Carbon Monoxide,1A3bii_Road-LDV,diesel_oil,TON,71.53248945
AK,Carbon Monoxide,1A3bii_Road-LDV,light_oil,TON,106182.7111
AK,Carbon Monoxide,1A3biii_Road-bus,diesel_oil,TON,84.0280396
AK,Carbon Monoxide,1A3biii_Road-heavy-duty-trucks-buses,light_oil,TON,7661.625002
AK,Carbon Monoxide,1A3biii_Road-truck-heavy,diesel_oil,TON,1353.265117
AK,Carbon Monoxide,1A3biii_Road-truck-medium,diesel_oil,TON,191.9521545
AK,Carbon Monoxide,1A3biii_Road-truck-medium-heavy,diesel_oil,TON,294.048419
AK,Carbon Monoxide,1A3biv_Road-mopeds-motorcycles,light_oil,TON,1905.171711
AK,Carbon Monoxide,1A3c_Rail,diesel_oil,TON,207.7639767
AK,Carbon Monoxide,1A3c_Rail,light_oil,TON,9.402211683
AK,Carbon Monoxide,1A3dii_Domestic-navigation (shipping),diesel_oil,TON,3942.659539
AK,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,diesel_oil,TON,83.78826348
AK,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,hard_coal,TON,187.0906657
AK,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,light_oil,TON,303.7400501
AK,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,natural_gas,TON,35.25102069
AK,Carbon Monoxide,1A4aii_Commercial-institutional-mobile,diesel_oil,TON,78.01053688
AK,Carbon Monoxide,1A4aii_Commercial-institutional-mobile,light_oil,TON,5670.968467
AK,Carbon Monoxide,1A4aii_Commercial-institutional-mobile,natural_gas,TON,21.53629079
AK,Carbon Monoxide,1A4bi_Residential-mobile,diesel_oil,TON,10.28318478
AK,Carbon Monoxide,1A4bi_Residential-mobile,light_oil,TON,10731.08549
AK,Carbon Monoxide,1A4bi_Residential-stationary,biomass,TON,6186.401252
AK,Carbon Monoxide,1A4bi_Residential-stationary,diesel_oil,TON,202.846415
AK,Carbon Monoxide,1A4bi_Residential-stationary,hard_coal,TON,6138.8477
AK,Carbon Monoxide,1A4bi_Residential-stationary,light_oil,TON,27.8787405
AK,Carbon Monoxide,1A4bi_Residential-stationary,natural_gas,TON,430.7094163
AK,Carbon Monoxide,1A4c_Agriculture-forestry-fishing,diesel_oil,TON,69.30985918
AK,Carbon Monoxide,1A4c_Agriculture-forestry-fishing,light_oil,TON,689.8409908
AK,Carbon Monoxide,1A4c_Agriculture-forestry-fishing,natural_gas,TON,0.037176837
AK,Carbon Monoxide,1A5_Recreational-Equipment-Land,diesel_oil,TON,3.8297749
AK,Carbon Monoxide,1A5_Recreational-Equipment-Land,light_oil,TON,37822.01739
AK,Carbon Monoxide,1A5_Recreational-Equipment-Marine,diesel_oil,TON,24.66799013
AK,Carbon Monoxide,1A5_Recreational-Equipment-Marine,light_oil,TON,7989.08756
AK,Carbon Monoxide,1B2ai_Fugitive-petr-prod,Other_Fuel,TON,1015.51
AK,Carbon Monoxide,1B2av_Fugitive-petr-distr,Other_Fuel,TON,4.06
AK,Carbon Monoxide,1B2b_Fugitive-NG-prod-distr,natural_gas,TON,213.77
AK,Carbon Monoxide,2A6_Other-minerals,Other_Fuel,TON,16.14
AK,Carbon Monoxide,2B_Chemicals-other,Other_Fuel,TON,0.54
AK,Carbon Monoxide,2H2_Food-and-beverage,,TON,68.59786572
AK,Carbon Monoxide,5A_Solid-waste-disposal,Other_Fuel,TON,7
AK,Carbon Monoxide,5C_Incineration,,TON,15.55331253
AK,Carbon Monoxide,5C_Incineration,biomass,TON,12.13258398
AK,Carbon Monoxide,5C_Open-burning-residential,,TON,940.92275
AK,Carbon Monoxide,5C_Open-burning-yard-waste,,TON,124.893214
AK,Methane,1A3bii_Road-LDV,diesel_oil,TON,0.596533689
AK,Methane,1A3bii_Road-LDV,light_oil,TON,397.2558956
AK,Methane,1A3biii_Road-bus,diesel_oil,TON,0.364354565
AK,Methane,1A3biii_Road-heavy-duty-trucks-buses,light_oil,TON,27.28626399
AK,Methane,1A3biii_Road-truck-heavy,diesel_oil,TON,24.10955088
AK,Methane,1A3biii_Road-truck-medium,diesel_oil,TON,1.268270818
AK,Methane,1A3biii_Road-truck-medium-heavy,diesel_oil,TON,2.6778777
AK,Methane,1A3biv_Road-mopeds-motorcycles,light_oil,TON,8.3664209
AK,Nitrogen Oxides,1A1a_Public-Electricity,biomass,TON,0
AK,Nitrogen Oxides,1A1a_Public-Electricity,diesel_oil,TON,14107.4
AK,Nitrogen Oxides,1A1a_Public-Electricity,hard_coal,TON,1436.96
AK,Nitrogen Oxides,1A1a_Public-Electricity,light_oil,TON,351.86
AK,Nitrogen Oxides,1A1a_Public-Electricity,natural_gas,TON,9995.91
AK,Nitrogen Oxides,1A1b_Pet-refining,diesel_oil,TON,22.86648731
AK,Nitrogen Oxides,1A1b_Pet-refining,natural_gas,TON,659.6635127
AK,Nitrogen Oxides,1A1g_Other-energy-transf,diesel_oil,TON,10.38
AK,Nitrogen Oxides,1A1g_Other-energy-transf,natural_gas,TON,1037.52
AK,Nitrogen Oxides,1A2_Industrial_fuel_comb_off_hwy,diesel_oil,TON,479.4899022
AK,Nitrogen Oxides,1A2_Industrial_fuel_comb_off_hwy,light_oil,TON,155.3891525
AK,Nitrogen Oxides,1A2_Industrial_fuel_comb_off_hwy,natural_gas,TON,19.88944653
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,biomass,TON,1.345850239
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,diesel_oil,TON,3572.007964
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,hard_coal,TON,684.4609785
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,heavy_oil,TON,5.818525468
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,natural_gas,TON,37399.35668
AK,Nitrogen Oxides,1A2c_Chemicals,diesel_oil,TON,0
AK,Nitrogen Oxides,1A2g_Construction_and_Mining,diesel_oil,TON,1619.958127
AK,Nitrogen Oxides,1A2g_Construction_and_Mining,light_oil,TON,19.34177307
AK,Nitrogen Oxides,1A2g_Construction_and_Mining,natural_gas,TON,0.022785098
AK,Nitrogen Oxides,1A3aii_Domestic-aviation,Other_Fuel,TON,3060.965739
AK,Nitrogen Oxides,1A3bii_Road-LDV,diesel_oil,TON,125.1080395
AK,Nitrogen Oxides,1A3bii_Road-LDV,light_oil,TON,7456.062297
AK,Nitrogen Oxides,1A3biii_Road-bus,diesel_oil,TON,254.5632134
AK,Nitrogen Oxides,1A3biii_Road-heavy-duty-trucks-buses,light_oil,TON,542.1512341
AK,Nitrogen Oxides,1A3biii_Road-truck-heavy,diesel_oil,TON,5855.005334
AK,Nitrogen Oxides,1A3biii_Road-truck-medium,diesel_oil,TON,320.2683688
AK,Nitrogen Oxides,1A3biii_Road-truck-medium-heavy,diesel_oil,TON,1086.05597
AK,Nitrogen Oxides,1A3biv_Road-mopeds-motorcycles,light_oil,TON,56.89980216
AK,Nitrogen Oxides,1A3c_Rail,diesel_oil,TON,1737.03579
AK,Nitrogen Oxides,1A3c_Rail,light_oil,TON,0.142041743
AK,Nitrogen Oxides,1A3dii_Domestic-navigation (shipping),diesel_oil,TON,24370.07152
AK,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,diesel_oil,TON,331.397697
AK,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,hard_coal,TON,533.5069763
AK,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,light_oil,TON,8.49576719
AK,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,natural_gas,TON,43.39955949
AK,Nitrogen Oxides,1A4aii_Commercial-institutional-mobile,diesel_oil,TON,132.7338006
AK,Nitrogen Oxides,1A4aii_Commercial-institutional-mobile,light_oil,TON,97.03968391
AK,Nitrogen Oxides,1A4aii_Commercial-institutional-mobile,natural_gas,TON,5.918166902
AK,Nitrogen Oxides,1A4bi_Residential-mobile,diesel_oil,TON,22.05209535
AK,Nitrogen Oxides,1A4bi_Residential-mobile,light_oil,TON,113.6049859
AK,Nitrogen Oxides,1A4bi_Residential-stationary,biomass,TON,94.46600269
AK,Nitrogen Oxides,1A4bi_Residential-stationary,diesel_oil,TON,730.24732
AK,Nitrogen Oxides,1A4bi_Residential-stationary,hard_coal,TON,203.139776
AK,Nitrogen Oxides,1A4bi_Residential-stationary,light_oil,TON,100.363487
AK,Nitrogen Oxides,1A4bi_Residential-stationary,natural_gas,TON,1033.798534
AK,Nitrogen Oxides,1A4c_Agriculture-forestry-fishing,diesel_oil,TON,172.297939
AK,Nitrogen Oxides,1A4c_Agriculture-forestry-fishing,light_oil,TON,5.04245041
AK,Nitrogen Oxides,1A4c_Agriculture-forestry-fishing,natural_gas,TON,0.008309082
AK,Nitrogen Oxides,1A5_Recreational-Equipment-Land,diesel_oil,TON,3.7055774
AK,Nitrogen Oxides,1A5_Recreational-Equipment-Land,light_oil,TON,229.7979235
AK,Nitrogen Oxides,1A5_Recreational-Equipment-Marine,diesel_oil,TON,146.4299605
AK,Nitrogen Oxides,1A5_Recreational-Equipment-Marine,light_oil,TON,231.3116028
AK,Nitrogen Oxides,1B2ai_Fugitive-petr-prod,Other_Fuel,TON,185.63
AK,Nitrogen Oxides,1B2av_Fugitive-petr-distr,Other_Fuel,TON,1.62
AK,Nitrogen Oxides,1B2b_Fugitive-NG-prod-distr,natural_gas,TON,265.23
AK,Nitrogen Oxides,2A6_Other-minerals,Other_Fuel,TON,22.88
AK,Nitrogen Oxides,2B_Chemicals-other,Other_Fuel,TON,34.15
AK,Nitrogen Oxides,2H2_Food-and-beverage,,TON,0
AK,Nitrogen Oxides,5A_Solid-waste-disposal,Other_Fuel,TON,2.1
AK,Nitrogen Oxides,5C_Incineration,,TON,77.52630845
AK,Nitrogen Oxides,5C_Incineration,biomass,TON,5.158266496
AK,Nitrogen Oxides,5C_Open-burning-residential,,TON,66.418067
AK,Nitrogen Oxides,5C_Open-burning-yard-waste,,TON,5.55080825
AK,Nitrous Oxide,1A3bii_Road-LDV,diesel_oil,TON,0.07067968
AK,Nitrous Oxide,1A3bii_Road-LDV,light_oil,TON,126.7829859
AK,Nitrous Oxide,1A3biii_Road-bus,diesel_oil,TON,0.051592002
AK,Nitrous Oxide,1A3biii_Road-heavy-duty-trucks-buses,light_oil,TON,8.183292715
AK,Nitrous Oxide,1A3biii_Road-truck-heavy,diesel_oil,TON,0.697439631
AK,Nitrous Oxide,1A3biii_Road-truck-medium,diesel_oil,TON,0.187486679
AK,Nitrous Oxide,1A3biii_Road-truck-medium-heavy,diesel_oil,TON,0.23137332
AK,Nitrous Oxide,1A3biv_Road-mopeds-motorcycles,light_oil,TON,0.150688273
AK,PM10 Filterable,1A1a_Public-Electricity,biomass,TON,0
AK,PM10 Filterable,1A1a_Public-Electricity,diesel_oil,TON,152.2741476
AK,PM10 Filterable,1A1a_Public-Electricity,hard_coal,TON,108.37574
AK,PM10 Filterable,1A1a_Public-Electricity,light_oil,TON,0.00342541
AK,PM10 Filterable,1A1a_Public-Electricity,natural_gas,TON,144.8648
AK,PM10 Filterable,1A1b_Pet-refining,diesel_oil,TON,46.75089569
AK,PM10 Filterable,1A1b_Pet-refining,natural_gas,TON,11.81025509
AK,PM10 Filterable,1A1g_Other-energy-transf,diesel_oil,TON,0.57834274
AK,PM10 Filterable,1A1g_Other-energy-transf,natural_gas,TON,71.6761972
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,biomass,TON,0.577257419
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,diesel_oil,TON,7.948482735
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,hard_coal,TON,2.735902914
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,heavy_oil,TON,0.29963879
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,natural_gas,TON,582.5233828
AK,PM10 Filterable,1A2c_Chemicals,diesel_oil,TON,0
AK,PM10 Filterable,1A3b_Road-noncomb,Dust,TON,86433.36808
AK,PM10 Filterable,1A4ai_Commercial-institutional-stationary,diesel_oil,TON,7.222099065
AK,PM10 Filterable,1A4ai_Commercial-institutional-stationary,hard_coal,TON,8.391220288
AK,PM10 Filterable,1A4ai_Commercial-institutional-stationary,light_oil,TON,0.217041018
AK,PM10 Filterable,1A4ai_Commercial-institutional-stationary,natural_gas,TON,1.470495458
AK,PM10 Filterable,1A4bi_Residential-stationary,diesel_oil,TON,43.8148625
AK,PM10 Filterable,1A4bi_Residential-stationary,hard_coal,TON,138.403114
AK,PM10 Filterable,1A4bi_Residential-stationary,light_oil,TON,6.02180925
AK,PM10 Filterable,1A4bi_Residential-stationary,natural_gas,TON,2.153399321
AK,PM10 Filterable,1B2ai_Fugitive-petr-prod,Other_Fuel,TON,0.2582604
AK,PM10 Filterable,1B2b_Fugitive-NG-prod-distr,natural_gas,TON,5.65590766
AK,PM10 Filterable,2A2_Lime-production,,TON,0.023089
AK,PM10 Filterable,2A5b_Construction-and-demolition,,TON,7954.171917
AK,PM10 Filterable,2A6_Other-minerals,,TON,5267.228585
AK,PM10 Filterable,2C5_Lead-production,,TON,2.79564998
AK,PM10 Filterable,2C7_Other-metal,Other_Fuel,TON,1.365225
AK,PM10 Filterable,2D3d_Coating-application,,TON,0
AK,PM10 Filterable,2H2_Food-and-beverage,,TON,540.9858882
AK,PM10 Filterable,3Dc_Other-farm,,TON,0
AK,PM10 Filterable,5C_Incineration,,TON,10.280199
AK,PM10 Filterable,5C_Incineration,biomass,TON,9.642543
AK,PM10 Filterable,5C_Open-burning-residential,,TON,420.64839
AK,PM10 Filterable,5C_Open-burning-yard-waste,,TON,20.6817108
AK,PM10 Primary (Filt + Cond),1A1a_Public-Electricity,biomass,TON,0
AK,PM10 Primary (Filt + Cond),1A1a_Public-Electricity,diesel_oil,TON,290.03
AK,PM10 Primary (Filt + Cond),1A1a_Public-Electricity,hard_coal,TON,115.53
AK,PM10 Primary (Filt + Cond),1A1a_Public-Electricity,light_oil,TON,17.73
AK,PM10 Primary (Filt + Cond),1A1a_Public-Electricity,natural_gas,TON,278.19
AK,PM10 Primary (Filt + Cond),1A1b_Pet-refining,diesel_oil,TON,62.50870168
AK,PM10 Primary (Filt + Cond),1A1b_Pet-refining,natural_gas,TON,27.85129832
AK,PM10 Primary (Filt + Cond),1A1g_Other-energy-transf,diesel_oil,TON,0.77
AK,PM10 Primary (Filt + Cond),1A1g_Other-energy-transf,natural_gas,TON,120.92
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_comb_off_hwy,diesel_oil,TON,26.51300753
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_comb_off_hwy,light_oil,TON,2.891137492
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_comb_off_hwy,natural_gas,TON,0.517730179
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,biomass,TON,0.868266347
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,diesel_oil,TON,200.1858737
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,hard_coal,TON,14.03360724
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,heavy_oil,TON,0.33317197
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,natural_gas,TON,1069.172748
AK,PM10 Primary (Filt + Cond),1A2c_Chemicals,diesel_oil,TON,0
AK,PM10 Primary (Filt + Cond),1A2g_Construction_and_Mining,diesel_oil,TON,149.7823122
AK,PM10 Primary (Filt + Cond),1A2g_Construction_and_Mining,light_oil,TON,5.381649264
AK,PM10 Primary (Filt + Cond),1A2g_Construction_and_Mining,natural_gas,TON,0.00014352
AK,PM10 Primary (Filt + Cond),1A3aii_Domestic-aviation,Other_Fuel,TON,181.021234
AK,PM10 Primary (Filt + Cond),1A3b_Road-noncomb,Dust,TON,86433.36808
AK,PM10 Primary (Filt + Cond),1A3bii_Road-LDV,diesel_oil,TON,16.49136582
AK,PM10 Primary (Filt + Cond),1A3bii_Road-LDV,light_oil,TON,605.641604
AK,PM10 Primary (Filt + Cond),1A3biii_Road-bus,diesel_oil,TON,27.17903408
AK,PM10 Primary (Filt + Cond),1A3biii_Road-heavy-duty-trucks-buses,light_oil,TON,34.44831216
AK,PM10 Primary (Filt + Cond),1A3biii_Road-truck-heavy,diesel_oil,TON,517.3299491
AK,PM10 Primary (Filt + Cond),1A3biii_Road-truck-medium,diesel_oil,TON,42.23279992
AK,PM10 Primary (Filt + Cond),1A3biii_Road-truck-medium-heavy,diesel_oil,TON,108.6043606
AK,PM10 Primary (Filt + Cond),1A3biv_Road-mopeds-motorcycles,light_oil,TON,6.08590172
AK,PM10 Primary (Filt + Cond),1A3c_Rail,diesel_oil,TON,43.064343
AK,PM10 Primary (Filt + Cond),1A3c_Rail,light_oil,TON,0.003947482
AK,PM10 Primary (Filt + Cond),1A3dii_Domestic-navigation (shipping),diesel_oil,TON,1178.57567
AK,PM10 Primary (Filt + Cond),1A4ai_Commercial-institutional-stationary,diesel_oil,TON,16.02317922
AK,PM10 Primary (Filt + Cond),1A4ai_Commercial-institutional-stationary,hard_coal,TON,8.409594015
AK,PM10 Primary (Filt + Cond),1A4ai_Commercial-institutional-stationary,light_oil,TON,0.546225322
AK,PM10 Primary (Filt + Cond),1A4ai_Commercial-institutional-stationary,natural_gas,TON,3.641502145
AK,PM10 Primary (Filt + Cond),1A4aii_Commercial-institutional-mobile,diesel_oil,TON,14.76676859
AK,PM10 Primary (Filt + Cond),1A4aii_Commercial-institutional-mobile,light_oil,TON,4.847810973
AK,PM10 Primary (Filt + Cond),1A4aii_Commercial-institutional-mobile,natural_gas,TON,0.109769061
AK,PM10 Primary (Filt + Cond),1A4bi_Residential-mobile,diesel_oil,TON,2.052614802
AK,PM10 Primary (Filt + Cond),1A4bi_Residential-mobile,light_oil,TON,24.02654793
AK,PM10 Primary (Filt + Cond),1A4bi_Residential-stationary,biomass,TON,899.2983974
AK,PM10 Primary (Filt + Cond),1A4bi_Residential-stationary,diesel_oil,TON,96.5548985
AK,PM10 Primary (Filt + Cond),1A4bi_Residential-stationary,hard_coal,TON,139.295968
AK,PM10 Primary (Filt + Cond),1A4bi_Residential-stationary,light_oil,TON,13.2702897
AK,PM10 Primary (Filt + Cond),1A4bi_Residential-stationary,natural_gas,TON,5.598840481
AK,PM10 Primary (Filt + Cond),1A4c_Agriculture-forestry-fishing,diesel_oil,TON,14.70999295
AK,PM10 Primary (Filt + Cond),1A4c_Agriculture-forestry-fishing,light_oil,TON,6.291323465
AK,PM10 Primary (Filt + Cond),1A4c_Agriculture-forestry-fishing,natural_gas,TON,4.23875E-05
AK,PM10 Primary (Filt + Cond),1A5_Recreational-Equipment-Land,diesel_oil,TON,0.58183495
AK,PM10 Primary (Filt + Cond),1A5_Recreational-Equipment-Land,light_oil,TON,407.9587829
AK,PM10 Primary (Filt + Cond),1A5_Recreational-Equipment-Marine,diesel_oil,TON,4.299651273
AK,PM10 Primary (Filt + Cond),1A5_Recreational-Equipment-Marine,light_oil,TON,40.6388193
AK,PM10 Primary (Filt + Cond),1B2ai_Fugitive-petr-prod,Other_Fuel,TON,59.87
AK,PM10 Primary (Filt + Cond),1B2b_Fugitive-NG-prod-distr,natural_gas,TON,8.76
