# File: NEI_emissions_to_CEDS_adj_2014.csv
# Title: NEI emissions aggregated to states / pollutants / and extended CEDS sectors for 2014
# Units: TON
# Source: NEI 2014 version 2 accessible from: https://www.epa.gov/air-emissions-inventories/2014-national-emissions-inventory-nei-data#datas
# Comments: This data is pre-processed exogenously in a script available here: https://stash.pnnl.gov/projects/JGCRI/repos/gcam-core-data-proc_usnei_to_gcam/browse
# Column types: cccccn
# ----------
state,pollutant,CEDS_Sector,CEDS_Fuel,unit,emissions
AK,Carbon Dioxide,1A2_Industrial_fuel_comb_off_hwy,diesel_oil,TON,17869.54923
AK,Carbon Dioxide,1A2_Industrial_fuel_comb_off_hwy,light_oil,TON,8797.918462
AK,Carbon Dioxide,1A2_Industrial_fuel_comb_off_hwy,natural_gas,TON,495.8101092
AK,Carbon Dioxide,1A2g_Construction_and_Mining,diesel_oil,TON,200525.4437
AK,Carbon Dioxide,1A2g_Construction_and_Mining,light_oil,TON,3516.633861
AK,Carbon Dioxide,1A2g_Construction_and_Mining,natural_gas,TON,1.34909515
AK,Carbon Dioxide,1A3bii_Road-LDV,diesel_oil,TON,159478.9723
AK,Carbon Dioxide,1A3bii_Road-LDV,light_oil,TON,1809927.557
AK,Carbon Dioxide,1A3bii_Road-truck-Light-Commertial,diesel_oil,TON,16154.81688
AK,Carbon Dioxide,1A3bii_Road-truck-Light-Commertial,light_oil,TON,66412.93062
AK,Carbon Dioxide,1A3biii_Road-bus,diesel_oil,TON,50825.96303
AK,Carbon Dioxide,1A3biii_Road-bus,light_oil,TON,97463.86426
AK,Carbon Dioxide,1A3biii_Road-bus,natural_gas,TON,218.3360132
AK,Carbon Dioxide,1A3biii_Road-truck-Long-haul,diesel_oil,TON,162191.5682
AK,Carbon Dioxide,1A3biii_Road-truck-Long-haul,light_oil,TON,3166.738826
AK,Carbon Dioxide,1A3biii_Road-truck-Short-haul,diesel_oil,TON,680660.6919
AK,Carbon Dioxide,1A3biii_Road-truck-Short-haul,light_oil,TON,24545.35516
AK,Carbon Dioxide,1A3biv_Road-mopeds-motorcycles,light_oil,TON,11685.78691
AK,Carbon Dioxide,1A3c_Rail,diesel_oil,TON,688.942663
AK,Carbon Dioxide,1A3c_Rail,light_oil,TON,31.03799119
AK,Carbon Dioxide,1A4aii_Commercial-institutional-mobile,diesel_oil,TON,15208.41913
AK,Carbon Dioxide,1A4aii_Commercial-institutional-mobile,light_oil,TON,20972.63474
AK,Carbon Dioxide,1A4aii_Commercial-institutional-mobile,natural_gas,TON,1016.892924
AK,Carbon Dioxide,1A4bi_Residential-mobile,diesel_oil,TON,2665.489975
AK,Carbon Dioxide,1A4bi_Residential-mobile,light_oil,TON,32411.52861
AK,Carbon Dioxide,1A4c_Agriculture-forestry-fishing,diesel_oil,TON,20555.07866
AK,Carbon Dioxide,1A4c_Agriculture-forestry-fishing,light_oil,TON,1754.921397
AK,Carbon Dioxide,1A4c_Agriculture-forestry-fishing,natural_gas,TON,0.003092175
AK,Carbon Dioxide,1A5_Recreational-Equipment-Land,diesel_oil,TON,384.51737
AK,Carbon Dioxide,1A5_Recreational-Equipment-Land,light_oil,TON,281513.8094
AK,Carbon Dioxide,1A5_Recreational-Equipment-Marine,diesel_oil,TON,14034.80582
AK,Carbon Dioxide,1A5_Recreational-Equipment-Marine,light_oil,TON,46247.3796
AK,Carbon Monoxide,1A1a_Public-Electricity,diesel_oil,TON,1950.24
AK,Carbon Monoxide,1A1a_Public-Electricity,hard_coal,TON,1060.34
AK,Carbon Monoxide,1A1a_Public-Electricity,light_oil,TON,8.2
AK,Carbon Monoxide,1A1a_Public-Electricity,natural_gas,TON,1933.34
AK,Carbon Monoxide,1A1b_Pet-refining,diesel_oil,TON,1.034396331
AK,Carbon Monoxide,1A1b_Pet-refining,natural_gas,TON,386.9056037
AK,Carbon Monoxide,1A1g_Other-energy-transf,diesel_oil,TON,5
AK,Carbon Monoxide,1A1g_Other-energy-transf,natural_gas,TON,1341.21
AK,Carbon Monoxide,1A2_Industrial_fuel_comb_off_hwy,diesel_oil,TON,626.1911174
AK,Carbon Monoxide,1A2_Industrial_fuel_comb_off_hwy,light_oil,TON,346.8014512
AK,Carbon Monoxide,1A2_Industrial_fuel_comb_off_hwy,natural_gas,TON,22.20306401
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,Anthracite_Lignite,TON,0
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,biomass,TON,1.016334047
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,diesel_oil,TON,701.359518
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,hard_coal,TON,643.2940497
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,heavy_oil,TON,0
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,light_oil,TON,1.553342022
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,natural_gas,TON,9533.537228
AK,Carbon Monoxide,1A2c_Chemicals,diesel_oil,TON,0.03
AK,Carbon Monoxide,1A2g_Construction_and_Mining,diesel_oil,TON,637.6170611
AK,Carbon Monoxide,1A2g_Construction_and_Mining,light_oil,TON,704.9799819
AK,Carbon Monoxide,1A2g_Construction_and_Mining,natural_gas,TON,0.078430124
AK,Carbon Monoxide,1A3aii_Domestic-aviation,Other_Fuel,TON,13460.97431
AK,Carbon Monoxide,1A3bii_Road-LDV,diesel_oil,TON,2447.420262
AK,Carbon Monoxide,1A3bii_Road-LDV,light_oil,TON,58773.17284
AK,Carbon Monoxide,1A3bii_Road-truck-Light-Commertial,diesel_oil,TON,169.0421787
AK,Carbon Monoxide,1A3bii_Road-truck-Light-Commertial,light_oil,TON,2024.62247
AK,Carbon Monoxide,1A3biii_Road-bus,diesel_oil,TON,251.5057022
AK,Carbon Monoxide,1A3biii_Road-bus,light_oil,TON,4827.47946
AK,Carbon Monoxide,1A3biii_Road-bus,natural_gas,TON,2.571240225
AK,Carbon Monoxide,1A3biii_Road-truck-Long-haul,diesel_oil,TON,392.1228826
AK,Carbon Monoxide,1A3biii_Road-truck-Long-haul,light_oil,TON,95.92098647
AK,Carbon Monoxide,1A3biii_Road-truck-Short-haul,diesel_oil,TON,1767.393501
AK,Carbon Monoxide,1A3biii_Road-truck-Short-haul,light_oil,TON,859.0804915
AK,Carbon Monoxide,1A3biv_Road-mopeds-motorcycles,light_oil,TON,598.4126348
AK,Carbon Monoxide,1A3c_Rail,diesel_oil,TON,254.088889
AK,Carbon Monoxide,1A3c_Rail,light_oil,TON,6.902134929
AK,Carbon Monoxide,1A3dii_Domestic-navigation (shipping),diesel_oil,TON,6534.497939
AK,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,biomass,TON,1.01823432
AK,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,diesel_oil,TON,464.278692
AK,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,hard_coal,TON,182.6720997
AK,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,heavy_oil,TON,0
AK,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,light_oil,TON,239.3513715
AK,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,natural_gas,TON,402.5081531
AK,Carbon Monoxide,1A4aii_Commercial-institutional-mobile,diesel_oil,TON,65.38211501
AK,Carbon Monoxide,1A4aii_Commercial-institutional-mobile,light_oil,TON,4244.905363
AK,Carbon Monoxide,1A4aii_Commercial-institutional-mobile,natural_gas,TON,20.79767868
AK,Carbon Monoxide,1A4bi_Residential-mobile,diesel_oil,TON,9.026413244
AK,Carbon Monoxide,1A4bi_Residential-mobile,light_oil,TON,7573.987071
AK,Carbon Monoxide,1A4bi_Residential-stationary,biomass,TON,5588.904518
AK,Carbon Monoxide,1A4bi_Residential-stationary,diesel_oil,TON,116.702806
AK,Carbon Monoxide,1A4bi_Residential-stationary,hard_coal,TON,0
AK,Carbon Monoxide,1A4bi_Residential-stationary,light_oil,TON,0.60750015
AK,Carbon Monoxide,1A4bi_Residential-stationary,natural_gas,TON,134.2154713
AK,Carbon Monoxide,1A4c_Agriculture-forestry-fishing,diesel_oil,TON,42.21240227
AK,Carbon Monoxide,1A4c_Agriculture-forestry-fishing,light_oil,TON,531.9031037
AK,Carbon Monoxide,1A4c_Agriculture-forestry-fishing,natural_gas,TON,0.000342744
AK,Carbon Monoxide,1A5_Recreational-Equipment-Land,diesel_oil,TON,3.0314562
AK,Carbon Monoxide,1A5_Recreational-Equipment-Land,light_oil,TON,30180.1417
AK,Carbon Monoxide,1A5_Recreational-Equipment-Marine,diesel_oil,TON,27.84063822
AK,Carbon Monoxide,1A5_Recreational-Equipment-Marine,light_oil,TON,5247.18114
AK,Carbon Monoxide,1B2ai_Fugitive-petr-prod,natural_gas,TON,0
AK,Carbon Monoxide,1B2av_Fugitive-petr-distr,Gasoline,TON,35.11
AK,Carbon Monoxide,1B2b_Fugitive-NG-prod-distr,natural_gas,TON,1698.608583
AK,Carbon Monoxide,2A5b_Construction-and-demolition,,TON,28
AK,Carbon Monoxide,2A6_Other-minerals,,TON,114.27
AK,Carbon Monoxide,2C7_Other-metal,Other_Fuel,TON,48.9
AK,Carbon Monoxide,2H2_Food-and-beverage,,TON,181.3674619
AK,Carbon Monoxide,5A_Solid-waste-disposal,Other_Fuel,TON,4.41796
AK,Carbon Monoxide,5C_Incineration,,TON,13.13410781
AK,Carbon Monoxide,5C_Incineration,biomass,TON,15.75492749
AK,Carbon Monoxide,5C_Open-burning-land-clearing,,TON,22353.26046
AK,Carbon Monoxide,5C_Open-burning-residential,,TON,1238.91837
AK,Carbon Monoxide,5C_Open-burning-yard-waste,,TON,144.183559
AK,Carbon Monoxide,5E_Other-waste,Other_Fuel,TON,1.1
AK,Methane,1A2_Industrial_fuel_comb_off_hwy,diesel_oil,TON,0.621744691
AK,Methane,1A2_Industrial_fuel_comb_off_hwy,light_oil,TON,1.313176549
AK,Methane,1A2_Industrial_fuel_comb_off_hwy,natural_gas,TON,5.883113104
AK,Methane,1A2g_Construction_and_Mining,diesel_oil,TON,6.748844101
AK,Methane,1A2g_Construction_and_Mining,light_oil,TON,2.862395261
AK,Methane,1A2g_Construction_and_Mining,natural_gas,TON,0.054513702
AK,Methane,1A3bii_Road-LDV,diesel_oil,TON,11.29636765
AK,Methane,1A3bii_Road-LDV,light_oil,TON,233.5169824
AK,Methane,1A3bii_Road-truck-Light-Commertial,diesel_oil,TON,1.894918791
AK,Methane,1A3bii_Road-truck-Light-Commertial,light_oil,TON,9.161176545
AK,Methane,1A3biii_Road-bus,diesel_oil,TON,0.788470039
AK,Methane,1A3biii_Road-bus,light_oil,TON,9.324151968
AK,Methane,1A3biii_Road-bus,natural_gas,TON,2.489368263
AK,Methane,1A3biii_Road-truck-Long-haul,diesel_oil,TON,2.368051862
AK,Methane,1A3biii_Road-truck-Long-haul,light_oil,TON,0.130659194
AK,Methane,1A3biii_Road-truck-Short-haul,diesel_oil,TON,11.67418454
AK,Methane,1A3biii_Road-truck-Short-haul,light_oil,TON,1.275831218
AK,Methane,1A3biv_Road-mopeds-motorcycles,light_oil,TON,1.430589091
AK,Methane,1A3c_Rail,diesel_oil,TON,0.029599616
AK,Methane,1A3c_Rail,light_oil,TON,0.02391771
AK,Methane,1A4aii_Commercial-institutional-mobile,diesel_oil,TON,0.491982051
AK,Methane,1A4aii_Commercial-institutional-mobile,light_oil,TON,16.39896809
AK,Methane,1A4aii_Commercial-institutional-mobile,natural_gas,TON,13.43291198
AK,Methane,1A4bi_Residential-mobile,diesel_oil,TON,0.094652207
AK,Methane,1A4bi_Residential-mobile,light_oil,TON,35.91508699
AK,Methane,1A4c_Agriculture-forestry-fishing,diesel_oil,TON,0.606617307
AK,Methane,1A4c_Agriculture-forestry-fishing,light_oil,TON,2.058767735
AK,Methane,1A4c_Agriculture-forestry-fishing,natural_gas,TON,0.00029499
AK,Methane,1A5_Recreational-Equipment-Land,diesel_oil,TON,0.016511395
AK,Methane,1A5_Recreational-Equipment-Land,light_oil,TON,304.7109687
AK,Methane,1A5_Recreational-Equipment-Marine,diesel_oil,TON,0.364532665
AK,Methane,1A5_Recreational-Equipment-Marine,light_oil,TON,48.2675953
AK,Nitrogen Oxides,1A1a_Public-Electricity,diesel_oil,TON,9993.63
AK,Nitrogen Oxides,1A1a_Public-Electricity,hard_coal,TON,1925.76
AK,Nitrogen Oxides,1A1a_Public-Electricity,light_oil,TON,275.62
AK,Nitrogen Oxides,1A1a_Public-Electricity,natural_gas,TON,6652.78
AK,Nitrogen Oxides,1A1b_Pet-refining,diesel_oil,TON,0.336944287
AK,Nitrogen Oxides,1A1b_Pet-refining,natural_gas,TON,434.7030557
AK,Nitrogen Oxides,1A1g_Other-energy-transf,diesel_oil,TON,22.29
AK,Nitrogen Oxides,1A1g_Other-energy-transf,natural_gas,TON,979.94
AK,Nitrogen Oxides,1A2_Industrial_fuel_comb_off_hwy,diesel_oil,TON,174.6840921
AK,Nitrogen Oxides,1A2_Industrial_fuel_comb_off_hwy,light_oil,TON,45.5883951
AK,Nitrogen Oxides,1A2_Industrial_fuel_comb_off_hwy,natural_gas,TON,3.087304132
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,Anthracite_Lignite,TON,0
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,biomass,TON,7.279520438
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,diesel_oil,TON,1720.163997
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,hard_coal,TON,1133.34083
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,heavy_oil,TON,0
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,light_oil,TON,12.33898545
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,natural_gas,TON,34480.47719
AK,Nitrogen Oxides,1A2c_Chemicals,diesel_oil,TON,0
AK,Nitrogen Oxides,1A2g_Construction_and_Mining,diesel_oil,TON,1150.524409
AK,Nitrogen Oxides,1A2g_Construction_and_Mining,light_oil,TON,12.39726295
AK,Nitrogen Oxides,1A2g_Construction_and_Mining,natural_gas,TON,0.015092484
AK,Nitrogen Oxides,1A3aii_Domestic-aviation,Other_Fuel,TON,3636.459217
AK,Nitrogen Oxides,1A3bii_Road-LDV,diesel_oil,TON,787.8791996
AK,Nitrogen Oxides,1A3bii_Road-LDV,light_oil,TON,7063.142838
AK,Nitrogen Oxides,1A3bii_Road-truck-Light-Commertial,diesel_oil,TON,75.78815562
AK,Nitrogen Oxides,1A3bii_Road-truck-Light-Commertial,light_oil,TON,235.8893634
AK,Nitrogen Oxides,1A3biii_Road-bus,diesel_oil,TON,605.9073909
AK,Nitrogen Oxides,1A3biii_Road-bus,light_oil,TON,469.9838273
AK,Nitrogen Oxides,1A3biii_Road-bus,natural_gas,TON,1.341331099
AK,Nitrogen Oxides,1A3biii_Road-truck-Long-haul,diesel_oil,TON,1381.138024
AK,Nitrogen Oxides,1A3biii_Road-truck-Long-haul,light_oil,TON,15.11832849
AK,Nitrogen Oxides,1A3biii_Road-truck-Short-haul,diesel_oil,TON,5346.675028
AK,Nitrogen Oxides,1A3biii_Road-truck-Short-haul,light_oil,TON,110.9241912
AK,Nitrogen Oxides,1A3biv_Road-mopeds-motorcycles,light_oil,TON,26.97956392
AK,Nitrogen Oxides,1A3c_Rail,diesel_oil,TON,981.4679994
AK,Nitrogen Oxides,1A3c_Rail,light_oil,TON,0.103086992
AK,Nitrogen Oxides,1A3dii_Domestic-navigation (shipping),diesel_oil,TON,38937.73334
AK,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,biomass,TON,0.631879898
AK,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,diesel_oil,TON,2006.556872
AK,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,hard_coal,TON,330.4552874
AK,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,heavy_oil,TON,0.020273003
AK,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,light_oil,TON,6.399709662
AK,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,natural_gas,TON,482.9884876
AK,Nitrogen Oxides,1A4aii_Commercial-institutional-mobile,diesel_oil,TON,119.3584916
AK,Nitrogen Oxides,1A4aii_Commercial-institutional-mobile,light_oil,TON,78.38752511
AK,Nitrogen Oxides,1A4aii_Commercial-institutional-mobile,natural_gas,TON,5.21163205
AK,Nitrogen Oxides,1A4bi_Residential-mobile,diesel_oil,TON,21.12320764
AK,Nitrogen Oxides,1A4bi_Residential-mobile,light_oil,TON,98.07429319
AK,Nitrogen Oxides,1A4bi_Residential-stationary,biomass,TON,99.18573066
AK,Nitrogen Oxides,1A4bi_Residential-stationary,diesel_oil,TON,420.12995
AK,Nitrogen Oxides,1A4bi_Residential-stationary,hard_coal,TON,0
AK,Nitrogen Oxides,1A4bi_Residential-stationary,light_oil,TON,2.18699979
AK,Nitrogen Oxides,1A4bi_Residential-stationary,natural_gas,TON,299.9742979
AK,Nitrogen Oxides,1A4c_Agriculture-forestry-fishing,diesel_oil,TON,97.63223069
AK,Nitrogen Oxides,1A4c_Agriculture-forestry-fishing,light_oil,TON,6.214306799
AK,Nitrogen Oxides,1A4c_Agriculture-forestry-fishing,natural_gas,TON,7.66041E-05
AK,Nitrogen Oxides,1A5_Recreational-Equipment-Land,diesel_oil,TON,3.3096501
AK,Nitrogen Oxides,1A5_Recreational-Equipment-Land,light_oil,TON,549.5289911
AK,Nitrogen Oxides,1A5_Recreational-Equipment-Marine,diesel_oil,TON,147.1254456
AK,Nitrogen Oxides,1A5_Recreational-Equipment-Marine,light_oil,TON,366.6987812
AK,Nitrogen Oxides,1B2ai_Fugitive-petr-prod,natural_gas,TON,0
AK,Nitrogen Oxides,1B2av_Fugitive-petr-distr,Gasoline,TON,38.65
AK,Nitrogen Oxides,1B2b_Fugitive-NG-prod-distr,natural_gas,TON,1232.915527
AK,Nitrogen Oxides,2A5b_Construction-and-demolition,,TON,51
AK,Nitrogen Oxides,2A6_Other-minerals,,TON,320.9
AK,Nitrogen Oxides,2C7_Other-metal,Other_Fuel,TON,20.07
AK,Nitrogen Oxides,2H2_Food-and-beverage,Other_Fuel,TON,497.07
AK,Nitrogen Oxides,5A_Solid-waste-disposal,Other_Fuel,TON,7
AK,Nitrogen Oxides,5C_Incineration,,TON,11.47618317
AK,Nitrogen Oxides,5C_Incineration,biomass,TON,15.19381997
AK,Nitrogen Oxides,5C_Open-burning-land-clearing,,TON,661.3403157
AK,Nitrogen Oxides,5C_Open-burning-residential,,TON,87.453065
AK,Nitrogen Oxides,5C_Open-burning-yard-waste,,TON,6.40815621
AK,Nitrogen Oxides,5D1_Wastewater-domestic,Other_Fuel,TON,0.02
AK,Nitrogen Oxides,5E_Other-waste,Other_Fuel,TON,0.7
AK,Nitrous Oxide,1A3bii_Road-LDV,diesel_oil,TON,0.635075655
AK,Nitrous Oxide,1A3bii_Road-LDV,light_oil,TON,184.4118664
AK,Nitrous Oxide,1A3bii_Road-truck-Light-Commertial,diesel_oil,TON,0.070434924
AK,Nitrous Oxide,1A3bii_Road-truck-Light-Commertial,light_oil,TON,6.396321553
AK,Nitrous Oxide,1A3biii_Road-bus,diesel_oil,TON,0.14344028
AK,Nitrous Oxide,1A3biii_Road-bus,light_oil,TON,4.173598417
AK,Nitrous Oxide,1A3biii_Road-bus,natural_gas,TON,0.042115262
AK,Nitrous Oxide,1A3biii_Road-truck-Long-haul,diesel_oil,TON,0.257797142
AK,Nitrous Oxide,1A3biii_Road-truck-Long-haul,light_oil,TON,0.095433176
AK,Nitrous Oxide,1A3biii_Road-truck-Short-haul,diesel_oil,TON,1.328663315
AK,Nitrous Oxide,1A3biii_Road-truck-Short-haul,light_oil,TON,1.022144575
AK,Nitrous Oxide,1A3biv_Road-mopeds-motorcycles,light_oil,TON,0.248076506
AK,PM10 Filterable,1A1a_Public-Electricity,diesel_oil,TON,241.435885
AK,PM10 Filterable,1A1a_Public-Electricity,hard_coal,TON,41.0919098
AK,PM10 Filterable,1A1a_Public-Electricity,light_oil,TON,12.455
AK,PM10 Filterable,1A1a_Public-Electricity,natural_gas,TON,124.1357
AK,PM10 Filterable,1A1b_Pet-refining,diesel_oil,TON,0.562940251
AK,PM10 Filterable,1A1b_Pet-refining,natural_gas,TON,16.29621575
AK,PM10 Filterable,1A1g_Other-energy-transf,diesel_oil,TON,1.63390284
AK,PM10 Filterable,1A1g_Other-energy-transf,natural_gas,TON,49.2673999
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,Anthracite_Lignite,TON,0
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,biomass,TON,0.464164586
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,diesel_oil,TON,61.51717903
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,hard_coal,TON,91.48292954
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,heavy_oil,TON,0
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,light_oil,TON,0.159617056
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,natural_gas,TON,395.067577
AK,PM10 Filterable,1A2c_Chemicals,diesel_oil,TON,0.02394
AK,PM10 Filterable,1A3b_Road-noncomb,Dust,TON,50496.06126
AK,PM10 Filterable,1A4ai_Commercial-institutional-stationary,biomass,TON,0.857671132
AK,PM10 Filterable,1A4ai_Commercial-institutional-stationary,diesel_oil,TON,73.95105033
AK,PM10 Filterable,1A4ai_Commercial-institutional-stationary,hard_coal,TON,60.7845694
AK,PM10 Filterable,1A4ai_Commercial-institutional-stationary,heavy_oil,TON,0
AK,PM10 Filterable,1A4ai_Commercial-institutional-stationary,light_oil,TON,0.142739387
AK,PM10 Filterable,1A4ai_Commercial-institutional-stationary,natural_gas,TON,2.515862555
AK,PM10 Filterable,1A4bi_Residential-stationary,diesel_oil,TON,25.2078025
AK,PM10 Filterable,1A4bi_Residential-stationary,hard_coal,TON,0
AK,PM10 Filterable,1A4bi_Residential-stationary,light_oil,TON,0.131219953
AK,PM10 Filterable,1A4bi_Residential-stationary,natural_gas,TON,1.3260192
AK,PM10 Filterable,1B2ai_Fugitive-petr-prod,Other_Fuel,TON,12.7816279
AK,PM10 Filterable,1B2av_Fugitive-petr-distr,Gasoline,TON,3
AK,PM10 Filterable,1B2b_Fugitive-NG-prod-distr,natural_gas,TON,0.75726124
AK,PM10 Filterable,2A2_Lime-production,,TON,0.03
AK,PM10 Filterable,2A5b_Construction-and-demolition,,TON,8156.794063
AK,PM10 Filterable,2A6_Other-minerals,,TON,1828.44297
AK,PM10 Filterable,2C5_Lead-production,,TON,13.01
AK,PM10 Filterable,2C7_Other-metal,Other_Fuel,TON,60.34
AK,PM10 Filterable,2D3d_Coating-application,,TON,7.47
AK,PM10 Filterable,2H2_Food-and-beverage,,TON,329.5739521
AK,PM10 Filterable,3B1b_Cattle-non-dairy,,TON,114.124379
AK,PM10 Filterable,3Dc_Other-farm,,TON,0
