# File: NEI_emissions_to_CEDS_adj_2011.csv
# Title: NEI emissions aggregated to states / pollutants / and extended CEDS sectors for 2011
# Units: TON
# Source: NEI 2011 version 2 accessible from: https://www.epa.gov/air-emissions-inventories/2011-national-emissions-inventory-nei-data#datas
# Comments: This data is pre-processed exogenously in a script available here: https://stash.pnnl.gov/projects/JGCRI/repos/gcam-core-data-proc_usnei_to_gcam/browse
# Column types: cccccn
# ----------
state,pollutant,CEDS_Sector,CEDS_Fuel,unit,emissions
AK,Ammonia,1A3c_Rail,light_oil,TON,0.000378022
AK,Ammonia,1A3dii_Domestic-navigation (shipping),diesel_oil,TON,14.73102731
AK,Ammonia,1A4ai_Commercial-institutional-stationary,biomass,TON,0.377499786
AK,Ammonia,1A4ai_Commercial-institutional-stationary,diesel_oil,TON,2.12
AK,Ammonia,1A4ai_Commercial-institutional-stationary,heavy_oil,TON,0
AK,Ammonia,1A4ai_Commercial-institutional-stationary,light_oil,TON,0.197739154
AK,Ammonia,1A4aii_Commercial-institutional-mobile,diesel_oil,TON,0.111733295
AK,Ammonia,1A4aii_Commercial-institutional-mobile,light_oil,TON,0.22866572
AK,Ammonia,1A4bi_Residential-mobile,diesel_oil,TON,0.019432052
AK,Ammonia,1A4bi_Residential-mobile,light_oil,TON,0.406358063
AK,Ammonia,1A4bi_Residential-stationary,biomass,TON,43.55476799
AK,Ammonia,1A4bi_Residential-stationary,diesel_oil,TON,32.303718
AK,Ammonia,1A4bi_Residential-stationary,hard_coal,TON,61.00930005
AK,Ammonia,1A4bi_Residential-stationary,light_oil,TON,0.273003255
AK,Ammonia,1A4bi_Residential-stationary,natural_gas,TON,199.9589606
AK,Ammonia,1A4c_Agriculture-forestry-fishing,diesel_oil,TON,0.045593058
AK,Ammonia,1A4c_Agriculture-forestry-fishing,light_oil,TON,0.001965753
AK,Ammonia,1A5_Recreational-Equipment-Land,diesel_oil,TON,0.002678771
AK,Ammonia,1A5_Recreational-Equipment-Land,light_oil,TON,3.780856708
AK,Ammonia,1A5_Recreational-Equipment-Marine,diesel_oil,TON,0.0965679
AK,Ammonia,1A5_Recreational-Equipment-Marine,light_oil,TON,0.595921456
AK,Ammonia,1B2b_Fugitive-NG-prod-distr,natural_gas,TON,0.05
AK,Ammonia,2H2_Food-and-beverage,Other_Fuel,TON,0.42
AK,Ammonia,5C_Incineration,,TON,0.52
AK,Ammonia,5D1_Wastewater-domestic,,TON,2.58043265
AK,Carbon Dioxide,1A2_Industrial_fuel_comb_off_hwy,diesel_oil,TON,30771.77135
AK,Carbon Dioxide,1A2_Industrial_fuel_comb_off_hwy,light_oil,TON,12527.91148
AK,Carbon Dioxide,1A2_Industrial_fuel_comb_off_hwy,natural_gas,TON,3318.490965
AK,Carbon Dioxide,1A2g_Construction_and_Mining,diesel_oil,TON,181266.0984
AK,Carbon Dioxide,1A2g_Construction_and_Mining,light_oil,TON,3354.504836
AK,Carbon Dioxide,1A2g_Construction_and_Mining,natural_gas,TON,1.24585524
AK,Carbon Dioxide,1A3bii_Road-LDV,diesel_oil,TON,175415.1732
AK,Carbon Dioxide,1A3bii_Road-LDV,light_oil,TON,2028782.505
AK,Carbon Dioxide,1A3bii_Road-truck-Light-Commertial,diesel_oil,TON,35228.1315
AK,Carbon Dioxide,1A3bii_Road-truck-Light-Commertial,light_oil,TON,153039.8
AK,Carbon Dioxide,1A3biii_Road-bus,diesel_oil,TON,23000.77135
AK,Carbon Dioxide,1A3biii_Road-bus,light_oil,TON,54495.32448
AK,Carbon Dioxide,1A3biii_Road-bus,natural_gas,TON,100.005686
AK,Carbon Dioxide,1A3biii_Road-truck-Long-haul,diesel_oil,TON,330643.1816
AK,Carbon Dioxide,1A3biii_Road-truck-Long-haul,light_oil,TON,1577.797512
AK,Carbon Dioxide,1A3biii_Road-truck-Short-haul,diesel_oil,TON,258315.2215
AK,Carbon Dioxide,1A3biii_Road-truck-Short-haul,light_oil,TON,9163.329875
AK,Carbon Dioxide,1A3biv_Road-mopeds-motorcycles,light_oil,TON,13250.47886
AK,Carbon Dioxide,1A3c_Rail,diesel_oil,TON,623.015215
AK,Carbon Dioxide,1A3c_Rail,light_oil,TON,29.32678733
AK,Carbon Dioxide,1A4aii_Commercial-institutional-mobile,diesel_oil,TON,13730.59156
AK,Carbon Dioxide,1A4aii_Commercial-institutional-mobile,light_oil,TON,18970.4511
AK,Carbon Dioxide,1A4aii_Commercial-institutional-mobile,natural_gas,TON,924.6406664
AK,Carbon Dioxide,1A4bi_Residential-mobile,diesel_oil,TON,2389.907539
AK,Carbon Dioxide,1A4bi_Residential-mobile,light_oil,TON,29916.05503
AK,Carbon Dioxide,1A4c_Agriculture-forestry-fishing,diesel_oil,TON,5609.849093
AK,Carbon Dioxide,1A4c_Agriculture-forestry-fishing,light_oil,TON,142.1344934
AK,Carbon Dioxide,1A4c_Agriculture-forestry-fishing,natural_gas,TON,0.067719328
AK,Carbon Dioxide,1A5_Recreational-Equipment-Land,diesel_oil,TON,327.93717
AK,Carbon Dioxide,1A5_Recreational-Equipment-Land,light_oil,TON,250726.5457
AK,Carbon Dioxide,1A5_Recreational-Equipment-Marine,diesel_oil,TON,11891.74848
AK,Carbon Dioxide,1A5_Recreational-Equipment-Marine,light_oil,TON,41257.8182
AK,Carbon Monoxide,1A1a_Public-Electricity,diesel_oil,TON,1576.78
AK,Carbon Monoxide,1A1a_Public-Electricity,hard_coal,TON,1281.74
AK,Carbon Monoxide,1A1a_Public-Electricity,light_oil,TON,1.76
AK,Carbon Monoxide,1A1a_Public-Electricity,natural_gas,TON,2134.78
AK,Carbon Monoxide,1A1b_Pet-refining,diesel_oil,TON,0.056244654
AK,Carbon Monoxide,1A1b_Pet-refining,natural_gas,TON,328.6937553
AK,Carbon Monoxide,1A1g_Other-energy-transf,diesel_oil,TON,1.1
AK,Carbon Monoxide,1A1g_Other-energy-transf,natural_gas,TON,1361.96
AK,Carbon Monoxide,1A2_Industrial_fuel_comb_off_hwy,diesel_oil,TON,1115.549993
AK,Carbon Monoxide,1A2_Industrial_fuel_comb_off_hwy,light_oil,TON,1802.660942
AK,Carbon Monoxide,1A2_Industrial_fuel_comb_off_hwy,natural_gas,TON,72.38066033
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,biomass,TON,9.664211876
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,diesel_oil,TON,1292.707347
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,hard_coal,TON,764.0293771
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,heavy_oil,TON,1.111849399
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,light_oil,TON,0.172033105
AK,Carbon Monoxide,1A2_Industrial_fuel_combustion,natural_gas,TON,7417.76389
AK,Carbon Monoxide,1A2c_Chemicals,diesel_oil,TON,31.02
AK,Carbon Monoxide,1A2g_Construction_and_Mining,diesel_oil,TON,755.6847903
AK,Carbon Monoxide,1A2g_Construction_and_Mining,light_oil,TON,840.3162781
AK,Carbon Monoxide,1A2g_Construction_and_Mining,natural_gas,TON,0.089810848
AK,Carbon Monoxide,1A3aii_Domestic-aviation,Other_Fuel,TON,15992.5184
AK,Carbon Monoxide,1A3bii_Road-LDV,diesel_oil,TON,3925.866759
AK,Carbon Monoxide,1A3bii_Road-LDV,light_oil,TON,76616.61321
AK,Carbon Monoxide,1A3bii_Road-truck-Light-Commertial,diesel_oil,TON,329.515869
AK,Carbon Monoxide,1A3bii_Road-truck-Light-Commertial,light_oil,TON,4418.9606
AK,Carbon Monoxide,1A3biii_Road-bus,diesel_oil,TON,112.8826927
AK,Carbon Monoxide,1A3biii_Road-bus,light_oil,TON,3447.768829
AK,Carbon Monoxide,1A3biii_Road-bus,natural_gas,TON,1.04496385
AK,Carbon Monoxide,1A3biii_Road-truck-Long-haul,diesel_oil,TON,890.8994974
AK,Carbon Monoxide,1A3biii_Road-truck-Long-haul,light_oil,TON,70.453395
AK,Carbon Monoxide,1A3biii_Road-truck-Short-haul,diesel_oil,TON,654.123225
AK,Carbon Monoxide,1A3biii_Road-truck-Short-haul,light_oil,TON,442.7403032
AK,Carbon Monoxide,1A3biv_Road-mopeds-motorcycles,light_oil,TON,769.356936
AK,Carbon Monoxide,1A3c_Rail,diesel_oil,TON,267.6068945
AK,Carbon Monoxide,1A3c_Rail,light_oil,TON,8.137193181
AK,Carbon Monoxide,1A3dii_Domestic-navigation (shipping),diesel_oil,TON,4700.116999
AK,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,biomass,TON,45.94473059
AK,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,diesel_oil,TON,79.9215482
AK,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,hard_coal,TON,176.2229569
AK,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,heavy_oil,TON,0
AK,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,light_oil,TON,380.8509588
AK,Carbon Monoxide,1A4ai_Commercial-institutional-stationary,natural_gas,TON,56.02622237
AK,Carbon Monoxide,1A4aii_Commercial-institutional-mobile,diesel_oil,TON,72.76110135
AK,Carbon Monoxide,1A4aii_Commercial-institutional-mobile,light_oil,TON,4830.875454
AK,Carbon Monoxide,1A4aii_Commercial-institutional-mobile,natural_gas,TON,20.76359412
AK,Carbon Monoxide,1A4bi_Residential-mobile,diesel_oil,TON,9.765879689
AK,Carbon Monoxide,1A4bi_Residential-mobile,light_oil,TON,8891.550204
AK,Carbon Monoxide,1A4bi_Residential-stationary,biomass,TON,5580.541846
AK,Carbon Monoxide,1A4bi_Residential-stationary,diesel_oil,TON,161.518471
AK,Carbon Monoxide,1A4bi_Residential-stationary,hard_coal,TON,8388.787695
AK,Carbon Monoxide,1A4bi_Residential-stationary,light_oil,TON,1.365016455
AK,Carbon Monoxide,1A4bi_Residential-stationary,natural_gas,TON,430.2161284
AK,Carbon Monoxide,1A4c_Agriculture-forestry-fishing,diesel_oil,TON,24.16594016
AK,Carbon Monoxide,1A4c_Agriculture-forestry-fishing,light_oil,TON,49.76041874
AK,Carbon Monoxide,1A4c_Agriculture-forestry-fishing,natural_gas,TON,0.007506194
AK,Carbon Monoxide,1A5_Recreational-Equipment-Land,diesel_oil,TON,3.16275
AK,Carbon Monoxide,1A5_Recreational-Equipment-Land,light_oil,TON,35026.33893
AK,Carbon Monoxide,1A5_Recreational-Equipment-Marine,diesel_oil,TON,23.77635007
AK,Carbon Monoxide,1A5_Recreational-Equipment-Marine,light_oil,TON,6670.83972
AK,Carbon Monoxide,1B2ai_Fugitive-petr-prod,natural_gas,TON,0
AK,Carbon Monoxide,1B2av_Fugitive-petr-distr,Gasoline,TON,0
AK,Carbon Monoxide,1B2b_Fugitive-NG-prod-distr,natural_gas,TON,595.58775
AK,Carbon Monoxide,2A6_Other-minerals,,TON,32.82
AK,Carbon Monoxide,2C7_Other-metal,,TON,0.1
AK,Carbon Monoxide,2H2_Food-and-beverage,,TON,95.12520427
AK,Carbon Monoxide,5A_Solid-waste-disposal,Other_Fuel,TON,2.12055
AK,Carbon Monoxide,5C_Incineration,,TON,12.83321575
AK,Carbon Monoxide,5C_Incineration,biomass,TON,12.89323079
AK,Carbon Monoxide,5C_Open-burning-residential,,TON,967.90232
AK,Carbon Monoxide,5C_Open-burning-yard-waste,,TON,131.284333
AK,Carbon Monoxide,5D1_Wastewater-domestic,,TON,78
AK,Methane,1A3bii_Road-LDV,diesel_oil,TON,8.82081535
AK,Methane,1A3bii_Road-LDV,light_oil,TON,270.8537843
AK,Methane,1A3bii_Road-truck-Light-Commertial,diesel_oil,TON,3.11564839
AK,Methane,1A3bii_Road-truck-Light-Commertial,light_oil,TON,20.2405877
AK,Methane,1A3biii_Road-bus,diesel_oil,TON,0.631815156
AK,Methane,1A3biii_Road-bus,light_oil,TON,9.411173985
AK,Methane,1A3biii_Road-bus,natural_gas,TON,1.07800144
AK,Methane,1A3biii_Road-truck-Long-haul,diesel_oil,TON,24.589843
AK,Methane,1A3biii_Road-truck-Long-haul,light_oil,TON,0.158968547
AK,Methane,1A3biii_Road-truck-Short-haul,diesel_oil,TON,5.759211581
AK,Methane,1A3biii_Road-truck-Short-haul,light_oil,TON,1.500504592
AK,Methane,1A3biv_Road-mopeds-motorcycles,light_oil,TON,1.795934893
AK,Nitrogen Oxides,1A1a_Public-Electricity,diesel_oil,TON,10965.67
AK,Nitrogen Oxides,1A1a_Public-Electricity,hard_coal,TON,2102.38
AK,Nitrogen Oxides,1A1a_Public-Electricity,light_oil,TON,367.42
AK,Nitrogen Oxides,1A1a_Public-Electricity,natural_gas,TON,9438.44
AK,Nitrogen Oxides,1A1b_Pet-refining,diesel_oil,TON,0.013094741
AK,Nitrogen Oxides,1A1b_Pet-refining,natural_gas,TON,501.4369053
AK,Nitrogen Oxides,1A1g_Other-energy-transf,diesel_oil,TON,4.51
AK,Nitrogen Oxides,1A1g_Other-energy-transf,natural_gas,TON,1055.04
AK,Nitrogen Oxides,1A2_Industrial_fuel_comb_off_hwy,diesel_oil,TON,367.9880457
AK,Nitrogen Oxides,1A2_Industrial_fuel_comb_off_hwy,light_oil,TON,92.44770107
AK,Nitrogen Oxides,1A2_Industrial_fuel_comb_off_hwy,natural_gas,TON,11.59780053
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,biomass,TON,3.215055731
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,diesel_oil,TON,4578.290996
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,hard_coal,TON,786.015361
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,heavy_oil,TON,7.105378435
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,light_oil,TON,0.750517893
AK,Nitrogen Oxides,1A2_Industrial_fuel_combustion,natural_gas,TON,35899.95849
AK,Nitrogen Oxides,1A2c_Chemicals,diesel_oil,TON,2.57
AK,Nitrogen Oxides,1A2g_Construction_and_Mining,diesel_oil,TON,1364.860945
AK,Nitrogen Oxides,1A2g_Construction_and_Mining,light_oil,TON,14.72009637
AK,Nitrogen Oxides,1A2g_Construction_and_Mining,natural_gas,TON,0.018258157
AK,Nitrogen Oxides,1A3aii_Domestic-aviation,Other_Fuel,TON,4783.659488
AK,Nitrogen Oxides,1A3bii_Road-LDV,diesel_oil,TON,889.8212023
AK,Nitrogen Oxides,1A3bii_Road-LDV,light_oil,TON,7521.151277
AK,Nitrogen Oxides,1A3bii_Road-truck-Light-Commertial,diesel_oil,TON,153.4305052
AK,Nitrogen Oxides,1A3bii_Road-truck-Light-Commertial,light_oil,TON,406.250852
AK,Nitrogen Oxides,1A3biii_Road-bus,diesel_oil,TON,275.0222423
AK,Nitrogen Oxides,1A3biii_Road-bus,light_oil,TON,333.8588692
AK,Nitrogen Oxides,1A3biii_Road-bus,natural_gas,TON,0.575980797
AK,Nitrogen Oxides,1A3biii_Road-truck-Long-haul,diesel_oil,TON,3328.959116
AK,Nitrogen Oxides,1A3biii_Road-truck-Long-haul,light_oil,TON,7.15041907
AK,Nitrogen Oxides,1A3biii_Road-truck-Short-haul,diesel_oil,TON,1980.204856
AK,Nitrogen Oxides,1A3biii_Road-truck-Short-haul,light_oil,TON,43.15871869
AK,Nitrogen Oxides,1A3biv_Road-mopeds-motorcycles,light_oil,TON,31.2238786
AK,Nitrogen Oxides,1A3c_Rail,diesel_oil,TON,1125.819088
AK,Nitrogen Oxides,1A3c_Rail,light_oil,TON,0.12783466
AK,Nitrogen Oxides,1A3dii_Domestic-navigation (shipping),diesel_oil,TON,29925.01129
AK,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,biomass,TON,17.57682009
AK,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,diesel_oil,TON,355.0493694
AK,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,hard_coal,TON,323.5994789
AK,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,heavy_oil,TON,0.021164126
AK,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,light_oil,TON,18.20162927
AK,Nitrogen Oxides,1A4ai_Commercial-institutional-stationary,natural_gas,TON,74.21200608
AK,Nitrogen Oxides,1A4aii_Commercial-institutional-mobile,diesel_oil,TON,125.5701616
AK,Nitrogen Oxides,1A4aii_Commercial-institutional-mobile,light_oil,TON,89.13438359
AK,Nitrogen Oxides,1A4aii_Commercial-institutional-mobile,natural_gas,TON,5.450429895
AK,Nitrogen Oxides,1A4bi_Residential-mobile,diesel_oil,TON,21.720723
AK,Nitrogen Oxides,1A4bi_Residential-mobile,light_oil,TON,107.9053396
AK,Nitrogen Oxides,1A4bi_Residential-stationary,biomass,TON,85.95075526
AK,Nitrogen Oxides,1A4bi_Residential-stationary,diesel_oil,TON,581.46628
AK,Nitrogen Oxides,1A4bi_Residential-stationary,hard_coal,TON,277.5923435
AK,Nitrogen Oxides,1A4bi_Residential-stationary,light_oil,TON,4.9140601
AK,Nitrogen Oxides,1A4bi_Residential-stationary,natural_gas,TON,993.7179973
AK,Nitrogen Oxides,1A4c_Agriculture-forestry-fishing,diesel_oil,TON,48.91058202
AK,Nitrogen Oxides,1A4c_Agriculture-forestry-fishing,light_oil,TON,0.647531743
AK,Nitrogen Oxides,1A4c_Agriculture-forestry-fishing,natural_gas,TON,0.001677649
AK,Nitrogen Oxides,1A5_Recreational-Equipment-Land,diesel_oil,TON,3.213704
AK,Nitrogen Oxides,1A5_Recreational-Equipment-Land,light_oil,TON,304.2441588
AK,Nitrogen Oxides,1A5_Recreational-Equipment-Marine,diesel_oil,TON,133.5501425
AK,Nitrogen Oxides,1A5_Recreational-Equipment-Marine,light_oil,TON,220.7174898
AK,Nitrogen Oxides,1B2ai_Fugitive-petr-prod,natural_gas,TON,0
AK,Nitrogen Oxides,1B2av_Fugitive-petr-distr,Gasoline,TON,0
AK,Nitrogen Oxides,1B2b_Fugitive-NG-prod-distr,natural_gas,TON,458.6091208
AK,Nitrogen Oxides,2A6_Other-minerals,,TON,70.43
AK,Nitrogen Oxides,2C7_Other-metal,,TON,0.12
AK,Nitrogen Oxides,2H2_Food-and-beverage,Other_Fuel,TON,17.83
AK,Nitrogen Oxides,5C_Incineration,,TON,12.54521601
AK,Nitrogen Oxides,5C_Incineration,biomass,TON,8.306388756
AK,Nitrogen Oxides,5C_Open-burning-residential,,TON,68.322545
AK,Nitrogen Oxides,5C_Open-burning-yard-waste,,TON,5.83486314
AK,Nitrogen Oxides,5D1_Wastewater-domestic,,TON,13
AK,Nitrogen Oxides,5E_Other-waste,Other_Fuel,TON,4
AK,Nitrous Oxide,1A3bii_Road-LDV,diesel_oil,TON,0.636703382
AK,Nitrous Oxide,1A3bii_Road-LDV,light_oil,TON,197.1009043
AK,Nitrous Oxide,1A3bii_Road-truck-Light-Commertial,diesel_oil,TON,0.137474341
AK,Nitrous Oxide,1A3bii_Road-truck-Light-Commertial,light_oil,TON,12.2428613
AK,Nitrous Oxide,1A3biii_Road-bus,diesel_oil,TON,0.067957979
AK,Nitrous Oxide,1A3biii_Road-bus,light_oil,TON,2.398888787
AK,Nitrous Oxide,1A3biii_Road-bus,natural_gas,TON,0.020249252
AK,Nitrous Oxide,1A3biii_Road-truck-Long-haul,diesel_oil,TON,0.413702063
AK,Nitrous Oxide,1A3biii_Road-truck-Long-haul,light_oil,TON,0.062859896
AK,Nitrous Oxide,1A3biii_Road-truck-Short-haul,diesel_oil,TON,0.517453343
AK,Nitrous Oxide,1A3biii_Road-truck-Short-haul,light_oil,TON,0.576689094
AK,Nitrous Oxide,1A3biv_Road-mopeds-motorcycles,light_oil,TON,0.248716448
AK,PM10 Filterable,1A1a_Public-Electricity,diesel_oil,TON,347.0485959
AK,PM10 Filterable,1A1a_Public-Electricity,hard_coal,TON,108.0326203
AK,PM10 Filterable,1A1a_Public-Electricity,light_oil,TON,15.78602541
AK,PM10 Filterable,1A1a_Public-Electricity,natural_gas,TON,131.9622
AK,PM10 Filterable,1A1b_Pet-refining,diesel_oil,TON,0.035621985
AK,PM10 Filterable,1A1b_Pet-refining,natural_gas,TON,21.66714761
AK,PM10 Filterable,1A1g_Other-energy-transf,diesel_oil,TON,0.14204342
AK,PM10 Filterable,1A1g_Other-energy-transf,natural_gas,TON,66.385883
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,biomass,TON,8.766292585
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,diesel_oil,TON,119.108
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,hard_coal,TON,17.03276082
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,heavy_oil,TON,1.899783124
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,light_oil,TON,0.014260415
AK,PM10 Filterable,1A2_Industrial_fuel_combustion,natural_gas,TON,431.4093794
AK,PM10 Filterable,1A2c_Chemicals,diesel_oil,TON,20.11706231
AK,PM10 Filterable,1A3b_Road-noncomb,Dust,TON,73000.9375
AK,PM10 Filterable,1A3c_Rail,diesel_oil,TON,21
AK,PM10 Filterable,1A4ai_Commercial-institutional-stationary,biomass,TON,40.13944713
AK,PM10 Filterable,1A4ai_Commercial-institutional-stationary,diesel_oil,TON,8.99283501
AK,PM10 Filterable,1A4ai_Commercial-institutional-stationary,hard_coal,TON,24.7253818
AK,PM10 Filterable,1A4ai_Commercial-institutional-stationary,heavy_oil,TON,0
AK,PM10 Filterable,1A4ai_Commercial-institutional-stationary,light_oil,TON,0.627178596
AK,PM10 Filterable,1A4ai_Commercial-institutional-stationary,natural_gas,TON,1.991981004
AK,PM10 Filterable,1A4bi_Residential-stationary,diesel_oil,TON,34.887989
AK,PM10 Filterable,1A4bi_Residential-stationary,hard_coal,TON,189.128972
AK,PM10 Filterable,1A4bi_Residential-stationary,light_oil,TON,0.294843685
AK,PM10 Filterable,1A4bi_Residential-stationary,natural_gas,TON,2.070800389
AK,PM10 Filterable,1B2ai_Fugitive-petr-prod,Other_Fuel,TON,5.7655428
AK,PM10 Filterable,1B2av_Fugitive-petr-distr,Gasoline,TON,0
AK,PM10 Filterable,1B2b_Fugitive-NG-prod-distr,natural_gas,TON,1.7561728
AK,PM10 Filterable,2A2_Lime-production,,TON,0
AK,PM10 Filterable,2A5b_Construction-and-demolition,,TON,4797.979469
AK,PM10 Filterable,2A6_Other-minerals,,TON,4776.78407
AK,PM10 Filterable,2C7_Other-metal,,TON,2.02
AK,PM10 Filterable,2D3d_Coating-application,,TON,0.14
AK,PM10 Filterable,2H2_Food-and-beverage,,TON,579.891486
AK,PM10 Filterable,3Dc_Other-farm,,TON,0
AK,PM10 Filterable,5C_Incineration,,TON,9.962078
AK,PM10 Filterable,5C_Incineration,biomass,TON,8.656114
AK,PM10 Filterable,5C_Open-burning-residential,,TON,432.70968
AK,PM10 Filterable,5C_Open-burning-yard-waste,,TON,21.7400827
AK,PM10 Filterable,5D1_Wastewater-domestic,,TON,1
AK,PM10 Filterable,5E_Other-waste,Other_Fuel,TON,0.106601
AK,PM10 Primary (Filt + Cond),1A1a_Public-Electricity,diesel_oil,TON,516.3457651
AK,PM10 Primary (Filt + Cond),1A1a_Public-Electricity,hard_coal,TON,118.4
AK,PM10 Primary (Filt + Cond),1A1a_Public-Electricity,light_oil,TON,16.8
AK,PM10 Primary (Filt + Cond),1A1a_Public-Electricity,natural_gas,TON,240.16
AK,PM10 Primary (Filt + Cond),1A1b_Pet-refining,diesel_oil,TON,0.040281553
AK,PM10 Primary (Filt + Cond),1A1b_Pet-refining,natural_gas,TON,41.44971845
AK,PM10 Primary (Filt + Cond),1A1g_Other-energy-transf,diesel_oil,TON,0.22
AK,PM10 Primary (Filt + Cond),1A1g_Other-energy-transf,natural_gas,TON,116.68
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_comb_off_hwy,diesel_oil,TON,19.52317709
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_comb_off_hwy,light_oil,TON,2.539761895
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_comb_off_hwy,natural_gas,TON,0.493686677
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,biomass,TON,8.69394294
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,diesel_oil,TON,252.3033505
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,hard_coal,TON,18.09465474
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,heavy_oil,TON,1.973591581
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,light_oil,TON,0.031931744
AK,PM10 Primary (Filt + Cond),1A2_Industrial_fuel_combustion,natural_gas,TON,769.3847195
AK,PM10 Primary (Filt + Cond),1A2c_Chemicals,diesel_oil,TON,25.21
AK,PM10 Primary (Filt + Cond),1A2g_Construction_and_Mining,diesel_oil,TON,121.4025127
AK,PM10 Primary (Filt + Cond),1A2g_Construction_and_Mining,light_oil,TON,5.244422015
AK,PM10 Primary (Filt + Cond),1A2g_Construction_and_Mining,natural_gas,TON,0.000145981
AK,PM10 Primary (Filt + Cond),1A3aii_Domestic-aviation,Other_Fuel,TON,244.4571785
AK,PM10 Primary (Filt + Cond),1A3b_Road-noncomb,Dust,TON,73000.9375
AK,PM10 Primary (Filt + Cond),1A3bii_Road-LDV,diesel_oil,TON,45.05407621
