3,2,45,99.9,45,90,WEUR,RESCOM,GAS,,45,81,45,90
4,2,45,99.9,45,90,JAPAN,RESCOM,GAS,,45,81,45,90
5,2,45,99.9,45,90,AUSNZ,RESCOM,GAS,,45,81,45,90
6,2,45,99.9,45,90,FSU,RESCOM,GAS,,45,81,45,90
7,2,45,99.9,45,90,ACENP,RESCOM,GAS,,45,81,45,90
8,2,32,99.9,32,63,MIDEAST,RESCOM,GAS,,45,81,45,90
9,2,32,99.9,32,63,AFR,RESCOM,GAS,,45,81,45,90
10,2,32,99.9,32,63,LA,RESCOM,GAS,,45,81,45,90
11,2,32,99.9,32,63,SEASIA,RESCOM,GAS,,45,81,45,90
12,2,45,99.9,45,90,EEuro,RESCOM,GAS,,45,81,45,90
13,2,32,99.9,32,63,Korea,RESCOM,GAS,,45,81,45,90
14,2,32,99.9,32,63,India,RESCOM,GAS,,45,81,45,90
1,3,25,45,81,90,USA,RESCOM,COAL,,45,81,81,90
2,3,25,45,81,90,CANADA,RESCOM,COAL,,45,81,81,90
3,3,25,45,81,90,WEUR,RESCOM,COAL,,45,81,81,90
4,3,25,45,81,90,JAPAN,RESCOM,COAL,,45,81,81,90
5,3,25,45,81,90,AUSNZ,RESCOM,COAL,,45,81,81,90
6,3,25,45,81,90,FSU,RESCOM,COAL,,45,81,81,90
7,3,25,45,81,90,ACENP,RESCOM,COAL,,45,81,81,90
8,3,25,45,57,63,MIDEAST,RESCOM,COAL,,45,81,81,90
9,3,25,45,57,63,AFR,RESCOM,COAL,,45,81,81,90
10,3,25,45,57,63,LA,RESCOM,COAL,,45,81,81,90
11,3,25,45,57,63,SEASIA,RESCOM,COAL,,45,81,81,90
12,3,25,45,81,90,EEuro,RESCOM,COAL,,45,81,81,90
13,3,25,45,57,63,Korea,RESCOM,COAL,,45,81,81,90
14,3,25,45,57,63,India,RESCOM,COAL,,45,81,81,90

      Need to add this to overwrite oil percentages changed above,,,,,,,,,,,,,
Alt Liquids Min Sulfur Content,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
525,,** Using this variable toggles alternative treatement for liquids,,,,,,,,,,,
SO2PETSCLIM,,,,,,,,,,,,,
Region,RESCOM,INDUSTRY,TRANSPORT,E Power G,Reg,,,,,,,,
1,0.1,0.2,0.05,0.5,USA,,,,,,,,
2,0.1,0.2,0.05,0.5,CANADA,,,,,,,,
3,0.1,0.15,0.05,0.25,WEUR,,,,,,,,
4,0.07,0.2,0.05,0.2,JAPAN,,,,,,,,
5,0.1,0.5,0.05,0.5,AUS&NZ
6,0.1,0.2,0.05,0.5,FSU/EE
7,0.125,0.25,0.0625,0.5,ACENP
8,0.125,0.25,0.0625,0.625,MIDEAST
9,0.125,0.25,0.0625,0.625,AFR
10,0.125,0.25,0.0625,0.625,LA
11,0.125,0.25,0.0625,0.625,S&E ASIA
12,0.1,0.2,0.05,0.5,EEuro
13,0.125,0.25,0.0625,0.625,Korea
14,0.125,0.25,0.0625,0.625,India


EoF,,,,,
