# rgcam-data/Level1//L121_flsp_bm2_state_comm.csv
# Written by L121_Comm_flsp.R
# Thu Apr 05 20:19:02 2012
# " Commercial floorspace by state "
# " Unit = billion m2 "
"state","GCAM_sector","X1975","X1980","X1985","X1990","X1995","X2000","X2005","X2008"
"OR","comm",0.0312950671119561,0.0353713255653192,0.0492899299504772,0.0528196714574221,0.0549615282777882,0.0689108004824664,0.072666327444008,0.0759828680153249
"PA","comm",0.208721194724749,0.207981402675602,0.238633111688802,0.304723054579031,0.256355824842588,0.261654865133796,0.26448017449384,0.267636665476781
"RI","comm",0.019644695280116,0.0197356687965301,0.0228400208359727,0.0227966531249783,0.0217254376310974,0.0256346941980806,0.025982423119908,0.0257021760052633
"SC","comm",0.05066265704252,0.0544997139960331,0.0683668384303917,0.0766116030151912,0.069331915664709,0.0845264913550298,0.0894135228115297,0.0946041594875393
"SD","comm",0.0167288456832281,0.0169677512912744,0.0185322647510182,0.0210061149144375,0.0171977856727099,0.0203535600003112,0.0210104705069549,0.0216689431624049
"TN","comm",0.0837390791477843,0.0899193606313118,0.116548500909583,0.139783959446617,0.149170933407859,0.150540843221434,0.158261704728911,0.164720933042176
"TX","comm",0.214440608449907,0.242768278336355,0.323182202146223,0.471600428059233,0.388565032983579,0.475159036731214,0.517261409409641,0.551342663253825
"UT","comm",0.0187648682988955,0.0221808264239649,0.0337248724874788,0.048579318573715,0.0449729440482453,0.0511826727951077,0.0570054380436715,0.0621983841695179
"VA","comm",0.0881157734670825,0.0933430024116834,0.118287078339871,0.136007498916279,0.123701136318501,0.14925085116104,0.158900883821065,0.163764974722645
"VT","comm",0.00999568906998212,0.0106571119585602,0.0124938830428604,0.0127847126746017,0.0128003773120579,0.0148797384837789,0.0150971392009896,0.0151516662577696
"WA","comm",0.0486465829320849,0.0555085479548621,0.0811480590047768,0.0904382054879563,0.0950198585778049,0.118727219480163,0.125760321346979,0.131882168934049
"WI","comm",0.101200671634347,0.104002672415846,0.115525388201315,0.116296192170343,0.105603917873862,0.127070370597976,0.131023434258515,0.133060791001109
"WV","comm",0.0321613988343953,0.034036248212287,0.0394658669466758,0.0394116266025901,0.0341148261966583,0.0379603580581094,0.0378964522265464,0.0381265510342748
"WY","comm",0.00579472699315301,0.00712860955140609,0.0102575005068024,0.0127898798691313,0.0108849924984094,0.0112649525371788,0.0115450951342552,0.0121548910397606
