# File: Census_ind_VoS_state.csv,,,,,,
# Title: Census,,,,,,
# Units: thousUSD_NA and thousUSD,,,,,,
# Source: placeholder,,,,,,
state_name,state,NAICS_code,industry,year,VoS_thousUSD_NA,VoS_thousUSD
Arizona,AZ,323,Printing and related support activities,2008,911949.0,911949.0
Arizona,AZ,3231,Printing and related support activities,2008,911949.0,911949.0
Arizona,AZ,325,Chemical mfg,2008,4058226.0,4058226.0
Arizona,AZ,3256,"Soap, cleaning compound, and toilet preparation mfg",2008,NA,0.0
Arizona,AZ,326,Plastics and rubber products mfg,2008,1713556.0,1713556.0
Arizona,AZ,3261,Plastics product mfg,2008,1569170.0,1569170.0
Arizona,AZ,327,Nonmetallic mineral product mfg,2008,2561274.0,2561274.0
Arizona,AZ,3272,Glass and glass product mfg,2008,228798.0,228798.0
Arizona,AZ,3273,Cement and concrete product mfg,2008,2031791.0,2031791.0
Arizona,AZ,331,Primary metal mfg,2008,2851324.0,2851324.0
Arizona,AZ,3314,Nonferrous metal (except aluminum) production and processing,2008,1955292.0,1955292.0
Arizona,AZ,332,Fabricated metal product mfg,2008,4452189.0,4452189.0
Arizona,AZ,3323,Architectural and structural metals mfg,2008,1549664.0,1549664.0
Arizona,AZ,3327,"Machine shops, turned product, and screw, nut, and bolt mfg",2008,852622.0,852622.0
Arizona,AZ,3329,Other fabricated metal product mfg,2008,1388623.0,1388623.0
Arizona,AZ,333,Machinery mfg,2008,1827006.0,1827006.0
Arizona,AZ,3331,"Agriculture, construction, and mining machinery mfg",2008,503226.0,503226.0
Arizona,AZ,3332,Industrial machinery mfg,2008,412346.0,412346.0
Arizona,AZ,3334,"Ventilation, heating, AC, and commercial refrigeration equip mfg",2008,267172.0,267172.0
Arizona,AZ,3335,Metalworking machinery mfg,2008,227280.0,227280.0
Arizona,AZ,334,Computer and electronic product mfg,2008,10284847.0,10284847.0
Arizona,AZ,3344,Semiconductor and other electronic component mfg,2008,4811958.0,4811958.0
Arizona,AZ,3345,"Navigational, measuring, medical, and control instruments mfg",2008,4348710.0,4348710.0
Arizona,AZ,335,"Electrical equipment, appliance, and component mfg",2008,652100.0,652100.0
Arizona,AZ,336,Transportation equipment mfg,2008,14397254.0,14397254.0
Arizona,AZ,3363,Motor vehicle parts mfg,2008,694586.0,694586.0
Arizona,AZ,3364,Aerospace product and parts mfg,2008,13077460.0,13077460.0
Arizona,AZ,337,Furniture and related product mfg,2008,962800.0,962800.0
Arizona,AZ,3371,Household and institutional furniture and kitchen cabinet mfg,2008,505653.0,505653.0
Arizona,AZ,339,Miscellaneous mfg,2008,1974885.0,1974885.0
Arizona,AZ,3391,Medical equipment and supplies mfg,2008,1160002.0,1160002.0
Arizona,AZ,3399,Other miscellaneous mfg,2008,814883.0,814883.0
Arkansas,AR,31,Manufacturing,2008,61242015.0,61242015.0
Arkansas,AR,311,Food mfg,2008,15606389.0,15606389.0
Arkansas,AR,3111,Animal food mfg,2008,2155145.0,2155145.0
Arkansas,AR,3112,Grain and oilseed milling,2008,2169040.0,2169040.0
Arkansas,AR,3114,Fruit and vegetable preserving and specialty food mfg,2008,1696874.0,1696874.0
Arkansas,AR,3116,Animal  slaughtering and processing,2008,8050948.0,8050948.0
Arkansas,AR,3118,Bakeries and tortilla mfg,2008,296675.0,296675.0
Arkansas,AR,3119,Other food mfg,2008,848526.0,848526.0
Arkansas,AR,316,Leather and allied product mfg,2008,137736.0,137736.0
Arkansas,AR,3162,Footwear mfg,2008,NA,0.0
Arkansas,AR,321,Wood product mfg,2008,2297976.0,2297976.0
Arkansas,AR,3211,Sawmills and wood preservation,2008,988295.0,988295.0
Arkansas,AR,3212,"Veneer, plywood, and engineered wood product mfg",2008,624336.0,624336.0
Arkansas,AR,3219,Other wood product mfg,2008,685345.0,685345.0
Arkansas,AR,322,Paper mfg,2008,4876086.0,4876086.0
Arkansas,AR,3221,"Pulp, paper, and paperboard mills",2008,2415355.0,2415355.0
Arkansas,AR,3222,Converted paper product mfg,2008,2460731.0,2460731.0
Arkansas,AR,323,Printing and related support activities,2008,552435.0,552435.0
Arkansas,AR,3231,Printing and related support activities,2008,552435.0,552435.0
Arkansas,AR,325,Chemical mfg,2008,3002656.0,3002656.0
Arkansas,AR,3251,Basic chemical mfg,2008,1586654.0,1586654.0
Arkansas,AR,3256,"Soap, cleaning compound, and toilet preparation mfg",2008,487240.0,487240.0
Arkansas,AR,326,Plastics and rubber products mfg,2008,2824392.0,2824392.0
Arkansas,AR,3261,Plastics product mfg,2008,1868097.0,1868097.0
Arkansas,AR,3262,Rubber product mfg,2008,956296.0,956296.0
Arkansas,AR,327,Nonmetallic mineral product mfg,2008,993834.0,993834.0
Arkansas,AR,3273,Cement and concrete product mfg,2008,447858.0,447858.0
Arkansas,AR,331,Primary metal mfg,2008,7572458.0,7572458.0
Arkansas,AR,3311,Iron and steel mills and ferroalloy mfg,2008,5321116.0,5321116.0
Arkansas,AR,3312,Steel product mfg from purchased steel,2008,1156249.0,1156249.0
Arkansas,AR,332,Fabricated metal product mfg,2008,4697228.0,4697228.0
Arkansas,AR,3322,Cutlery and handtool mfg,2008,202123.0,202123.0
Arkansas,AR,3323,Architectural and structural metals mfg,2008,1596061.0,1596061.0
Arkansas,AR,3327,"Machine shops, turned product, and screw, nut, and bolt mfg",2008,268376.0,268376.0
Arkansas,AR,3329,Other fabricated metal product mfg,2008,1960139.0,1960139.0
Arkansas,AR,333,Machinery mfg,2008,3307138.0,3307138.0
Arkansas,AR,3331,"Agriculture, construction, and mining machinery mfg",2008,787552.0,787552.0
Arkansas,AR,3334,"Ventilation, heating, AC, and commercial refrigeration equip mfg",2008,1260754.0,1260754.0
Arkansas,AR,3339,Other general purpose machinery mfg,2008,672480.0,672480.0
Arkansas,AR,334,Computer and electronic product mfg,2008,467373.0,467373.0
Arkansas,AR,335,"Electrical equipment, appliance, and component mfg",2008,2950509.0,2950509.0
Arkansas,AR,3352,Household appliance mfg,2008,NA,0.0
Arkansas,AR,3353,Electrical equipment mfg,2008,1088869.0,1088869.0
Arkansas,AR,3359,Other electrical equipment and component mfg,2008,NA,0.0
Arkansas,AR,336,Transportation equipment mfg,2008,5575929.0,5575929.0
Arkansas,AR,3363,Motor vehicle parts mfg,2008,1243220.0,1243220.0
Arkansas,AR,3364,Aerospace product and parts mfg,2008,2850095.0,2850095.0
Arkansas,AR,3366,Ship and boat building,2008,322720.0,322720.0
Arkansas,AR,337,Furniture and related product mfg,2008,876977.0,876977.0
Arkansas,AR,3371,Household and institutional furniture and kitchen cabinet mfg,2008,642289.0,642289.0
Arkansas,AR,3372,Office furniture (including fixtures) mfg,2008,223564.0,223564.0
Arkansas,AR,339,Miscellaneous mfg,2008,1114957.0,1114957.0
Arkansas,AR,3391,Medical equipment and supplies mfg,2008,555388.0,555388.0
Arkansas,AR,3399,Other miscellaneous mfg,2008,559569.0,559569.0
California,CA,31,Manufacturing,2008,517454354.0,517454354.0
California,CA,311,Food mfg,2008,66345481.0,66345481.0
California,CA,3111,Animal food mfg,2008,3486767.0,3486767.0
California,CA,3112,Grain and oilseed milling,2008,4903927.0,4903927.0
California,CA,3113,Sugar and confectionery product mfg,2008,2538648.0,2538648.0
California,CA,3114,Fruit and vegetable preserving and specialty food mfg,2008,13136450.0,13136450.0
California,CA,3115,Dairy product mfg,2008,13918654.0,13918654.0
California,CA,3116,Animal  slaughtering and processing,2008,7836191.0,7836191.0
California,CA,3117,Seafood product preparation and packaging,2008,1082255.0,1082255.0
California,CA,3118,Bakeries and tortilla mfg,2008,6528308.0,6528308.0
California,CA,3119,Other food mfg,2008,12914281.0,12914281.0
California,CA,312,Beverage and tobacco product mfg,2008,6170016.3,6170016.3
California,CA,3121,Beverage mfg,2008,NA,0.0
California,CA,313,Textile mills,2008,1567435.0,1567435.0
California,CA,3132,Fabric mills,2008,325199.0,325199.0
California,CA,3133,Textile and fabric finishing and fabric coating mills,2008,1106228.0,1106228.0
California,CA,314,Textile product mills,2008,2017865.0,2017865.0
California,CA,3141,Textile furnishings mills,2008,1402954.0,1402954.0
California,CA,3149,Other textile product mills,2008,614911.0,614911.0
California,CA,315,Apparel mfg,2008,7545890.0,7545890.0
California,CA,3151,Apparel knitting mills,2008,245714.0,245714.0
California,CA,3152,Cut and sew apparel mfg,2008,6957262.0,6957262.0
California,CA,3159,Apparel accessories and other apparel mfg,2008,342913.0,342913.0
California,CA,316,Leather and allied product mfg,2008,14396704.7,14396704.7
California,CA,3169,Other leather and allied product mfg,2008,491025.0,491025.0
California,CA,321,Wood product mfg,2008,5231234.0,5231234.0
California,CA,3211,Sawmills and wood preservation,2008,905792.0,905792.0
California,CA,3212,"Veneer, plywood, and engineered wood product mfg",2008,733716.0,733716.0
California,CA,3219,Other wood product mfg,2008,3591727.0,3591727.0
California,CA,322,Paper mfg,2008,9869299.0,9869299.0
California,CA,3221,"Pulp, paper, and paperboard mills",2008,2074295.0,2074295.0
California,CA,3222,Converted paper product mfg,2008,7795004.0,7795004.0
California,CA,323,Printing and related support activities,2008,8780896.0,8780896.0
California,CA,3231,Printing and related support activities,2008,8780896.0,8780896.0
California,CA,324,Petroleum and coal products mfg,2008,100572800.0,100572800.0
California,CA,3241,Petroleum and coal products mfg,2008,100572800.0,100572800.0
California,CA,325,Chemical mfg,2008,45957080.0,45957080.0
California,CA,3251,Basic chemical mfg,2008,3351100.0,3351100.0
California,CA,3252,"Resin, syn rubber, and artificial syn fibers and filaments mfg",2008,1736098.0,1736098.0
California,CA,3253,"Pesticide, fertilizer, and other agricultural chemical mfg",2008,1142641.0,1142641.0
California,CA,3254,Pharmaceutical and medicine mfg,2008,30674300.0,30674300.0
California,CA,3255,"Paint, coating, and adhesive mfg",2008,2161082.0,2161082.0
California,CA,3256,"Soap, cleaning compound, and toilet preparation mfg",2008,4212881.0,4212881.0
California,CA,3259,Other chemical product and preparation mfg,2008,2678978.0,2678978.0
California,CA,326,Plastics and rubber products mfg,2008,14762770.0,14762770.0
California,CA,3261,Plastics product mfg,2008,13370078.0,13370078.0
California,CA,3262,Rubber product mfg,2008,1392693.0,1392693.0
California,CA,327,Nonmetallic mineral product mfg,2008,11430992.0,11430992.0
California,CA,3271,Clay product and refractory mfg,2008,400628.0,400628.0
California,CA,3272,Glass and glass product mfg,2008,2292454.0,2292454.0
California,CA,3273,Cement and concrete product mfg,2008,6625070.0,6625070.0
California,CA,3279,Other nonmetallic mineral product mfg,2008,1505386.0,1505386.0
California,CA,331,Primary metal mfg,2008,8831545.0,8831545.0
California,CA,3311,Iron and steel mills and ferroalloy mfg,2008,3540048.0,3540048.0
California,CA,3312,Steel product mfg from purchased steel,2008,834525.0,834525.0
California,CA,3313,Alumina and aluminum production and processing,2008,1198717.0,1198717.0
California,CA,3314,Nonferrous metal (except aluminum) production and processing,2008,1812568.0,1812568.0
California,CA,3315,Foundries,2008,1445688.0,1445688.0
California,CA,332,Fabricated metal product mfg,2008,30169327.0,30169327.0
California,CA,3321,Forging and stamping,2008,2910156.0,2910156.0
California,CA,3322,Cutlery and handtool mfg,2008,541345.0,541345.0
California,CA,3323,Architectural and structural metals mfg,2008,8019749.0,8019749.0
California,CA,3324,"Boiler, tank, and shipping container mfg",2008,2521327.0,2521327.0
California,CA,3325,Hardware mfg,2008,540822.0,540822.0
California,CA,3326,Spring and wire product mfg,2008,573753.0,573753.0
California,CA,3327,"Machine shops, turned product, and screw, nut, and bolt mfg",2008,8062524.0,8062524.0
California,CA,3328,"Coating, engraving, heat treating, and allied activities",2008,2379600.0,2379600.0
California,CA,3329,Other fabricated metal product mfg,2008,4620050.0,4620050.0
California,CA,333,Machinery mfg,2008,20028379.0,20028379.0
California,CA,3331,"Agriculture, construction, and mining machinery mfg",2008,2006284.0,2006284.0
California,CA,3332,Industrial machinery mfg,2008,3388484.0,3388484.0
California,CA,3333,Commercial and service industry machinery mfg,2008,3155707.0,3155707.0
California,CA,3334,"Ventilation, heating, AC, and commercial refrigeration equip mfg",2008,1827222.0,1827222.0
California,CA,3335,Metalworking machinery mfg,2008,2400901.0,2400901.0
California,CA,3336,"Engine, turbine, and power transmission equipment mfg",2008,2745381.0,2745381.0
California,CA,3339,Other general purpose machinery mfg,2008,4504399.0,4504399.0
California,CA,334,Computer and electronic product mfg,2008,82889737.0,82889737.0
California,CA,3341,Computer and peripheral equipment mfg,2008,6136421.0,6136421.0
California,CA,3342,Communications equipment mfg,2008,18675601.0,18675601.0
California,CA,3343,Audio and video equipment mfg,2008,1097153.0,1097153.0
California,CA,3344,Semiconductor and other electronic component mfg,2008,24098963.0,24098963.0
California,CA,3345,"Navigational, measuring, medical, and control instruments mfg",2008,30574647.0,30574647.0
California,CA,3346,Mfg and reproducing magnetic and optical media,2008,2306951.0,2306951.0
California,CA,335,"Electrical equipment, appliance, and component mfg",2008,9766171.0,9766171.0
California,CA,3351,Electric lighting equipment mfg,2008,1992439.0,1992439.0
California,CA,3353,Electrical equipment mfg,2008,2594464.0,2594464.0
California,CA,3359,Other electrical equipment and component mfg,2008,4985971.0,4985971.0
California,CA,336,Transportation equipment mfg,2008,39084440.0,39084440.0
California,CA,3361,Motor vehicle mfg,2008,3932284.0,3932284.0
California,CA,3362,Motor vehicle body and trailer mfg,2008,1391975.0,1391975.0
California,CA,3363,Motor vehicle parts mfg,2008,5815825.0,5815825.0
California,CA,3364,Aerospace product and parts mfg,2008,23811136.0,23811136.0
California,CA,3366,Ship and boat building,2008,2426265.0,2426265.0
California,CA,3369,Other transportation equipment mfg,2008,1411673.0,1411673.0
California,CA,337,Furniture and related product mfg,2008,7848704.0,7848704.0
California,CA,3371,Household and institutional furniture and kitchen cabinet mfg,2008,4608468.0,4608468.0
California,CA,3372,Office furniture (including fixtures) mfg,2008,2020995.0,2020995.0
California,CA,3379,Other furniture related product mfg,2008,1219242.0,1219242.0
California,CA,339,Miscellaneous mfg,2008,24187588.0,24187588.0
California,CA,3391,Medical equipment and supplies mfg,2008,15604532.0,15604532.0
California,CA,3399,Other miscellaneous mfg,2008,8583056.0,8583056.0
Colorado,CO,31,Manufacturing,2008,46925245.0,46925245.0
Colorado,CO,311,Food mfg,2008,7785985.0,7785985.0
Colorado,CO,3113,Sugar and confectionery product mfg,2008,219060.0,219060.0
Colorado,CO,3115,Dairy product mfg,2008,876632.0,876632.0
Colorado,CO,3116,Animal  slaughtering and processing,2008,4333680.0,4333680.0
Colorado,CO,3118,Bakeries and tortilla mfg,2008,571389.0,571389.0
Colorado,CO,3119,Other food mfg,2008,536477.0,536477.0
Colorado,CO,312,Beverage and tobacco product mfg,2008,3409458.0,3409458.0
Colorado,CO,3121,Beverage mfg,2008,3409458.0,3409458.0
Colorado,CO,314,Textile product mills,2008,473694.0,473694.0
Colorado,CO,3149,Other textile product mills,2008,NA,0.0
Colorado,CO,321,Wood product mfg,2008,639807.0,639807.0
Colorado,CO,3219,Other wood product mfg,2008,467519.0,467519.0
Colorado,CO,322,Paper mfg,2008,593070.0,593070.0
Colorado,CO,3222,Converted paper product mfg,2008,593070.0,593070.0
Colorado,CO,323,Printing and related support activities,2008,1320757.0,1320757.0
Colorado,CO,3231,Printing and related support activities,2008,1320757.0,1320757.0
Colorado,CO,325,Chemical mfg,2008,4795914.0,4795914.0
Colorado,CO,3254,Pharmaceutical and medicine mfg,2008,2591700.0,2591700.0
Colorado,CO,3259,Other chemical product and preparation mfg,2008,1163319.0,1163319.0
Colorado,CO,326,Plastics and rubber products mfg,2008,1085600.0,1085600.0
Colorado,CO,3261,Plastics product mfg,2008,1052666.0,1052666.0
Colorado,CO,327,Nonmetallic mineral product mfg,2008,2142620.0,2142620.0
Colorado,CO,3271,Clay product and refractory mfg,2008,630498.0,630498.0
Colorado,CO,3273,Cement and concrete product mfg,2008,1233979.0,1233979.0
Colorado,CO,3279,Other nonmetallic mineral product mfg,2008,278143.0,278143.0
Colorado,CO,331,Primary metal mfg,2008,1521004.0,1521004.0
Colorado,CO,3311,Iron and steel mills and ferroalloy mfg,2008,1521004.0,1521004.0
Colorado,CO,332,Fabricated metal product mfg,2008,3172658.0,3172658.0
Colorado,CO,3323,Architectural and structural metals mfg,2008,1103825.0,1103825.0
Colorado,CO,3327,"Machine shops, turned product, and screw, nut, and bolt mfg",2008,472909.0,472909.0
Colorado,CO,3329,Other fabricated metal product mfg,2008,366277.0,366277.0
Colorado,CO,333,Machinery mfg,2008,2931724.0,2931724.0
Colorado,CO,3332,Industrial machinery mfg,2008,205012.0,205012.0
Colorado,CO,3333,Commercial and service industry machinery mfg,2008,459962.0,459962.0
Colorado,CO,3334,"Ventilation, heating, AC, and commercial refrigeration equip mfg",2008,490773.0,490773.0
Colorado,CO,3336,"Engine, turbine, and power transmission equipment mfg",2008,626715.0,626715.0
Colorado,CO,3339,Other general purpose machinery mfg,2008,867178.0,867178.0
Colorado,CO,334,Computer and electronic product mfg,2008,4653674.0,4653674.0
Colorado,CO,3341,Computer and peripheral equipment mfg,2008,349122.0,349122.0
Colorado,CO,3342,Communications equipment mfg,2008,665834.0,665834.0
Colorado,CO,3344,Semiconductor and other electronic component mfg,2008,1379919.0,1379919.0
Colorado,CO,3345,"Navigational, measuring, medical, and control instruments mfg",2008,2195734.0,2195734.0
Colorado,CO,335,"Electrical equipment, appliance, and component mfg",2008,4722856.0,4722856.0
Colorado,CO,336,Transportation equipment mfg,2008,4047346.0,4047346.0
Colorado,CO,3364,Aerospace product and parts mfg,2008,3573136.0,3573136.0
Colorado,CO,337,Furniture and related product mfg,2008,819828.0,819828.0
Colorado,CO,3371,Household and institutional furniture and kitchen cabinet mfg,2008,284601.0,284601.0
Colorado,CO,3372,Office furniture (including fixtures) mfg,2008,319501.0,319501.0
Colorado,CO,339,Miscellaneous mfg,2008,2809250.0,2809250.0
Colorado,CO,3391,Medical equipment and supplies mfg,2008,2143646.0,2143646.0
Colorado,CO,3399,Other miscellaneous mfg,2008,665605.0,665605.0
Connecticut,CT,31,Manufacturing,2008,56594921.0,56594921.0
Connecticut,CT,311,Food mfg,2008,2839813.0,2839813.0
Connecticut,CT,3118,Bakeries and tortilla mfg,2008,1121019.0,1121019.0
Connecticut,CT,3119,Other food mfg,2008,885642.0,885642.0
Connecticut,CT,314,Textile product mills,2008,239232.0,239232.0
Connecticut,CT,322,Paper mfg,2008,1678467.0,1678467.0
Connecticut,CT,3221,"Pulp, paper, and paperboard mills",2008,899548.0,899548.0
Connecticut,CT,3222,Converted paper product mfg,2008,778919.0,778919.0
Connecticut,CT,323,Printing and related support activities,2008,1341448.0,1341448.0
Connecticut,CT,3231,Printing and related support activities,2008,1341448.0,1341448.0
Connecticut,CT,325,Chemical mfg,2008,9575814.0,9575814.0
Connecticut,CT,3256,"Soap, cleaning compound, and toilet preparation mfg",2008,2220016.0,2220016.0
Connecticut,CT,3259,Other chemical product and preparation mfg,2008,569010.0,569010.0
Connecticut,CT,326,Plastics and rubber products mfg,2008,1743460.0,1743460.0
Connecticut,CT,3261,Plastics product mfg,2008,1581275.0,1581275.0
Connecticut,CT,327,Nonmetallic mineral product mfg,2008,819998.0,819998.0
Connecticut,CT,3272,Glass and glass product mfg,2008,190492.0,190492.0
Connecticut,CT,3273,Cement and concrete product mfg,2008,438454.0,438454.0
Connecticut,CT,331,Primary metal mfg,2008,1864936.0,1864936.0
Connecticut,CT,3312,Steel product mfg from purchased steel,2008,553076.0,553076.0
Connecticut,CT,3314,Nonferrous metal (except aluminum) production and processing,2008,828117.0,828117.0
Connecticut,CT,332,Fabricated metal product mfg,2008,6751013.0,6751013.0
Connecticut,CT,3321,Forging and stamping,2008,839292.0,839292.0
Connecticut,CT,3322,Cutlery and handtool mfg,2008,746073.0,746073.0
Connecticut,CT,3323,Architectural and structural metals mfg,2008,886208.0,886208.0
Connecticut,CT,3325,Hardware mfg,2008,503251.0,503251.0
Connecticut,CT,3326,Spring and wire product mfg,2008,181624.0,181624.0
Connecticut,CT,3327,"Machine shops, turned product, and screw, nut, and bolt mfg",2008,1642429.0,1642429.0
Connecticut,CT,3328,"Coating, engraving, heat treating, and allied activities",2008,560431.0,560431.0
Connecticut,CT,3329,Other fabricated metal product mfg,2008,1303012.0,1303012.0
Connecticut,CT,333,Machinery mfg,2008,3726394.0,3726394.0
Connecticut,CT,3332,Industrial machinery mfg,2008,796815.0,796815.0
Connecticut,CT,3333,Commercial and service industry machinery mfg,2008,394303.0,394303.0
Connecticut,CT,3335,Metalworking machinery mfg,2008,850176.0,850176.0
Connecticut,CT,3336,"Engine, turbine, and power transmission equipment mfg",2008,560079.0,560079.0
Connecticut,CT,3339,Other general purpose machinery mfg,2008,956031.0,956031.0
Connecticut,CT,334,Computer and electronic product mfg,2008,4326516.0,4326516.0
