state_name,state,NAICS_code,industry,year,VoS_thousUSD_NA,VoS_thousUSD
Alabama,AL,3262,Rubber product mfg,2008,1436649,1436649
Alabama,AL,327,Nonmetallic mineral product mfg,2008,2697306,2697306
Alabama,AL,3272,Glass and glass product mfg,2008,257482,257482
Alabama,AL,3273,Cement and concrete product mfg,2008,1406408,1406408
Alabama,AL,3279,Other nonmetallic mineral product mfg,2008,505653,505653
Alabama,AL,331,Primary metal mfg,2008,15518820,15518820
Alabama,AL,3311,Iron and steel mills and ferroalloy mfg,2008,9178883,9178883
Alabama,AL,3313,Alumina and aluminum production and processing,2008,1544156,1544156
Alabama,AL,3314,Nonferrous metal (except aluminum) production and processing,2008,2067725,2067725
Alabama,AL,3315,Foundries,2008,1879020,1879020
Alabama,AL,332,Fabricated metal product mfg,2008,6561386,6561386
Alabama,AL,3321,Forging and stamping,2008,340634,340634
Alabama,AL,3323,Architectural and structural metals mfg,2008,2756656,2756656
Alabama,AL,3324,"Boiler, tank, and shipping container mfg",2008,549939,549939
Alabama,AL,3327,"Machine shops, turned product, and screw, nut, and bolt mfg",2008,1114159,1114159
Alabama,AL,3328,"Coating, engraving, heat treating, and allied activities",2008,238436,238436
Alabama,AL,3329,Other fabricated metal product mfg,2008,1246899,1246899
Alabama,AL,333,Machinery mfg,2008,3905124,3905124
Alabama,AL,3334,"Ventilation, heating, AC, and commercial refrigeration equip mfg",2008,608868,608868
Alabama,AL,3335,Metalworking machinery mfg,2008,196485,196485
Alabama,AL,3336,"Engine, turbine, and power transmission equipment mfg",2008,1214403,1214403
Alabama,AL,3339,Other general purpose machinery mfg,2008,1010919,1010919
Alabama,AL,334,Computer and electronic product mfg,2008,4109398,4109398
Alabama,AL,3341,Computer and peripheral equipment mfg,2008,744707,744707
Alabama,AL,3342,Communications equipment mfg,2008,873080,873080
Alabama,AL,3344,Semiconductor and other electronic component mfg,2008,1268643,1268643
Alabama,AL,3345,"Navigational, measuring, medical, and control instruments mfg",2008,693435,693435
Alabama,AL,3346,Mfg and reproducing magnetic and optical media,2008,513373,513373
Alabama,AL,335,"Electrical equipment, appliance, and component mfg",2008,2148133,2148133
Alabama,AL,3352,Household appliance mfg,2008,NA,0
Alabama,AL,3353,Electrical equipment mfg,2008,348118,348118
Alabama,AL,3359,Other electrical equipment and component mfg,2008,901936,901936
Alabama,AL,336,Transportation equipment mfg,2008,29357463,29357463
Alabama,AL,3361,Motor vehicle mfg,2008,16727384,16727384
Alabama,AL,3362,Motor vehicle body and trailer mfg,2008,1032218,1032218
Alabama,AL,3363,Motor vehicle parts mfg,2008,8349351,8349351
Alabama,AL,3364,Aerospace product and parts mfg,2008,1554078,1554078
Alabama,AL,3366,Ship and boat building,2008,845714,845714
Alabama,AL,3369,Other transportation equipment mfg,2008,796222,796222
Alabama,AL,337,Furniture and related product mfg,2008,1985898,1985898
Alabama,AL,3371,Household and institutional furniture and kitchen cabinet mfg,2008,1236414,1236414
Alabama,AL,3372,Office furniture (including fixtures) mfg,2008,675177,675177
Alabama,AL,339,Miscellaneous mfg,2008,1118027,1118027
Alabama,AL,3391,Medical equipment and supplies mfg,2008,379895,379895
Alabama,AL,3399,Other miscellaneous mfg,2008,738132,738132
Alaska,AK,31,Manufacturing,2008,9070714,9070714
Alaska,AK,311,Food mfg,2008,2186305,2186305
Alaska,AK,3117,Seafood product preparation and packaging,2008,2128847,2128847
Arizona,AZ,31,Manufacturing,2008,56273714,56273714
Arizona,AZ,311,Food mfg,2008,5172923,5172923
Arizona,AZ,3115,Dairy product mfg,2008,2441489,2441489
Arizona,AZ,3116,Animal  slaughtering and processing,2008,521411,521411
Arizona,AZ,3118,Bakeries and tortilla mfg,2008,558529,558529
Arizona,AZ,3119,Other food mfg,2008,755372,755372
Arizona,AZ,312,Beverage and tobacco product mfg,2008,1620271,1620271
Arizona,AZ,3121,Beverage mfg,2008,1620271,1620271
Arizona,AZ,321,Wood product mfg,2008,866305,866305
Arizona,AZ,3219,Other wood product mfg,2008,681200,681200
Arizona,AZ,322,Paper mfg,2008,971766,971766
Arizona,AZ,3222,Converted paper product mfg,2008,687461,687461
Arizona,AZ,323,Printing and related support activities,2008,911949,911949
Arizona,AZ,3231,Printing and related support activities,2008,911949,911949
Arizona,AZ,325,Chemical mfg,2008,4058226,4058226
Arizona,AZ,3256,"Soap, cleaning compound, and toilet preparation mfg",2008,NA,0
Arizona,AZ,326,Plastics and rubber products mfg,2008,1713556,1713556
Arizona,AZ,3261,Plastics product mfg,2008,1569170,1569170
Arizona,AZ,327,Nonmetallic mineral product mfg,2008,2561274,2561274
Arizona,AZ,3272,Glass and glass product mfg,2008,228798,228798
Arizona,AZ,3273,Cement and concrete product mfg,2008,2031791,2031791
Arizona,AZ,331,Primary metal mfg,2008,2851324,2851324
Arizona,AZ,3314,Nonferrous metal (except aluminum) production and processing,2008,1955292,1955292
Arizona,AZ,332,Fabricated metal product mfg,2008,4452189,4452189
Arizona,AZ,3323,Architectural and structural metals mfg,2008,1549664,1549664
Arizona,AZ,3327,"Machine shops, turned product, and screw, nut, and bolt mfg",2008,852622,852622
Arizona,AZ,3329,Other fabricated metal product mfg,2008,1388623,1388623
Arizona,AZ,333,Machinery mfg,2008,1827006,1827006
Arizona,AZ,3331,"Agriculture, construction, and mining machinery mfg",2008,503226,503226
Arizona,AZ,3332,Industrial machinery mfg,2008,412346,412346
Arizona,AZ,3334,"Ventilation, heating, AC, and commercial refrigeration equip mfg",2008,267172,267172
Arizona,AZ,3335,Metalworking machinery mfg,2008,227280,227280
Arizona,AZ,334,Computer and electronic product mfg,2008,10284847,10284847
Arizona,AZ,3344,Semiconductor and other electronic component mfg,2008,4811958,4811958
Arizona,AZ,3345,"Navigational, measuring, medical, and control instruments mfg",2008,4348710,4348710
Arizona,AZ,335,"Electrical equipment, appliance, and component mfg",2008,652100,652100
Arizona,AZ,336,Transportation equipment mfg,2008,14397254,14397254
Arizona,AZ,3363,Motor vehicle parts mfg,2008,694586,694586
Arizona,AZ,3364,Aerospace product and parts mfg,2008,13077460,13077460
Arizona,AZ,337,Furniture and related product mfg,2008,962800,962800
Arizona,AZ,3371,Household and institutional furniture and kitchen cabinet mfg,2008,505653,505653
Arizona,AZ,339,Miscellaneous mfg,2008,1974885,1974885
Arizona,AZ,3391,Medical equipment and supplies mfg,2008,1160002,1160002
Arizona,AZ,3399,Other miscellaneous mfg,2008,814883,814883
Arkansas,AR,31,Manufacturing,2008,61242015,61242015
Arkansas,AR,311,Food mfg,2008,15606389,15606389
Arkansas,AR,3111,Animal food mfg,2008,2155145,2155145
Arkansas,AR,3112,Grain and oilseed milling,2008,2169040,2169040
Arkansas,AR,3114,Fruit and vegetable preserving and specialty food mfg,2008,1696874,1696874
Arkansas,AR,3116,Animal  slaughtering and processing,2008,8050948,8050948
Arkansas,AR,3118,Bakeries and tortilla mfg,2008,296675,296675
Arkansas,AR,3119,Other food mfg,2008,848526,848526
Arkansas,AR,316,Leather and allied product mfg,2008,137736,137736
Arkansas,AR,3162,Footwear mfg,2008,NA,0
Arkansas,AR,321,Wood product mfg,2008,2297976,2297976
Arkansas,AR,3211,Sawmills and wood preservation,2008,988295,988295
Arkansas,AR,3212,"Veneer, plywood, and engineered wood product mfg",2008,624336,624336
Arkansas,AR,3219,Other wood product mfg,2008,685345,685345
Arkansas,AR,322,Paper mfg,2008,4876086,4876086
Arkansas,AR,3221,"Pulp, paper, and paperboard mills",2008,2415355,2415355
Arkansas,AR,3222,Converted paper product mfg,2008,2460731,2460731
Arkansas,AR,323,Printing and related support activities,2008,552435,552435
Arkansas,AR,3231,Printing and related support activities,2008,552435,552435
Arkansas,AR,325,Chemical mfg,2008,3002656,3002656
Arkansas,AR,3251,Basic chemical mfg,2008,1586654,1586654
Arkansas,AR,3256,"Soap, cleaning compound, and toilet preparation mfg",2008,487240,487240
Arkansas,AR,326,Plastics and rubber products mfg,2008,2824392,2824392
Arkansas,AR,3261,Plastics product mfg,2008,1868097,1868097
Arkansas,AR,3262,Rubber product mfg,2008,956296,956296
Arkansas,AR,327,Nonmetallic mineral product mfg,2008,993834,993834
Arkansas,AR,3273,Cement and concrete product mfg,2008,447858,447858
Arkansas,AR,331,Primary metal mfg,2008,7572458,7572458
Arkansas,AR,3311,Iron and steel mills and ferroalloy mfg,2008,5321116,5321116
Arkansas,AR,3312,Steel product mfg from purchased steel,2008,1156249,1156249
Arkansas,AR,332,Fabricated metal product mfg,2008,4697228,4697228
Arkansas,AR,3322,Cutlery and handtool mfg,2008,202123,202123
Arkansas,AR,3323,Architectural and structural metals mfg,2008,1596061,1596061
Arkansas,AR,3327,"Machine shops, turned product, and screw, nut, and bolt mfg",2008,268376,268376
Arkansas,AR,3329,Other fabricated metal product mfg,2008,1960139,1960139
Arkansas,AR,333,Machinery mfg,2008,3307138,3307138
Arkansas,AR,3331,"Agriculture, construction, and mining machinery mfg",2008,787552,787552
Arkansas,AR,3334,"Ventilation, heating, AC, and commercial refrigeration equip mfg",2008,1260754,1260754
Arkansas,AR,3339,Other general purpose machinery mfg,2008,672480,672480
Arkansas,AR,334,Computer and electronic product mfg,2008,467373,467373
Arkansas,AR,335,"Electrical equipment, appliance, and component mfg",2008,2950509,2950509
Arkansas,AR,3352,Household appliance mfg,2008,NA,0
Arkansas,AR,3353,Electrical equipment mfg,2008,1088869,1088869
Arkansas,AR,3359,Other electrical equipment and component mfg,2008,NA,0
Arkansas,AR,336,Transportation equipment mfg,2008,5575929,5575929
Arkansas,AR,3363,Motor vehicle parts mfg,2008,1243220,1243220
Arkansas,AR,3364,Aerospace product and parts mfg,2008,2850095,2850095
Arkansas,AR,3366,Ship and boat building,2008,322720,322720
Arkansas,AR,337,Furniture and related product mfg,2008,876977,876977
Arkansas,AR,3371,Household and institutional furniture and kitchen cabinet mfg,2008,642289,642289
Arkansas,AR,3372,Office furniture (including fixtures) mfg,2008,223564,223564
Arkansas,AR,339,Miscellaneous mfg,2008,1114957,1114957
Arkansas,AR,3391,Medical equipment and supplies mfg,2008,555388,555388
Arkansas,AR,3399,Other miscellaneous mfg,2008,559569,559569
California,CA,31,Manufacturing,2008,517454354,517454354
California,CA,311,Food mfg,2008,66345481,66345481
California,CA,3111,Animal food mfg,2008,3486767,3486767
California,CA,3112,Grain and oilseed milling,2008,4903927,4903927
California,CA,3113,Sugar and confectionery product mfg,2008,2538648,2538648
California,CA,3114,Fruit and vegetable preserving and specialty food mfg,2008,13136450,13136450
California,CA,3115,Dairy product mfg,2008,13918654,13918654
California,CA,3116,Animal  slaughtering and processing,2008,7836191,7836191
California,CA,3117,Seafood product preparation and packaging,2008,1082255,1082255
California,CA,3118,Bakeries and tortilla mfg,2008,6528308,6528308
California,CA,3119,Other food mfg,2008,12914281,12914281
California,CA,312,Beverage and tobacco product mfg,2008,6170016.3,6170016.3
California,CA,3121,Beverage mfg,2008,NA,0
California,CA,313,Textile mills,2008,1567435,1567435
California,CA,3132,Fabric mills,2008,325199,325199
California,CA,3133,Textile and fabric finishing and fabric coating mills,2008,1106228,1106228
California,CA,314,Textile product mills,2008,2017865,2017865
California,CA,3141,Textile furnishings mills,2008,1402954,1402954
California,CA,3149,Other textile product mills,2008,614911,614911
California,CA,315,Apparel mfg,2008,7545890,7545890
California,CA,3151,Apparel knitting mills,2008,245714,245714
California,CA,3152,Cut and sew apparel mfg,2008,6957262,6957262
California,CA,3159,Apparel accessories and other apparel mfg,2008,342913,342913
California,CA,316,Leather and allied product mfg,2008,14396704.7,14396704.7
California,CA,3169,Other leather and allied product mfg,2008,491025,491025
California,CA,321,Wood product mfg,2008,5231234,5231234
California,CA,3211,Sawmills and wood preservation,2008,905792,905792
California,CA,3212,"Veneer, plywood, and engineered wood product mfg",2008,733716,733716
California,CA,3219,Other wood product mfg,2008,3591727,3591727
California,CA,322,Paper mfg,2008,9869299,9869299
California,CA,3221,"Pulp, paper, and paperboard mills",2008,2074295,2074295
California,CA,3222,Converted paper product mfg,2008,7795004,7795004
California,CA,323,Printing and related support activities,2008,8780896,8780896
California,CA,3231,Printing and related support activities,2008,8780896,8780896
California,CA,324,Petroleum and coal products mfg,2008,100572800,100572800
California,CA,3241,Petroleum and coal products mfg,2008,100572800,100572800
California,CA,325,Chemical mfg,2008,45957080,45957080
California,CA,3251,Basic chemical mfg,2008,3351100,3351100
California,CA,3252,"Resin, syn rubber, and artificial syn fibers and filaments mfg",2008,1736098,1736098
California,CA,3253,"Pesticide, fertilizer, and other agricultural chemical mfg",2008,1142641,1142641
California,CA,3254,Pharmaceutical and medicine mfg,2008,30674300,30674300
California,CA,3255,"Paint, coating, and adhesive mfg",2008,2161082,2161082
California,CA,3256,"Soap, cleaning compound, and toilet preparation mfg",2008,4212881,4212881
California,CA,3259,Other chemical product and preparation mfg,2008,2678978,2678978
California,CA,326,Plastics and rubber products mfg,2008,14762770,14762770
California,CA,3261,Plastics product mfg,2008,13370078,13370078
California,CA,3262,Rubber product mfg,2008,1392693,1392693
California,CA,327,Nonmetallic mineral product mfg,2008,11430992,11430992
California,CA,3271,Clay product and refractory mfg,2008,400628,400628
California,CA,3272,Glass and glass product mfg,2008,2292454,2292454
California,CA,3273,Cement and concrete product mfg,2008,6625070,6625070
California,CA,3279,Other nonmetallic mineral product mfg,2008,1505386,1505386
California,CA,331,Primary metal mfg,2008,8831545,8831545
California,CA,3311,Iron and steel mills and ferroalloy mfg,2008,3540048,3540048
California,CA,3312,Steel product mfg from purchased steel,2008,834525,834525
California,CA,3313,Alumina and aluminum production and processing,2008,1198717,1198717
California,CA,3314,Nonferrous metal (except aluminum) production and processing,2008,1812568,1812568
California,CA,3315,Foundries,2008,1445688,1445688
California,CA,332,Fabricated metal product mfg,2008,30169327,30169327
California,CA,3321,Forging and stamping,2008,2910156,2910156
California,CA,3322,Cutlery and handtool mfg,2008,541345,541345
California,CA,3323,Architectural and structural metals mfg,2008,8019749,8019749
California,CA,3324,"Boiler, tank, and shipping container mfg",2008,2521327,2521327
California,CA,3325,Hardware mfg,2008,540822,540822
California,CA,3326,Spring and wire product mfg,2008,573753,573753
California,CA,3327,"Machine shops, turned product, and screw, nut, and bolt mfg",2008,8062524,8062524
California,CA,3328,"Coating, engraving, heat treating, and allied activities",2008,2379600,2379600
California,CA,3329,Other fabricated metal product mfg,2008,4620050,4620050
California,CA,333,Machinery mfg,2008,20028379,20028379
California,CA,3331,"Agriculture, construction, and mining machinery mfg",2008,2006284,2006284
California,CA,3332,Industrial machinery mfg,2008,3388484,3388484
California,CA,3333,Commercial and service industry machinery mfg,2008,3155707,3155707
California,CA,3334,"Ventilation, heating, AC, and commercial refrigeration equip mfg",2008,1827222,1827222
California,CA,3335,Metalworking machinery mfg,2008,2400901,2400901
California,CA,3336,"Engine, turbine, and power transmission equipment mfg",2008,2745381,2745381
California,CA,3339,Other general purpose machinery mfg,2008,4504399,4504399
California,CA,334,Computer and electronic product mfg,2008,82889737,82889737
California,CA,3341,Computer and peripheral equipment mfg,2008,6136421,6136421
California,CA,3342,Communications equipment mfg,2008,18675601,18675601
California,CA,3343,Audio and video equipment mfg,2008,1097153,1097153
California,CA,3344,Semiconductor and other electronic component mfg,2008,24098963,24098963
California,CA,3345,"Navigational, measuring, medical, and control instruments mfg",2008,30574647,30574647
California,CA,3346,Mfg and reproducing magnetic and optical media,2008,2306951,2306951
California,CA,335,"Electrical equipment, appliance, and component mfg",2008,9766171,9766171
California,CA,3351,Electric lighting equipment mfg,2008,1992439,1992439
California,CA,3353,Electrical equipment mfg,2008,2594464,2594464
California,CA,3359,Other electrical equipment and component mfg,2008,4985971,4985971
California,CA,336,Transportation equipment mfg,2008,39084440,39084440
California,CA,3361,Motor vehicle mfg,2008,3932284,3932284
California,CA,3362,Motor vehicle body and trailer mfg,2008,1391975,1391975
California,CA,3363,Motor vehicle parts mfg,2008,5815825,5815825
California,CA,3364,Aerospace product and parts mfg,2008,23811136,23811136
California,CA,3366,Ship and boat building,2008,2426265,2426265
California,CA,3369,Other transportation equipment mfg,2008,1411673,1411673
California,CA,337,Furniture and related product mfg,2008,7848704,7848704
California,CA,3371,Household and institutional furniture and kitchen cabinet mfg,2008,4608468,4608468
California,CA,3372,Office furniture (including fixtures) mfg,2008,2020995,2020995
California,CA,3379,Other furniture related product mfg,2008,1219242,1219242
California,CA,339,Miscellaneous mfg,2008,24187588,24187588
California,CA,3391,Medical equipment and supplies mfg,2008,15604532,15604532
California,CA,3399,Other miscellaneous mfg,2008,8583056,8583056
Colorado,CO,31,Manufacturing,2008,46925245,46925245
Colorado,CO,311,Food mfg,2008,7785985,7785985
Colorado,CO,3113,Sugar and confectionery product mfg,2008,219060,219060
Colorado,CO,3115,Dairy product mfg,2008,876632,876632
Colorado,CO,3116,Animal  slaughtering and processing,2008,4333680,4333680
Colorado,CO,3118,Bakeries and tortilla mfg,2008,571389,571389
Colorado,CO,3119,Other food mfg,2008,536477,536477
Colorado,CO,312,Beverage and tobacco product mfg,2008,3409458,3409458
Colorado,CO,3121,Beverage mfg,2008,3409458,3409458
Colorado,CO,314,Textile product mills,2008,473694,473694
Colorado,CO,3149,Other textile product mills,2008,NA,0
Colorado,CO,321,Wood product mfg,2008,639807,639807
Colorado,CO,3219,Other wood product mfg,2008,467519,467519
Colorado,CO,322,Paper mfg,2008,593070,593070
Colorado,CO,3222,Converted paper product mfg,2008,593070,593070
Colorado,CO,323,Printing and related support activities,2008,1320757,1320757
Colorado,CO,3231,Printing and related support activities,2008,1320757,1320757
Colorado,CO,325,Chemical mfg,2008,4795914,4795914
Colorado,CO,3254,Pharmaceutical and medicine mfg,2008,2591700,2591700
Colorado,CO,3259,Other chemical product and preparation mfg,2008,1163319,1163319
Colorado,CO,326,Plastics and rubber products mfg,2008,1085600,1085600
Colorado,CO,3261,Plastics product mfg,2008,1052666,1052666
Colorado,CO,327,Nonmetallic mineral product mfg,2008,2142620,2142620
Colorado,CO,3271,Clay product and refractory mfg,2008,630498,630498
Colorado,CO,3273,Cement and concrete product mfg,2008,1233979,1233979
Colorado,CO,3279,Other nonmetallic mineral product mfg,2008,278143,278143
Colorado,CO,331,Primary metal mfg,2008,1521004,1521004
Colorado,CO,3311,Iron and steel mills and ferroalloy mfg,2008,1521004,1521004
Colorado,CO,332,Fabricated metal product mfg,2008,3172658,3172658
Colorado,CO,3323,Architectural and structural metals mfg,2008,1103825,1103825
Colorado,CO,3327,"Machine shops, turned product, and screw, nut, and bolt mfg",2008,472909,472909
Colorado,CO,3329,Other fabricated metal product mfg,2008,366277,366277
Colorado,CO,333,Machinery mfg,2008,2931724,2931724
Colorado,CO,3332,Industrial machinery mfg,2008,205012,205012
Colorado,CO,3333,Commercial and service industry machinery mfg,2008,459962,459962
Colorado,CO,3334,"Ventilation, heating, AC, and commercial refrigeration equip mfg",2008,490773,490773
Colorado,CO,3336,"Engine, turbine, and power transmission equipment mfg",2008,626715,626715
Colorado,CO,3339,Other general purpose machinery mfg,2008,867178,867178
Colorado,CO,334,Computer and electronic product mfg,2008,4653674,4653674
Colorado,CO,3341,Computer and peripheral equipment mfg,2008,349122,349122
Colorado,CO,3342,Communications equipment mfg,2008,665834,665834
Colorado,CO,3344,Semiconductor and other electronic component mfg,2008,1379919,1379919
Colorado,CO,3345,"Navigational, measuring, medical, and control instruments mfg",2008,2195734,2195734
Colorado,CO,335,"Electrical equipment, appliance, and component mfg",2008,4722856,4722856
Colorado,CO,336,Transportation equipment mfg,2008,4047346,4047346
Colorado,CO,3364,Aerospace product and parts mfg,2008,3573136,3573136
Colorado,CO,337,Furniture and related product mfg,2008,819828,819828
Colorado,CO,3371,Household and institutional furniture and kitchen cabinet mfg,2008,284601,284601
Colorado,CO,3372,Office furniture (including fixtures) mfg,2008,319501,319501
Colorado,CO,339,Miscellaneous mfg,2008,2809250,2809250
Colorado,CO,3391,Medical equipment and supplies mfg,2008,2143646,2143646
Colorado,CO,3399,Other miscellaneous mfg,2008,665605,665605
Connecticut,CT,31,Manufacturing,2008,56594921,56594921
Connecticut,CT,311,Food mfg,2008,2839813,2839813
Connecticut,CT,3118,Bakeries and tortilla mfg,2008,1121019,1121019
Connecticut,CT,3119,Other food mfg,2008,885642,885642
Connecticut,CT,314,Textile product mills,2008,239232,239232
Connecticut,CT,322,Paper mfg,2008,1678467,1678467
Connecticut,CT,3221,"Pulp, paper, and paperboard mills",2008,899548,899548
Connecticut,CT,3222,Converted paper product mfg,2008,778919,778919
Connecticut,CT,323,Printing and related support activities,2008,1341448,1341448
Connecticut,CT,3231,Printing and related support activities,2008,1341448,1341448
Connecticut,CT,325,Chemical mfg,2008,9575814,9575814
Connecticut,CT,3256,"Soap, cleaning compound, and toilet preparation mfg",2008,2220016,2220016
Connecticut,CT,3259,Other chemical product and preparation mfg,2008,569010,569010
Connecticut,CT,326,Plastics and rubber products mfg,2008,1743460,1743460
Connecticut,CT,3261,Plastics product mfg,2008,1581275,1581275
Connecticut,CT,327,Nonmetallic mineral product mfg,2008,819998,819998
Connecticut,CT,3272,Glass and glass product mfg,2008,190492,190492
Connecticut,CT,3273,Cement and concrete product mfg,2008,438454,438454
Connecticut,CT,331,Primary metal mfg,2008,1864936,1864936
Connecticut,CT,3312,Steel product mfg from purchased steel,2008,553076,553076
Connecticut,CT,3314,Nonferrous metal (except aluminum) production and processing,2008,828117,828117
Connecticut,CT,332,Fabricated metal product mfg,2008,6751013,6751013
Connecticut,CT,3321,Forging and stamping,2008,839292,839292
Connecticut,CT,3322,Cutlery and handtool mfg,2008,746073,746073
Connecticut,CT,3323,Architectural and structural metals mfg,2008,886208,886208
Connecticut,CT,3325,Hardware mfg,2008,503251,503251
Connecticut,CT,3326,Spring and wire product mfg,2008,181624,181624
Connecticut,CT,3327,"Machine shops, turned product, and screw, nut, and bolt mfg",2008,1642429,1642429
Connecticut,CT,3328,"Coating, engraving, heat treating, and allied activities",2008,560431,560431
Connecticut,CT,3329,Other fabricated metal product mfg,2008,1303012,1303012
Connecticut,CT,333,Machinery mfg,2008,3726394,3726394
Connecticut,CT,3332,Industrial machinery mfg,2008,796815,796815
Connecticut,CT,3333,Commercial and service industry machinery mfg,2008,394303,394303
Connecticut,CT,3335,Metalworking machinery mfg,2008,850176,850176
Connecticut,CT,3336,"Engine, turbine, and power transmission equipment mfg",2008,560079,560079
Connecticut,CT,3339,Other general purpose machinery mfg,2008,956031,956031
Connecticut,CT,334,Computer and electronic product mfg,2008,4326516,4326516
Connecticut,CT,3342,Communications equipment mfg,2008,892084,892084
Connecticut,CT,3344,Semiconductor and other electronic component mfg,2008,837352,837352
Connecticut,CT,3345,"Navigational, measuring, medical, and control instruments mfg",2008,2474466,2474466
Connecticut,CT,335,"Electrical equipment, appliance, and component mfg",2008,2624057,2624057
Connecticut,CT,3351,Electric lighting equipment mfg,2008,232836,232836
Connecticut,CT,3353,Electrical equipment mfg,2008,780508,780508
Connecticut,CT,3359,Other electrical equipment and component mfg,2008,1582459,1582459
Connecticut,CT,336,Transportation equipment mfg,2008,14605450,14605450
Connecticut,CT,3363,Motor vehicle parts mfg,2008,NA,0
Connecticut,CT,3364,Aerospace product and parts mfg,2008,11297988,11297988
Connecticut,CT,3366,Ship and boat building,2008,NA,0
Connecticut,CT,337,Furniture and related product mfg,2008,509464,509464
Connecticut,CT,3371,Household and institutional furniture and kitchen cabinet mfg,2008,172629,172629
Connecticut,CT,3372,Office furniture (including fixtures) mfg,2008,214498,214498
Connecticut,CT,339,Miscellaneous mfg,2008,2506139,2506139
Connecticut,CT,3391,Medical equipment and supplies mfg,2008,1707452,1707452
Connecticut,CT,3399,Other miscellaneous mfg,2008,798687,798687
Delaware,DE,31,Manufacturing,2008,25895386,25895386
Delaware,DE,311,Food mfg,2008,2527142,2527142
Delaware,DE,3116,Animal  slaughtering and processing,2008,1314696,1314696
Delaware,DE,325,Chemical mfg,2008,11169218,11169218
Delaware,DE,3254,Pharmaceutical and medicine mfg,2008,NA,0
Delaware,DE,3256,"Soap, cleaning compound, and toilet preparation mfg",2008,1401227,1401227
Delaware,DE,326,Plastics and rubber products mfg,2008,567679,567679
Delaware,DE,3261,Plastics product mfg,2008,490760,490760
Delaware,DE,332,Fabricated metal product mfg,2008,525562,525562
Delaware,DE,3323,Architectural and structural metals mfg,2008,304713,304713
Delaware,DE,334,Computer and electronic product mfg,2008,838592,838592
Delaware,DE,3345,"Navigational, measuring, medical, and control instruments mfg",2008,NA,0
Delaware,DE,337,Furniture and related product mfg,2008,199712,199712
Delaware,DE,339,Miscellaneous mfg,2008,472844,472844
Delaware,DE,3391,Medical equipment and supplies mfg,2008,343149,343149
District of Columbia,DC,31,Manufacturing,2008,344608,344608
Florida,FL,31,Manufacturing,2008,99686915,99686915
Florida,FL,311,Food mfg,2008,11748514,11748514
Florida,FL,3113,Sugar and confectionery product mfg,2008,801315,801315
Florida,FL,3114,Fruit and vegetable preserving and specialty food mfg,2008,3853351,3853351
Florida,FL,3115,Dairy product mfg,2008,1302508,1302508
Florida,FL,3116,Animal  slaughtering and processing,2008,1301673,1301673
Florida,FL,3117,Seafood product preparation and packaging,2008,581350,581350
Florida,FL,3118,Bakeries and tortilla mfg,2008,1139647,1139647
Florida,FL,3119,Other food mfg,2008,2079574,2079574
Florida,FL,312,Beverage and tobacco product mfg,2008,5444502,5444502
Florida,FL,3121,Beverage mfg,2008,NA,0
Florida,FL,3122,Tobacco mfg,2008,NA,0
Florida,FL,314,Textile product mills,2008,547080,547080
Florida,FL,3141,Textile furnishings mills,2008,194847,194847
Florida,FL,3149,Other textile product mills,2008,352234,352234
Florida,FL,315,Apparel mfg,2008,374286,374286
